partition_id	k	tip_id	cluster_id	medoid_tip	host_only	row_sha256
host_genetic_medoid_k16	16	GCF_000397705.1	K16C012	GCF_000807565.1	PASS	a2cccf8b7a0bc861442f34a8297fbf13bac16a614c4d7078dcb9927e15d5cd23
host_genetic_medoid_k16	16	GCF_002268255.1	K16C012	GCF_000807565.1	PASS	a37f7585cf4a47843d607f53a06e596137ee10fe32fc8142374746f0052497e9
host_genetic_medoid_k16	16	GCF_004380655.1	K16C004	GCF_015163255.1	PASS	3dffd2b93b23070cb0c3b2df2f982dec6d5f6231028c67612c4b178663ce3f6a
host_genetic_medoid_k16	16	GCF_003980755.1	K16C003	GCF_013391275.1	PASS	4c191c55c3292362c427f3d125319986d09fa750f3e4fc3e10f20b6edbead8f1
host_genetic_medoid_k16	16	GCF_001285325.1	K16C003	GCF_013391275.1	PASS	a0c78d065b16aa58dcf98c83634bd7e9d624d99c8d00d3ea966f8742e68aaa18
host_genetic_medoid_k16	16	GCF_001614905.1	K16C003	GCF_013391275.1	PASS	57b1aa0be74b80d5226d99036da9ac18a194eb87e050a6cf062f456aa0082173
host_genetic_medoid_k16	16	GCF_009794365.1	K16C003	GCF_013391275.1	PASS	e846c494f38398c9e9eb7fe7f008a170150a8ef4fa8487049098c466d99e60b1
host_genetic_medoid_k16	16	GCF_002223665.1	K16C004	GCF_015163255.1	PASS	d35d33103095c7980956e37d5582e6481d3a6a4390bee7b30bb176474c01c95e
host_genetic_medoid_k16	16	GCF_001615695.1	K16C003	GCF_013391275.1	PASS	7294f955bff7dbff422896a96aa4e21b7d9f5526cfdeb0cdec4a414d5dd25a6b
host_genetic_medoid_k16	16	GCF_000305355.1	K16C003	GCF_013391275.1	PASS	ba9f422d682dd8d25c81d104b367ee460fea25dad2c10e192c72061001d42d99
host_genetic_medoid_k16	16	GCF_006238575.1	K16C003	GCF_013391275.1	PASS	667017d2c34dc8e8134cea2de76738919bf9dbca9dd3a7eeabdc54ad5f4f2955
host_genetic_medoid_k16	16	GCF_015620275.1	K16C003	GCF_013391275.1	PASS	39094deb185cfc7c224f525c492ad371ec2bdfff7f889e65ccda5ef7ad83a372
host_genetic_medoid_k16	16	GCF_900536605.1	K16C003	GCF_013391275.1	PASS	42abf3972d9031ac11a89bb602d4d7acc4e30994f3b743748c06314d338d086d
host_genetic_medoid_k16	16	GCF_000446825.2	K16C003	GCF_013391275.1	PASS	f909f9d55d1985a85b1c2704ea5d52e49348ce18d9fb2bdbdc39d97681cb983b
host_genetic_medoid_k16	16	GCF_002466355.1	K16C003	GCF_013391275.1	PASS	22215107916861c7c3e404faab10d2a1e6fe47dbb046112cd0e6b03d5fa4b25f
host_genetic_medoid_k16	16	GCF_002193205.1	K16C003	GCF_013391275.1	PASS	bbe23665cca7e95958babe4bac114199ec019e368cd163941326c2b7d1dff981
host_genetic_medoid_k16	16	GCF_900480975.1	K16C003	GCF_013391275.1	PASS	1eaabdfbed9125084e2841840a403e9c372ac3f23a89f39fc7ade456c3dd3f9a
host_genetic_medoid_k16	16	GCF_902859275.1	K16C012	GCF_000807565.1	PASS	7876cb64a16805790dcd4a4d4c8235edbf41a9460862b9a47c9044369e0d86d0
host_genetic_medoid_k16	16	GCF_000408485.1	K16C002	GCF_001651605.1	PASS	3b85359b5ea115db3853062c56947b4175d806e15c3b2d2170f2ddd26ed95d70
host_genetic_medoid_k16	16	GCF_013423945.1	K16C003	GCF_013391275.1	PASS	8f156f197253de8244f104ca9f4e3cc7ede4494d24bf2f67c0ad380bdc79b991
host_genetic_medoid_k16	16	GCF_013182705.1	K16C009	GCF_001520375.1	PASS	8c0dd4dd32d9307092bc415c49a360f7c0facf0ce65b4cc5d648be391860d126
host_genetic_medoid_k16	16	GCF_000987545.1	K16C003	GCF_013391275.1	PASS	8931071f96cd34faff9b2b5ffd3eff88cff2c7e7d7d4f827b0f95d1f8ca2b9b4
host_genetic_medoid_k16	16	GCF_005393265.1	K16C003	GCF_013391275.1	PASS	167f90bf2dfb7c7f3bc0e08112afc44b18e5983dcfec7436c5007f9b1e93cbdf
host_genetic_medoid_k16	16	GCF_000952225.1	K16C010	GCF_003317605.1	PASS	0379f9d37daaf445acc1f14cb3c1cf701e4eb59850c69a1b971d6c03bfc1c0c1
host_genetic_medoid_k16	16	GCF_019879155.1	K16C003	GCF_013391275.1	PASS	438b2b57198cff75527a6eb37a5300d298391619ca1ad591cb6e6c244ee3764b
host_genetic_medoid_k16	16	GCF_002231775.1	K16C003	GCF_013391275.1	PASS	7454fdd9e3ab33b52ba86360059ed026b8bfa2eca49bfea10ee4a82ae3bb443f
host_genetic_medoid_k16	16	GCF_006230395.1	K16C010	GCF_003317605.1	PASS	4006ee3687a00daa0f3c5a850a88f60bfc0390a207ca79f37ae4b884122b4f55
host_genetic_medoid_k16	16	GCF_020422745.1	K16C011	GCF_009910875.1	PASS	0054f1166f62a46290621fe71ecb3a82376685d332c9077d68a3a1ff7ca36bc0
host_genetic_medoid_k16	16	GCF_009789835.1	K16C003	GCF_013391275.1	PASS	da49093311775e505a1200467e1bd78f54aeee57a9b475f9f372f6580dc759d8
host_genetic_medoid_k16	16	GCF_002547165.1	K16C003	GCF_013391275.1	PASS	a0e32e7608cfd5151567d1f9f34fd044e117c1425e326ba8c4cbaa5208884b12
host_genetic_medoid_k16	16	GCF_001609735.1	K16C003	GCF_013391275.1	PASS	1d0de6be9d7529dc892d3648ceb2057636eee4bc6a94ade523d185fd3d2856e5
host_genetic_medoid_k16	16	GCF_002769095.1	K16C003	GCF_013391275.1	PASS	bc50b73a171615deb356c8d09af6023cf47eaa8437f902a4bc389a5ffc39fd26
host_genetic_medoid_k16	16	GCF_000459135.1	K16C012	GCF_000807565.1	PASS	0f18e4d0be8ecd5d9260af1db4fe5984af9b5da4cf0e09bf278ffd359449ed0f
host_genetic_medoid_k16	16	GCF_003830315.1	K16C003	GCF_013391275.1	PASS	cfc7b44240933dbefaf9925d884f9170ef3d8db7d85baea0f97bb2ad3dac12be
host_genetic_medoid_k16	16	GCF_015229735.1	K16C003	GCF_013391275.1	PASS	d799e2c624b7873826b4446e7a1797b222d7dcc9d1364892f8bd1245229a26a2
host_genetic_medoid_k16	16	GCF_002227705.1	K16C004	GCF_015163255.1	PASS	be2a4229cd14b1656b8d8702b282403d5c0a73c54bc343a1bc7df03f83e23234
host_genetic_medoid_k16	16	GCF_008823185.1	K16C003	GCF_013391275.1	PASS	50d4b070b4ed80b02b0b61933f2823d0384f90b1bcc1ae76ffde4b4f72ec28aa
host_genetic_medoid_k16	16	GCF_001911695.1	K16C003	GCF_013391275.1	PASS	a0b0fdbfa2965cbfa7cadf207a0b267264b3f263ad34f2cd4509640fa0f90150
host_genetic_medoid_k16	16	GCF_001561895.1	K16C010	GCF_003317605.1	PASS	d1b45a762830efeab886c944a796c60826b1a2981fd9b387b02a73c14cba8c37
host_genetic_medoid_k16	16	GCF_003360315.1	K16C008	GCF_002806795.1	PASS	9349e6f0cd4a2d1c68ab354f057f9495e0c08031c6bb6fded7e312f432887dff
host_genetic_medoid_k16	16	GCF_000459315.1	K16C012	GCF_000807565.1	PASS	faadc1fd4ca3a6af0019d667d2a8fd17f321cc41d14cf66ec2b1be0577c99385
host_genetic_medoid_k16	16	GCF_013392285.1	K16C003	GCF_013391275.1	PASS	f631bf0b8877eb178d5c6401c90053ab6dad3e712451f84e71ca83d7575dc2d4
host_genetic_medoid_k16	16	GCF_016433185.1	K16C010	GCF_003317605.1	PASS	1c10989fe827539bf91a5035866d222b32a067b46eedc988a6209a1576cab1c4
host_genetic_medoid_k16	16	GCF_000777065.1	K16C012	GCF_000807565.1	PASS	c15b82bfae827224ac8689e6d3978980a5940f7066b62bcfd64cdc1bc1354450
host_genetic_medoid_k16	16	GCF_001059075.1	K16C010	GCF_003317605.1	PASS	14a4d5bb31147073920a8435cecc6e977523db87c73e4d2982b651c3d345fb81
host_genetic_medoid_k16	16	GCF_012275695.1	K16C003	GCF_013391275.1	PASS	139628544e9acebc798dcbea596f4ea66d421924c18bebecfa8ec32290209e29
host_genetic_medoid_k16	16	GCF_002855615.1	K16C010	GCF_003317605.1	PASS	d8a840982e8f534ea21297a33124b0229b385822dc9385dc328bf52b5e58251d
host_genetic_medoid_k16	16	GCF_002520785.1	K16C003	GCF_013391275.1	PASS	4ce4c9a89b332c6f992a90587b1231584c1fdb353bbb13851e4e7744b27395a7
host_genetic_medoid_k16	16	GCF_011765445.1	K16C003	GCF_013391275.1	PASS	faf8f190bbd3470758ca958efac3ab9e33e0b4e995ec2d56d8b68c8920e61eb5
host_genetic_medoid_k16	16	GCF_021354495.1	K16C003	GCF_013391275.1	PASS	0e7a09e2343f254a0df38d4077aecc00005a141493ddc4a6624d9886f12ab772
host_genetic_medoid_k16	16	GCF_000459195.1	K16C012	GCF_000807565.1	PASS	50cad6e0af85dc93c9bad1f51d5f055442ad10e2082672a6067d8d2ec27afa93
host_genetic_medoid_k16	16	GCF_001572285.1	K16C003	GCF_013391275.1	PASS	b4fd9c0fadcf6af2ef096184bd41ff155370c873da6cc948f8ebb5a29945eeb6
host_genetic_medoid_k16	16	GCF_005386365.1	K16C003	GCF_013391275.1	PASS	14a774805918dff8cff4cbbe51641bc3c8598c270d49e604e83959400dafb46c
host_genetic_medoid_k16	16	GCF_013370805.1	K16C003	GCF_013391275.1	PASS	0026dcfecbd896908b45effcf31fddde898ff6ad3449513fd01266d5328dd108
host_genetic_medoid_k16	16	GCF_900480865.1	K16C013	GCF_900481955.1	PASS	8a35d634f635a3b82b0bfc53791f6363dace3827a4098580b4727095135963dc
host_genetic_medoid_k16	16	GCF_013413645.1	K16C003	GCF_013391275.1	PASS	59ad0fca8a7eb6fa48cc746ed8cc55998782c1b46228eb20c5bf7b10636eb702
host_genetic_medoid_k16	16	GCF_002522165.1	K16C007	GCF_002522165.1	PASS	acc54d09069b64f531df96f3feb5011ba02514e3514931156e00750c7c755c51
host_genetic_medoid_k16	16	GCF_002511355.1	K16C003	GCF_013391275.1	PASS	baa5a2c977c5a9e023cee530443e5df160fdced10be06c207c4cf94dd5d54cb6
host_genetic_medoid_k16	16	GCF_000460295.1	K16C012	GCF_000807565.1	PASS	0bd2dedd03efbf1d99b84c1a825cf8831d8206c5a761e78adc62de22bef6d86f
host_genetic_medoid_k16	16	GCF_004797945.1	K16C008	GCF_002806795.1	PASS	1ae264d9c62f8691317601632dffe20614f42c445850277d1f88f7a844c8b708
host_genetic_medoid_k16	16	GCF_002028745.1	K16C012	GCF_000807565.1	PASS	2a123bfb2b4a319dd7e0a1af1722f4b34877aa9db9b3ef124bb7176b8f390791
host_genetic_medoid_k16	16	GCF_017162875.1	K16C009	GCF_001520375.1	PASS	2f445648409c8466f5869f0f98f626dff6545a46bb255d965a31da84806d17e4
host_genetic_medoid_k16	16	GCF_002806795.1	K16C008	GCF_002806795.1	PASS	6fe237f53fbd6956307d0c5e6f7515e2c9c3bce7f2b84a775fa35f75beee92aa
host_genetic_medoid_k16	16	GCF_001266095.1	K16C014	GCF_009880335.1	PASS	a7b391172814d112f9d580028ba5221ac6e35bb11378f527541b7b68d9d6b3d6
host_genetic_medoid_k16	16	GCF_003304615.1	K16C003	GCF_013391275.1	PASS	a98d17f51d486f7fa060156a1f26712441448a3b2c531c55cb5a5d96fef38fbb
host_genetic_medoid_k16	16	GCF_004959985.1	K16C003	GCF_013391275.1	PASS	c8a849585bc479333342bcf55d1e08f2b4956474286b40efd224178130aa58b1
host_genetic_medoid_k16	16	GCF_003357785.1	K16C003	GCF_013391275.1	PASS	91400de23d1893ad7a2c529db67a069e8b60c05dda0ce20c05636ecdb3fe1db2
host_genetic_medoid_k16	16	GCF_003321715.1	K16C003	GCF_013391275.1	PASS	4ee0062e6b52b9f3b6df3847acf1d6ea983aebf365ec169d3a1ba32ad3e0208d
host_genetic_medoid_k16	16	GCF_002511125.1	K16C012	GCF_000807565.1	PASS	73d60076d650ea3db660bdeffb7a12bcc06c4e6313643635f8cbea7c49370635
host_genetic_medoid_k16	16	GCF_001515725.1	K16C003	GCF_013391275.1	PASS	45e252fa7ed2a65c00870d3411a2eb8782b0024c5cdf51ff84aff173cae81854
host_genetic_medoid_k16	16	GCF_001561835.1	K16C012	GCF_000807565.1	PASS	45e03ae537b33953162330c72771ea7620d0c5744109c60763870a6310ec1725
host_genetic_medoid_k16	16	GCF_018682825.1	K16C014	GCF_009880335.1	PASS	2f3d6ab660f9567db3b06e8c1b4900f6f6496df3a64dcd75752dca60e8f03652
host_genetic_medoid_k16	16	GCF_003017375.1	K16C003	GCF_013391275.1	PASS	fcd15236396b30ce56df6cd415e1d960aae6fbb942c2eb7c41a8e8ecc18892d8
host_genetic_medoid_k16	16	GCF_004173925.1	K16C003	GCF_013391275.1	PASS	ed3956ca120d3bde354bbe8c86017a3e0703dadfba00bacdd724bc5008cc0f1e
host_genetic_medoid_k16	16	GCF_005396585.1	K16C003	GCF_013391275.1	PASS	1a911f5d134d4cbe93bd06adce4229fddd9c54fda26193088ae07d10d7f0d53d
host_genetic_medoid_k16	16	GCF_003721895.1	K16C014	GCF_009880335.1	PASS	a5a49c8e3e3647022a2cb9597e1488e8522b01ef6d3f76f29becb26f0caa9f11
host_genetic_medoid_k16	16	GCF_018972045.1	K16C003	GCF_013391275.1	PASS	4ddfad29f8149c74ef8d7d0fc9132c41d287e76e1710c3b08b3958d46db3c176
host_genetic_medoid_k16	16	GCF_009896495.1	K16C008	GCF_002806795.1	PASS	a2b51a4c2b3186a86555fc1491469af8932290b7d51b3281b905b0805b271e1d
host_genetic_medoid_k16	16	GCF_000351485.1	K16C012	GCF_000807565.1	PASS	1f6759fad89d33a6a358d3234b1b2da1f4b13487cb8ad2f346f90c95c96d9218
host_genetic_medoid_k16	16	GCF_004960345.1	K16C012	GCF_000807565.1	PASS	266141b708204f93fbef5f36e302d26fde552b93f3ed8791c13e590d51a1a22e
host_genetic_medoid_k16	16	GCF_006351305.1	K16C003	GCF_013391275.1	PASS	c337f7362d6a19a218797c8725d7b41dbc281b9b1a307aa4022a8f51a8f39ea0
host_genetic_medoid_k16	16	GCF_018444425.1	K16C003	GCF_013391275.1	PASS	5eabdfaa2af170b582c6785daf599c6148bf63efedbf1c28d356a7a1690c0d34
host_genetic_medoid_k16	16	GCF_910592755.1	K16C014	GCF_009880335.1	PASS	7ce2480da0c50945c23ea9f7ff842ebed79be6b0d9fed36bb105e8700c8282a0
host_genetic_medoid_k16	16	GCF_003323015.1	K16C016	GCF_000692515.1	PASS	d15dd48b1581945eec72270bce870c42c9072656c7fe699946f954d686f4ab3d
host_genetic_medoid_k16	16	GCF_006234155.1	K16C010	GCF_003317605.1	PASS	359f31f842d7c5608a24cccabe8032510c552f1974d108a306d0f7a0d2901a03
host_genetic_medoid_k16	16	GCF_001463405.1	K16C012	GCF_000807565.1	PASS	cb3e293a6276ca28c1b48f46a3f6bdb03c9289a9f90e4873aeb43babba60ffe2
host_genetic_medoid_k16	16	GCF_001874785.1	K16C010	GCF_003317605.1	PASS	3ae706bb3ce47316d63141742267687b09b793868e346b660a193cc46bffc901
host_genetic_medoid_k16	16	GCF_009395265.1	K16C003	GCF_013391275.1	PASS	357681799ff602308bd9f3f5e2497521f3de2d7e862e8fe156910fb4a6033fd1
host_genetic_medoid_k16	16	GCF_017594525.1	K16C003	GCF_013391275.1	PASS	7d464c2fd9d720319b2730f4b0c9ae45f3e07c47ae03d5dc25f9431004753b0b
host_genetic_medoid_k16	16	GCF_004796615.1	K16C008	GCF_002806795.1	PASS	3cfb2c2f232f36cf5d1882fc6bb9e6fac8f46fd61d9f5081fa8ca0cc813cb65d
host_genetic_medoid_k16	16	GCF_900449035.1	K16C003	GCF_013391275.1	PASS	ad947bd2bb35265cc7d2847a34d96b4ef0da99fa117c5ceafe6b47e0042c9975
host_genetic_medoid_k16	16	GCF_002134685.1	K16C003	GCF_013391275.1	PASS	153e61b484559335fb20e7b0601ca4cbc8f1f5085a63c94d32c803b78fac7a9b
host_genetic_medoid_k16	16	GCF_000627925.1	K16C003	GCF_013391275.1	PASS	2e06018f16b0a98786e71827f6c978a9ebe204a70ff8ab068e17380a5fcce45e
host_genetic_medoid_k16	16	GCF_000446365.2	K16C003	GCF_013391275.1	PASS	b6b6db956e45efa00a9fe9826145d49bff21589f32f43063d0dd0583ad72c4fe
host_genetic_medoid_k16	16	GCF_018439915.1	K16C003	GCF_013391275.1	PASS	135bcc0e92ad9162a826e889246f4b61040f9ee504df36866a79ac46ff5ed51b
host_genetic_medoid_k16	16	GCF_015208495.1	K16C012	GCF_000807565.1	PASS	c8d16f5bcd03c6c2b60d64889fde2ba505171c769c8ef86b21c9603255887fb2
host_genetic_medoid_k16	16	GCF_017775795.1	K16C003	GCF_013391275.1	PASS	15b95e1af2282490324c709910592af3fae5ac530228466382d1b6a100dfd694
host_genetic_medoid_k16	16	GCF_900518915.1	K16C009	GCF_001520375.1	PASS	c3da4b4f7bca2bccf8305cd8dac00abf23d6359233a1218440d2dcc78a6aabf2
host_genetic_medoid_k16	16	GCF_005391645.1	K16C003	GCF_013391275.1	PASS	a8251de6978d7934193f7110c41d345df57d055f41e7b1a4fa69a2cd96dd4d31
host_genetic_medoid_k16	16	GCF_002930255.1	K16C003	GCF_013391275.1	PASS	799cccf8b40a785e85cc0328624c6b53bba63b8e264ff3b158fb9e62960df5a4
host_genetic_medoid_k16	16	GCF_014169915.1	K16C009	GCF_001520375.1	PASS	571ee372e8bb7768e1c4c058b2c17d47f86fdd951a9ee6430af72523e42d95e3
host_genetic_medoid_k16	16	GCF_003009975.1	K16C003	GCF_013391275.1	PASS	ff162c971ab55f198afd8788a401d4b5c70932ca1cec57e797267dd230125067
host_genetic_medoid_k16	16	GCF_012328945.1	K16C003	GCF_013391275.1	PASS	1c06e158dc187f6b7ee93d5011d291112ae9c18e98c4cc48e2a2fb992361ff09
host_genetic_medoid_k16	16	GCF_001806265.1	K16C008	GCF_002806795.1	PASS	c86d172b639f8d3e3d6c586131b9e55c87dd72d817ce39553ddc9b9423a6a011
host_genetic_medoid_k16	16	GCF_003337065.1	K16C003	GCF_013391275.1	PASS	4cf04865fa8ba0638c05c0e2d82d3e1d45532ad6859b13ad882bad3ca935081d
host_genetic_medoid_k16	16	GCF_002531035.1	K16C003	GCF_013391275.1	PASS	f705fc49ac722500bb2f6038bbe65c25e9443b3fe613c9decd7341caa3c71918
host_genetic_medoid_k16	16	GCF_907177095.1	K16C003	GCF_013391275.1	PASS	a82657e99490aebbc0b9a4714ad14f51c2ea74ea07d6c0aacc91e4346980980a
host_genetic_medoid_k16	16	GCF_000692375.1	K16C010	GCF_003317605.1	PASS	26615f3cbfe9caeab5f3135c5ac81d43e3179c6a188c5ff56dd8ba4ecf6193f4
host_genetic_medoid_k16	16	GCF_002194595.1	K16C008	GCF_002806795.1	PASS	2bd71d52aefaaff3eaac0e888ccf706d8fdb16fec893ec5450e6758e44620762
host_genetic_medoid_k16	16	GCF_013413545.1	K16C003	GCF_013391275.1	PASS	9741b282178c2d77ddcdee272d23c2b07dcc3f236e608ad01b4741c7701cf449
host_genetic_medoid_k16	16	GCF_003317105.1	K16C003	GCF_013391275.1	PASS	e8f99168248393be2004171ae9cd8c331fdcf5d8f35fad728ff3b53b80a27264
host_genetic_medoid_k16	16	GCF_002516905.1	K16C003	GCF_013391275.1	PASS	c051569e720194b9dd3491d7772388bb49e355e832974241d29f5ed8948802c5
host_genetic_medoid_k16	16	GCF_900490115.1	K16C013	GCF_900481955.1	PASS	c88af573c47e583ac8dd20844015b9b76671c900c9a3a0451855b6a32dc11112
host_genetic_medoid_k16	16	GCF_004526255.1	K16C003	GCF_013391275.1	PASS	c4f2dc458fe617dfdc88fd02d4ac16dcbda62fddd3201ca639ac4932cf8cdbf2
host_genetic_medoid_k16	16	GCF_006230825.1	K16C010	GCF_003317605.1	PASS	41bb30f3e7fa637f42d560e60896f6f9dabc8bb6c81848a2bbcb817afabbf797
host_genetic_medoid_k16	16	GCF_013073295.1	K16C003	GCF_013391275.1	PASS	60fb663329b0c38d7b022134327f01c1e03397308ab391602706a352f3cc6d48
host_genetic_medoid_k16	16	GCF_001881205.1	K16C012	GCF_000807565.1	PASS	062329e8e38ec8ffa6e5ba160bc64bb999ed0be869f65e7364e88b90633de4d8
host_genetic_medoid_k16	16	GCF_001520375.1	K16C009	GCF_001520375.1	PASS	91bda5cae644bf938bf6a67d81c7e2efed4d646223b799a976d3646af6791aa5
host_genetic_medoid_k16	16	GCF_002540915.1	K16C006	GCF_002534845.1	PASS	98ec302496ffbeaffc702a25d2b1f45c0d051b25dd15f4f0e4c4cb3cded0efc5
host_genetic_medoid_k16	16	GCF_005393145.1	K16C003	GCF_013391275.1	PASS	ef5cfa15978955d14f6729f03cf4c8b939ddb033d9bd2ba1375f71396fffd98a
host_genetic_medoid_k16	16	GCF_001441345.1	K16C003	GCF_013391275.1	PASS	951f5dfde5e3b6ad51c9925b91c17fe027b92a23d159fc42c1aa3e654e3807a9
host_genetic_medoid_k16	16	GCF_001285345.1	K16C003	GCF_013391275.1	PASS	e7e936a3c2fb86d123f17d6f91ced31ad5b5751cfb0a42126216747484d1aa25
host_genetic_medoid_k16	16	GCF_014862705.1	K16C009	GCF_001520375.1	PASS	638d65762e591a4db968cd480f529f670ac8674ceca06934a4ba84306974c6e1
host_genetic_medoid_k16	16	GCF_015690265.1	K16C003	GCF_013391275.1	PASS	2ee84f83f9cc425be79766f7dd457d23e444ce9f8959814678efb3ff91056a16
host_genetic_medoid_k16	16	GCF_002810955.1	K16C003	GCF_013391275.1	PASS	ea58ea445cf578d58078feec47e8c950e3239877eb53a9bbeec6cce943b6d68f
host_genetic_medoid_k16	16	GCF_000940035.2	K16C003	GCF_013391275.1	PASS	c50cef2122950a6e76ee5aaed436fd1d8fdd22ec61b54b2b003ce79ccea79360
host_genetic_medoid_k16	16	GCF_013607365.1	K16C003	GCF_013391275.1	PASS	7db35646ea4aed7d1025ea3637dadd57d628ebc482f3ad8d2157fa898797d2a2
host_genetic_medoid_k16	16	GCF_013340825.1	K16C003	GCF_013391275.1	PASS	e87be5b171b15da24970bab3987c4e6ade6508fe35edfb5152b3d6fb84529c76
host_genetic_medoid_k16	16	GCF_005397685.1	K16C004	GCF_015163255.1	PASS	dd031c341a3394a8fdbd14d4a2c952127080ac882e0b09a87ba9477a9d0b7e3a
host_genetic_medoid_k16	16	GCF_003027575.1	K16C009	GCF_001520375.1	PASS	94eb54181b397fb099809732fabf64099315e32ae3f298af3fef15640764b1a3
host_genetic_medoid_k16	16	GCF_001052125.1	K16C012	GCF_000807565.1	PASS	23e22b616fe2031d7b5197c1644df97039dc723154f4b7d8e66fbcfd13551610
host_genetic_medoid_k16	16	GCF_020005505.1	K16C003	GCF_013391275.1	PASS	b4c7241c0a4fd5c0e0d0e5900ec74f98c6a9f05ecad15c7a511ca110cd829fab
host_genetic_medoid_k16	16	GCF_002535195.1	K16C003	GCF_013391275.1	PASS	dc3fad6a765ba2ed37f1df0d8f126d640bb7e3bd2ac87fe96236fc6c37cd34b9
host_genetic_medoid_k16	16	GCF_001269305.1	K16C003	GCF_013391275.1	PASS	19409c293d37e0a243afd2a53442f5c6cd3483f10f3efa08d6ac44e091e75c8c
host_genetic_medoid_k16	16	GCF_003027235.1	K16C008	GCF_002806795.1	PASS	dd9e61a24a9fd2a42cc1cdcd0881dcf2e1e22a3dcafa37571cd09264156cb192
host_genetic_medoid_k16	16	GCF_000471085.2	K16C008	GCF_002806795.1	PASS	d5a054ee5d93dc0a53013c0744b89344e87ac5c43ab6d16a2668ac905b5e700b
host_genetic_medoid_k16	16	GCF_902505505.1	K16C012	GCF_000807565.1	PASS	5232e42c48674e8a7dbd543f0dc9c602289f588e77fd5098cc389e0e40b45f75
host_genetic_medoid_k16	16	GCF_005396605.1	K16C003	GCF_013391275.1	PASS	16e55b4d58b2fee97f75db897783973f904841f9fae2d8e55eda924c3d73e640
host_genetic_medoid_k16	16	GCF_003303995.1	K16C010	GCF_003317605.1	PASS	7d4c9b0238cf49a9438dd1a55d3600be0bf9bb57d7d824d5c0c9e45029a8c3af
host_genetic_medoid_k16	16	GCF_001285985.1	K16C003	GCF_013391275.1	PASS	bf68b64fb23ba86ad3d668ff6a96d6812d798a302eb1e7b04aebafa907e7266d
host_genetic_medoid_k16	16	GCF_004568995.1	K16C010	GCF_003317605.1	PASS	fbea85fbb62ab709cc83dbf1d7697e01080bfb34455b5687994f0315e13e9e30
host_genetic_medoid_k16	16	GCF_005670915.1	K16C010	GCF_003317605.1	PASS	7557a3ced5d80dca31ffdf7365edcfd8ca812c4df0e90345f1fa6d42fe6932be
host_genetic_medoid_k16	16	GCF_005508755.1	K16C003	GCF_013391275.1	PASS	84fbd351a2a3b13f81082d1ac606a55741926a506643eb4793f8d72ce5e8e511
host_genetic_medoid_k16	16	GCF_002542995.1	K16C003	GCF_013391275.1	PASS	c528b97df165c4a34f116a71cd21a2766adeab7c00b195955eaf768a514b37d2
host_genetic_medoid_k16	16	GCF_000517245.1	K16C003	GCF_013391275.1	PASS	045ac52dd011ec660e45f0705e0b88ea94a0c63ffbd6b6e075ce051df357a03a
host_genetic_medoid_k16	16	GCF_020418355.1	K16C003	GCF_013391275.1	PASS	6d5ecb19cbc3b8e01cdaf7acf22ad6f142a001c9f3461849fe61b33d2c6676a2
host_genetic_medoid_k16	16	GCF_019351875.1	K16C003	GCF_013391275.1	PASS	87d9de4fae0e052fe44c6343876fdcedfb0e3a47f3ad24b88ba2f86053fff7fa
host_genetic_medoid_k16	16	GCF_013183745.1	K16C003	GCF_013391275.1	PASS	d19a8ba69051d8e3e18ec47e19b98b1b6cd98c5ec80b59ac55c92acf2ace84a4
host_genetic_medoid_k16	16	GCF_005382865.1	K16C012	GCF_000807565.1	PASS	94b44d2de2f9ef3ba27053c6c053440a1c35084735629920e7e78220e949b112
host_genetic_medoid_k16	16	GCF_000752655.1	K16C003	GCF_013391275.1	PASS	ff114ee9137b95a8d4ec24e07f48704239f4c1ff91c5b5366c192e526effff7a
host_genetic_medoid_k16	16	GCF_001907325.1	K16C003	GCF_013391275.1	PASS	0ee6963636f43c1f057e4f38cfc605491845aa24838866d3dc05238303968dd1
host_genetic_medoid_k16	16	GCF_009393595.1	K16C003	GCF_013391275.1	PASS	42a3b6b08dff43ab1bda1df629a054c5f749872944347bf2e5faaa38b252c691
host_genetic_medoid_k16	16	GCF_002474605.1	K16C003	GCF_013391275.1	PASS	da4575fc9f1aa9c1661eb247b44efab4e9194373d35f7dec30559b3c831e9222
host_genetic_medoid_k16	16	GCF_005389625.1	K16C012	GCF_000807565.1	PASS	d3be689d65b115cad242a764358ffc7753d5d362ad2945747c319c93696fde7d
host_genetic_medoid_k16	16	GCF_003721835.1	K16C003	GCF_013391275.1	PASS	8e729562b140fef01137cd1ea839f62583c28b347879da5ef93a4403859c2c4d
host_genetic_medoid_k16	16	GCF_002972815.1	K16C012	GCF_000807565.1	PASS	ba5bf7257187aa1693ddc21e93237436cb8ee687e720acdf9cd2f51530804989
host_genetic_medoid_k16	16	GCF_011029505.1	K16C003	GCF_013391275.1	PASS	a045c5a60140597ab3912631e90d83197e76482acfd2226a756ad7a9cea3e589
host_genetic_medoid_k16	16	GCF_000358715.2	K16C003	GCF_013391275.1	PASS	45631c4dac0cf39766a8851f7062a3d257608e314b879876ece88aa8d18ed624
host_genetic_medoid_k16	16	GCF_005044995.1	K16C003	GCF_013391275.1	PASS	b99fb3db74c4f121e5e6275cde15b347db8935fc0c23c885797307e714f434ff
host_genetic_medoid_k16	16	GCF_002519275.1	K16C003	GCF_013391275.1	PASS	6e20499e59a89204dbbde3174d6b67e0db30118d9041a1ee3c8e7178c1cc666e
