cohort_order	rung_n	assembly_id	exact_assembly_accession_version	input_line_number	input_occurrence_id	resolution_status	assembly_status	selection_stratum	stage_b_order	random_key	inclusion_probability	inference_weight	engineering_control_membership	collection_row_sha256	row_sha256
251	500	asm-v1-9d9a64dc3cf8cbe52c16ff37	GCF_003337025.1	11095	occ-v1-5c92a5d4eb186da9fddb8dd1	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	026d3c6f88a78f484d755348454218dd7c04204b7dfcfb0b9b2fa08792f70fce	490/25353	25353/490	.	f3583bcce259fd138236204493eee5c11633c4399ceaddf2d76e920d1584fbf0	03d437a6172761baffa610084c97b4e3fba65d45c875077fbce9f8f3ea7e5b6d
252	500	asm-v1-2c6d9d9e99b74e54885df6b1	GCF_016903995.1	20494	occ-v1-d9d2af078e6c2ddd9f1109a3	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	026dd25ead3d42e5bb54ff9844958b75c8fca30d02a49de3e310543a56490c22	490/25353	25353/490	.	1100eedc64d4b182b2ce037346206a5458696052863f4fd9399ed977984a5919	b4c8e5cc41aac6158ca01324f1baa02fc6a19b6e0af36c520942c7ebca7415aa
253	500	asm-v1-fd88367c435c1255c28d3807	GCF_016761285.1	20164	occ-v1-78bf6f7a8f691a2373361eb5	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	026f2b8562865750df683ff4d2d1da3076cb9e6c7f66d1018163e32f35b90cfa	490/25353	25353/490	.	ef38f4337554bc58714e6a9f64088243659f4c6f780b8a5c7566f38d7a11e84a	73f02507fd93dfc0a33ae8710150893964fe00fa95641c1e802013b75c30476b
254	500	asm-v1-eeb9d09438712d3941cbbf12	GCF_001619145.1	4162	occ-v1-9598ebafe4a888a2eac1e14d	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	0271ee78edef36b25aea3a4e5d3bc2ee21e8b3ed488eb61ea6d5728930e0af94	490/25353	25353/490	.	92a327484dd7ebd7df32f12e357a9f332e7bfa88b54e213ed5b4b71b0b7e9367	a00b7a05e76ba2ea89ff1e6f1a91cd69e77dd3b4078d2e2b8dcfe0fc8036f74e
255	500	asm-v1-768d16bf92553595997d77a7	GCF_900480335.1	24632	occ-v1-ad823c8b53af0b2ec472227e	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	0273e8f7caebd7a4ce25ba32867e31e9c3970d70dc0371cd6e68b98389063b4a	490/25353	25353/490	.	92e1f834d4cca9e31b08b84ad10f7cc88626e84dbbdd299f62d43fcdd0d8fa58	b615f8d80b09e43ce9c075f4d2764b61d8a88fcc722ccd0d472c31662f21a055
256	500	asm-v1-ed9ec5cfa5f50955ee309979	GCF_019104435.1	21738	occ-v1-e11900c75a49cee91aef9b32	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	0288b2d3f506a680ad90ca37075f4eba02d73ba79d6eddb09fbe6c18afe392ad	490/25353	25353/490	.	1330e66eef4070f6a3ae4cb23dc47ef086a840bf9941b5d9965bb8943bc42014	44d3a93eafe0e31918d84dc9e476cc86116f55a3f658ef198505f0d68cd94733
257	500	asm-v1-4776c24df11c745be4519bc1	GCF_001638135.1	4251	occ-v1-a529a3893a2f1684083a1c03	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	028a8dd0885a55f7154bc98a468d0cf28e90181897457a05600c76b701975585	490/25353	25353/490	.	ba53a95e307af3d23b6de9ce49b41e32e16a4cdf4c8bb2dc72ab8283f96d91e9	87143b1c6b6728e8644711905e94c929849669bbbe0631748d56d917f616373e
258	500	asm-v1-0f01314c322ac959500299df	GCF_020786115.1	23429	occ-v1-92657b06b17387dbd463f3ee	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	028cdc85ebff3da1f76485940bab9ca7b706ebd42ad0792059bcf6bd83dbc132	490/25353	25353/490	.	8d9e762aa126341e01fad65ed4449d113f5306814c1615a2ce50d29cbbcb7095	198aa20f758e3f7002f55fb21be990aeb4c45bdd705b4cf3f1745c5b9a9836e9
259	500	asm-v1-42d4f9428bd8b819edd0e8b4	GCF_000773575.1	2228	occ-v1-6842e42725fba9a0f651f7a0	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	028e55f8fdf79f9134c432a55fc57e5a18eb5e11e1b1a8378cc066b9f50c7fe6	490/25353	25353/490	.	295692fa2bbe77e4d25c283e863e1b130f7ea0ca502d2292a04ee88e09c63794	d5b8576235109e50ae7a9de2de6dcbf8badd3acac0ac77b7eecd8d584f4b75b2
260	500	asm-v1-d57b682a832268f12fbd1503	GCF_000267105.1	311	occ-v1-f6b117f13ed1d9aabe9cd50c	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	0290d77b92b9df1d3751c8bab81de868064a34142da7cec82e4b5e813895f0d7	490/25353	25353/490	.	cc19ae10964381f4afa4616966e16ea37ca268400c9662fc1805d2874a55ee24	79b434ed861f11cafb9867dad143221b5c148d99c543e38b4466b219614425a9
261	500	asm-v1-c03f5c5ccf99e5baaa2e8f50	GCF_008389185.1	15817	occ-v1-524704d00cb7b2e470f4a2a4	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	0290fec59e572e88e8005681b7871d11c522997d0181347b2f18e53ccb1f2787	490/25353	25353/490	.	4036026f5fb5e111e88efcd6803756321a3ea811e1a2bcfc37e9e5bd32da9bbb	bc425ff4b20e4f2e141cc4a51075792a8bb965969694d2b0ed4d37bf703b75fa
262	500	asm-v1-23c6f96eef9fec00ed672ac6	GCF_000753155.1	2196	occ-v1-378d8c1371f506721d1803e2	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	0291af99382e82f754d220723b2bbd34cc4dbfc44eab3dc13f671b314d5c1efd	490/25353	25353/490	.	f8802af4d97004b593a3b4d57a17a0eea1ed4454cecac9dbf19c61dda8c8f383	8f87aa220f5a11784153795345c7c2e27a7baa9f5473c12675dd6482e2939657
263	500	asm-v1-bd37a05c4725b3184ca2f214	GCF_902505045.1	25327	occ-v1-ddb1c91bfa9b0d0b581c8fe8	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	02980e1c887746036ba78f5d0fd653f9f157eb08afa253d6af9d6142ea2e4631	490/25353	25353/490	.	8b30e10a006700f9df0175cd7bcf867f311f178baf657aaba88d0a375fd30982	1217b5b10307b7830d5cba4804bb259dfaae96ca3c830fa6c10d08a2fcb4a70f
264	500	asm-v1-49df749027aab3002e60f147	GCF_000249175.1	225	occ-v1-712f150bb9868bd4230d772e	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	029833b6e7d1dc43331bf52d594ea0bedbe2ced8ca876507063b856e60190eb1	490/25353	25353/490	.	d577b3399882bb3aff0d6dcf495db4b8882090f181f5a3875df251c6b2580776	6ef56e17b869d4adafcc8affa090c0492cdf73d5adeb03a78cee3fb7eec4706e
265	500	asm-v1-30d91a67b662c22e304d60cc	GCF_005393525.1	14421	occ-v1-25ee08c3a6e5db32bee11dae	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	029d15cd0953ff543645e915c5c495fff81a117c1c32e06f70f4292e937501d9	490/25353	25353/490	.	550991c699ba06feb7db94511067204d6591422d56b53fa0e51c330b6ae098a5	33b460969dc929ee309779d1dc62295d2f3f8491370513966e0e71f5553c34d6
266	500	asm-v1-19d5772a9ecdc4e627e3a02b	GCF_020162325.1	22828	occ-v1-46a8b53f8133a10b8fcab935	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	02a193b159281b64029509f721de2a47d372a1bdf56d98021f0c7d3f2ec1452a	490/25353	25353/490	.	58dcbd2f6e7ae28b29e936497fe2e87bb2ad76cad36c737ebb3fc7fa174219e0	dee309e456d1a367250e7b9489481fbb81b3c0886e6b453497a158dcb49ef256
267	500	asm-v1-a24edf952db79e3913d9b826	GCF_003306715.1	10796	occ-v1-a0758aa80d10ef5587cdb346	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	02a6e27fb50ec29b12be03b884fda5922e5957c07755f090468363677de3b4bb	490/25353	25353/490	.	a8ba6bc9cb0f51b5acfbd2327550993a201e604d283a2b768bf101a6a1d37aae	3a06a1ec02a569919ee6c4d380d88ece4e04f35830211dc2c681cda6e0923a5f
268	500	asm-v1-867b57e7bbb1826b15ea7193	GCF_902705595.1	25403	occ-v1-d2523f8720c0591464a4de70	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	02a82311c401ac4e9789172008b281c08bd9d7c18d8db3be581a43792481d034	490/25353	25353/490	.	25920260563ff015553ee1235424d9b1579d15b669085d2586466f3309c9e526	06a6a8093cf62fe8d69e239ffcf4b083f56e2a00757eeaa64495c119455f80f4
269	500	asm-v1-98889a94678a2c59bfc3acff	GCF_900500585.1	25067	occ-v1-0719bdb7e0cae31dc727d2da	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	02a8d12e60d6680f21be22ed73b416ad9422cfff586041a9a20ad1f8f2798c56	490/25353	25353/490	.	52790ec1b37c64202a125c12e805bb9734d7175518e4cd79ea58b7dab912faf1	b588e899db21e8335b6907016c8df6ab0ad6e8a0e756b8548cf2dbaec6aa4efd
270	500	asm-v1-0a79a08f6bf844da60ce6d16	GCF_004960695.1	13339	occ-v1-c98c1935c3e6a9485cc3066e	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	02acd94b44bde32a89fc292ec2a1cba2f675ae236aba49d4be046a6a66a73fbb	490/25353	25353/490	.	54a876321fa544e6a3c4aa761acce2bec1f60e569d59e1ab2ee3cbd1a84c2dd9	12a016a18061fa586a5cb12141be6181af68abf27cb1c5ae8a0c11c08c668501
271	500	asm-v1-440f626bd12d8bcd30143187	GCF_002515365.1	7859	occ-v1-0001a35e8d700a1d78e16d9c	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	02adc79298d1b88e32c0dfe14dff450a532478f1a670df61ca86848b31ccfba7	490/25353	25353/490	.	4bb6195fe93691d1d01974b9a6debf9f28ae039f72c49628610713e3db0bb0f7	7872ae5c49a80f6b284eb1c6385efa15feac81a97bc58746e3615dd2c8ba02c4
272	500	asm-v1-88c15c14f17ec5bb011a8f9d	GCF_900479335.1	24535	occ-v1-073f39ec48f0904505a2cea9	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	02af83c620b393921941753eb12267287573134721ee36ff9db8b60fd729a9fa	490/25353	25353/490	.	057913c194c049a428877f388080ee416ed6e11f8dca114135b9a2359362d4db	2b7185959ca50971c12ec4082c60ec2527c90b9255972355ffcca8c9941edc9d
273	500	asm-v1-c2d70e5b3877dc8d93595966	GCF_015731485.1	19757	occ-v1-14981b10e5bd2ad0ef39a3c2	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	02b36e29673d3fe9196a5a94512076269cc02d32851ae59c2d892e747c80d655	490/25353	25353/490	.	d70d3136fbbe1ea0332fd62bafafbedbc392959844de7e0b60783c28487bac04	4c7e9fa6375fbda5239ae116ca57dc20c85026633c2cbfbe08af0d8c23c88cc8
274	500	asm-v1-79248dd83d3d9d3b9eca811c	GCF_003000615.1	9618	occ-v1-b08c0e3538c973ebfc9817c9	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	02b40d93c0b3163445cf7c6f3f80dd5c1c955fff37b6b6eb12f16b4fed63a128	490/25353	25353/490	.	50044aff84887b80225fc374531cd7b710567bb0617d184b7922cafe56fab8ff	1394965a58a9ded4025e31224a36d9ba539084e7b87948b18e3ebcd4aea12644
275	500	asm-v1-5add3116b9219622335fb0ba	GCF_000781575.1	2461	occ-v1-4bb8f40480cad0cd68fbef42	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	02bb34864e233d71be2cf272cc3f07bd1e6d678fda2dcb1bfef0a97a5c87fe4a	490/25353	25353/490	.	ad8cca73acc128f5406cbbb2284b913ed5f9e39c347e6b23277651a8016db048	ab80aa5c79380f7f3ee33264f0c7694e48f9a4e362cadca802c4cae09f9f255f
276	500	asm-v1-50914b2c8759af457b43ee2a	GCF_009832985.1	16777	occ-v1-087e6d8be55da672f7dd8b8c	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	02bc72e5aecf25f2fd87310c940d6978a11ba15d67ac6032fd41da5f2ff48607	490/25353	25353/490	.	9a6607b5304d0a657f85ff5d0147f88fbde89e756575a85541091dd19606eda2	7e7123a0e5631a1a9cd0a29c98e05169f9d5b94a1e186f1b025faeb2d44c06ea
277	500	asm-v1-290cb22eed746f9ee9b7a10e	GCF_000355295.1	734	occ-v1-7f7ba606ab04a4af1999d42b	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	02be99f92baa3d9c2586c2b3872f1a7e24642f767e45c615e558fd86fcd69783	490/25353	25353/490	.	7aa9efe97595019c262366d1a05bd89634a958dc190b78298e52a5b73a3afb09	38866aefcd2bbb19853902575df905347020f55234305cfc7e4235c4942e8036
278	500	asm-v1-51260a43254d97eb9630c009	GCF_916160245.1	26017	occ-v1-3d96b1e868d9bfbd5557dfe6	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	02c1085b4a6af9716feda5afcf68930e6df987e834647c4bb8305afe7a961572	490/25353	25353/490	.	cc2ee60759b0f1686bc5f8f38771efe70f064a2f2c5ec2d5d5fc089deeed3e01	fe7783d929bae8d000e95bb42854bcdb4f4d52430561d35b65272726010ada81
279	500	asm-v1-e467281da1b1763eedd68b61	GCF_003360075.1	11294	occ-v1-b304d9674c867ae76fb35b50	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	02c12df5104c32c78aed8668ab6f154f59b057771d9493447609134d82f2d8b1	490/25353	25353/490	.	cd4945eef2b8a378d857c21634aadf22599168c490b8f9bdce5a1ed6d2b4dc49	4bbb3a812b9cea6255cfde97035b05caffd550c87d2b0dd3d6cebad6e12c8e78
280	500	asm-v1-9357230709ddd13bc76e6564	GCF_000358855.2	891	occ-v1-9f5381560e1fa7429a2b73b3	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	02c3421bbb773d7680b69e974db226a070b3172e602e85516212690999e4ac26	490/25353	25353/490	.	59d2c4b3a93f0c5811b63dfc8035e5ebad0811ab8fdc366251db6441567d27f8	fbf90d187e6145dd23a36065c83328597c19d21b2228bc41a8933039dd531878
281	500	asm-v1-558318ed742439fceb68aaf9	GCF_002535305.1	8303	occ-v1-62dbdf60d7ac37b9ecc5032d	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	02c3c72f427c56f0eeb699dcb9d8e971d5c61b66871ffc59aef40cafbf3e850b	490/25353	25353/490	.	f75cc48dc8a89c5930621cac2fae7fcaf07c8d308764d3bab8ab9f36ca5ddc89	1f0adb5fccf83a4edbeed22b6d50d7c053dc18917af409e0b905ed3288691e87
282	500	asm-v1-67da02a897b87fd4da88f9c1	GCF_000408345.1	964	occ-v1-4b17b9ce1146a721f0c6fcc7	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	02c4fbbf66c4000e19a11bd1cbb8c68429b2acd193947e40ca1e08307eabaa79	490/25353	25353/490	.	8286be14ee5c580b9b26d78c9dfbfb2965badb6c6b4457870374d5a59b0f59a0	08d7407705548221c890c60f753e38df4d171c74884d670c88c8e237bfd31572
283	500	asm-v1-bbcbe6071ff2c3f9c7695392	GCF_001893525.1	4673	occ-v1-d1b8f3c29da5d23a57941f59	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	02c5146b0cc8d8729ec44b73d1460ea5107fb913eb820a0d5eb8b6467fa0313e	490/25353	25353/490	.	8c65146c206c17f715516f9d82143683ec729b8447e0d4852357b853020310f1	ace3bbe108983b2e4d824723bb0b8db21d574736048986b7dbde0e83e3a007db
284	500	asm-v1-77c60127224b5c9d5253f12e	GCF_002231955.1	6215	occ-v1-5045de534e742eba6e03eb29	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	02c5acc965682985cf7ca6dc4418dd1862db76b3d2958c3ff131f4606cef8d46	490/25353	25353/490	.	3f5fba54f157b1f3002755f582c4f10f098ab8174de3e40b3c8740a3ade2f5dd	fce44d5605a05162733945ee5ef32dbbc85f35a51371c888cccaa4e186282109
285	500	asm-v1-83cccab8624f2777c034314a	GCF_014529205.1	18844	occ-v1-fc10a075abd2c512fe0a2ea0	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	02c6ab0fdfc761a6578bb002b37c4e0b4c285e0d5be629056921f2f16d128699	490/25353	25353/490	.	f19447084eb211b718b53347740d2691198854677c6dea1cf3a5d64097307a6e	a6c10998fd8e2f59c54100afdaf7bacb6a53d0cf77ac0fae1efb985c990e6a7b
286	500	asm-v1-1acc33ccc3248e241b4f4182	GCF_003028135.1	9851	occ-v1-cfe51a68bc42499dff2ef628	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	02d06ca67797c065ba7979b9175db0441675c04fd8b239c70b0cfcb4a2924aee	490/25353	25353/490	.	410a0740de5829192f084246513dc15a1e9590cec0a5f1b2c2fa602e8bd6d901	88d34dfdcdbaaebc26207d106f3995b17ec4500748f375aa312fcadee8358276
287	500	asm-v1-19ea10328c1d097f07cf9688	GCF_900479575.1	24559	occ-v1-4e3d6552d4b8840c097a3e4a	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	02d33a1f349e00b87e257d2f3abdce4b3759a9b2a61eff946c2b14962da5f627	490/25353	25353/490	.	bdb4e3f47c0195519962cc6dfc01fbf855fcc8cce193a19833d28857504f56a6	a67e607157db3b5a909cda0743969f0b3f7cbd8e44bc97fc2fe6fb055f18b787
288	500	asm-v1-4e5289b322d7ae454236b288	GCF_005388405.1	14168	occ-v1-4355fc3f5785085dcf9b8a6b	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	02d8dd0b9f84d773566e5e8c283d8fe7292a577dbe0fabb6b25b85c34a3aa63b	490/25353	25353/490	.	db4529318e313d415e1bab78fa85713479c0b10e61786401db4621d3d89681a3	5dff2a8e0eb5556432032ce2cce2697f512dd58b311c345b7e1e02c76e1b714a
289	500	asm-v1-197eab9d5ef59ffa9db8df55	GCF_009822305.1	16734	occ-v1-30f21d63df074f3e5d5b5e1d	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	02db1ba94600eb15219e096d0eaa2d41cc1bef5ac37b40a9346317b65bc139ef	490/25353	25353/490	.	108d3e2aeebd266c80aa9a04a4ddd4ed9cc3a30b035899fc34569716ac272780	37c1ef61938943300b807cd3c7cf3959f656ddf569f7f7a331f36329d7990514
290	500	asm-v1-c5645796b19fef7a2a410d2d	GCF_020668725.1	23242	occ-v1-c03f1b0a0cae4c5b0e710daf	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	02db30b4329ae2b520cc13dee701ff50b666b9ff4b9699bc141370a62746917c	490/25353	25353/490	.	954b81d7a9a56fbe8c2daa5f3779db1175f53df9156acee8f5ca6b2943029dfa	11469e0789e7fea136fc9707685fe15c652b57f2f84dd78babcf5a99ed634bb2
291	500	asm-v1-e368999420202b5c02a831d5	GCF_002764815.1	8737	occ-v1-11b7620864ead9e3062f904f	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	02e187276bab2773c772282912f05f0fe65fb6afd856c8e48df745251162b05c	490/25353	25353/490	.	7c5766c8c2101537a25f588a2e6bd0a1f6c47facfc0c2750ce85ef7c546bfaa5	8f14641fc98e3a02f9a1d569d739d8abaac3fade59cf1c793cf1d814255b60d5
292	500	asm-v1-16ced651eb89ff82be725cad	GCF_006230075.1	14864	occ-v1-a0c6cf5165eedd4a2cc0922f	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	02e1c630931057005460bc683b2b900eb7cbf4cf7c2a54ed327fa21a3a8e7d03	490/25353	25353/490	.	47322dad226ba01207bbbc069bbb60ce2dbb379fdc98278217546b0d89c93377	3992920559612de0fc512e03ed1e03dd50a2cc208afb4ccef8c43a70e9d399e4
293	500	asm-v1-1b3ff37b1da36ee421815114	GCF_009793765.1	16471	occ-v1-db35a4030df0a922b6b48def	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	02e3badf61ccd04d52854f1a8175d164422baaf1954719a77dabd805426c5402	490/25353	25353/490	.	2b08ec868a8102534e2ee62f2f7b36ff8612af0a69cf0fa9cd248b48b3997183	d1ffa60345c1ca7b031037340c52efeeb6d517c9ab5d097eb5be5957b1ebef0f
294	500	asm-v1-16afd55818c81906e9dc2e09	GCF_003302995.1	10614	occ-v1-456eb3fa25fe749242e7b38b	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	02e9fefd911d0156ac573672c3134d3fdd82681c087eb2ba9675a73bba4d185e	490/25353	25353/490	.	63950573817ef3f5417abbbec043dca0e928013bed34ea8fc8c20657a95ca453	92eb182df46ab00a4c778079288c519b6797943ca8de1714703368fd41a1324a
295	500	asm-v1-98c1131f6bc3c4466715ed4d	GCF_002056065.1	5128	occ-v1-5237e2f456b13722a96c8db2	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	02f6af3f961ec7a7ca7b8ca9bd265d3c886a79b8315cde9e44b7f6911cbe73f2	490/25353	25353/490	.	2e2f0778356ed4f7d43dc81b93005726136ad4167680263dad0ada02fe1ce382	5b149fda36144de2ba1e53f5c814acfc529a9792b638ba55bad646a880260ec9
296	500	asm-v1-8c54890ee6bf86c97d3e8516	GCF_900195745.1	24178	occ-v1-2a0c93605b0092ac3643512a	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	02f74b74b64b0bff92b096eb76bb8860b626f7eb982f0efb65291d95166716c9	490/25353	25353/490	.	e02d4b11722a596f053588568e5a59cce5b64936f3d6b71d74af890f8c00a55d	e01b1b301fa57734011abd5875097786b354d7308c8d442dabe154c22935670a
297	500	asm-v1-638647d33a5d68cccf489f18	GCF_001571915.1	3788	occ-v1-7b2eebfdb9a0389686119f2d	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	02fc2ee9643ce5d018de2a3c659f7592225df3f54b899cb2a8d9409281a6874c	490/25353	25353/490	.	d2b85761328a0b5894b9743ddaa43246dc46393b45a08111c72890b654324f58	184cffa9c14bad8cb771c294af6bf65efef758d73657142f7a535c36a1b6de73
298	500	asm-v1-a45a9f73ddb47af7a637bfff	GCF_002165115.2	5468	occ-v1-af679be6a5bb192e30aad2fa	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	02fc8f2334720ed079d07e1e3ea8b8df099860604c11cb941044b70fabab5d01	490/25353	25353/490	.	3e30f236a15ac9bf801e39e1046d8d13136a5aadad22cf77205fe2f6df78bd07	4797d976d734ed4d649740923f91db7116caf36db52acb7df04385da911c1ca2
299	500	asm-v1-7103693dc2ca5e5799eaab6e	GCF_016905495.1	20514	occ-v1-590b33bc7a049532ab8d94d7	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	03007ec95cebd5cfbc5839ce2249b3b9c84f9f3fde0a0f76f50aa56adc9a92a4	490/25353	25353/490	.	490807d694fa1c893b53689f796114e9af719b5aa92663f41c9701f3512ed710	57fa3cd9c072e4b5a742b94a6efdca0d9511fcf239094c8598dac6f4ecb3dd46
300	500	asm-v1-161adb1e63556b42ce19503e	GCF_002194715.1	5701	occ-v1-92a4101c58bf657ba72faed1	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	0302a7ba18d2db60847d1fe1c4cf41c561ddbd96643374b6fce589fa7701ce1e	490/25353	25353/490	.	1bdea114ad3a830661be4f8cc94c7dd548aa379e0eabad10beef3ab4a2ff9e60	5ad224c1d94bc6f70aa0aba2818f7c47486dc71acb0cdddc8aff074a4cb18a49
301	500	asm-v1-6934978087480b93c176ca79	GCF_002002235.1	4984	occ-v1-9e5b9511f85f9845cb6514bd	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	0304ed054f192228727f5d7e89827a5b07834363f61683fb5edbb246d7fe8d41	490/25353	25353/490	.	621437f5c5b6796565afd276b6703bd1e622022c55f75d750ddcb982184b11d8	391c171c24664c0771510a1e26f9d29d37e5f3cae50a4e08aa56e3718d74730e
302	500	asm-v1-ab8c8fbeeba7f504a11347d9	GCF_001402805.1	3424	occ-v1-e75948483bd7636c02097be4	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	03054590f5432961058284d5d940ed82d70a45fe4e9b33642e2b1a62979e6551	490/25353	25353/490	.	ca1abdad2897704907fb68dbaca639f1aa6fbd7d758e5aac4ee41374e813cf8e	367fdc95e25d87a69e328dab27f44a62bdd7917b462a1f65ac885dd8ba6fe112
303	500	asm-v1-cee358232e223e147a344f01	GCF_000703265.1	1967	occ-v1-e12597cb721215757a6819c4	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	0306e18dbe83c43daab4b0a0134f096c235dec7c4037f2e1a1150363ad50c864	490/25353	25353/490	.	3de2a09b45167768ecd11334f02abeae518982ea828d3748e7e46f456616ef7e	e276203cbdc51f89c7a052d81b401ec87cf9b8ef2bf42a966a28d7efcc1f3490
304	500	asm-v1-29d13d661dec836662c356df	GCF_009910465.1	16938	occ-v1-78899363c65a1e51640dcb8e	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	030a8f69c3e67955374a913cebd3cfe9ed9c749928ac020cd67d017e2fc60f13	490/25353	25353/490	.	a0ae51bb648c1c1fc34209b008c7e962281511ed15fa84a461c7c23fd9ad57fa	f7e52d0995557872cf9e579c1087d122e41561c178edf08ee0760647e03790d2
305	500	asm-v1-7c0a7387943917c1a90842f3	GCF_004661495.1	13025	occ-v1-3f3afac9d78bc28ec6a3b4e7	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	030bf17122f5dc82bd73cc4412a21b44a38c656c963874ddea5e602ec23591c0	490/25353	25353/490	.	c1f828aad9b45bd611e82ef78e82253f5af2de6f512726e5cf22a13226f81c10	eca7cc5f6e9594f66096a2a6cffa56d960ffd3bc37e5a154c01fc08bc680c51e
306	500	asm-v1-7f98386806518753240242da	GCF_002233475.1	6289	occ-v1-3609b5f89b3d4974a8315656	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	030c1b7bc5caa144fefef1655219985cb3375bcf16cfe1661f6eea588c92e833	490/25353	25353/490	.	20413ded7ef76a2c66fd25c5e92361bad5e00a145ade4f73ee0bf6062084686d	7ca2b4519f6db00f321969810149cbcbd57ed11a10b4ee94820a5c6d62eb4f02
307	500	asm-v1-90b202368fd6c0d1e2441417	GCF_021342755.1	23847	occ-v1-138bee1d697cb12f841345da	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	030c31d54d4f7300cc039b003ed5834317f4a6f37ec007e17a0f7b65e0327081	490/25353	25353/490	.	a64e1747ebda019f2d20678d146687d58207f63bc96e3551a153793b04199831	dd67a51ab9042dd03cfe6c4096e8d243c00c2a24f3418b3aff338506a2ffc025
308	500	asm-v1-149dc7a235438ec794b3434c	GCF_003301875.1	10559	occ-v1-e69b024154b7f98e8405b47b	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	0311372ff7d45c05898402b9c6f23fec05fe5d42ee93182d222740009d5c8338	490/25353	25353/490	.	78614a15cc6110e844fef87275dca2e147cc733bb5f744285fcbd708374cf441	b63304e1214e1b97635e3a8c9a71d777994f57e54ec082ef96ec4dfb96c9e262
309	500	asm-v1-35d8b5c370bbb919ae83bb8a	GCF_003318595.1	10891	occ-v1-05d79e6c8de5aea16cd15e10	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	0311e07b24262d063a5932fb105794af64a2944f29e1f0b1d7519a23159c941c	490/25353	25353/490	.	661ab2d329d149668dc7b8282ab0ad183a1c8a64a69d2bae83771f9b44fe94f7	21d7781a0424274ed3c531b11cd2f5caa37c097aa3847594a06eff5e4d0ca9d5
