stage_b_order	accession	source_state	canonical_state	terminal_state	reason	row_sha256
282	GCF_000408345.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	ce5f09a92482f37cf33d6a55598ed5c5b67df407cffd3022d9fa06bf13782ed3
283	GCF_001893525.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	934f17db9c45d1ccc2289462cdd2b32fb797bd97879fabb7811a81c81ea0439b
284	GCF_002231955.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	6376acec61de9e3b50c94b381553659eecd7c64e5a4e7128505a559d545be274
285	GCF_014529205.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	43f1671cd7152a6335614385dbb8bab5380ac9e70b1aabdda2c6466fe0fc712a
286	GCF_003028135.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	641f406fe6d2e4e833f99a1e1a65d53fe4a58d751a1961b9957c4f4c029d167c
287	GCF_900479575.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	e31e32b44621cf7127295eed96a04ffeaaff5f2a0b412c0e65974bced4b1ba13
288	GCF_005388405.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	7e9d0c61aad59b92a7a57127bd4f866eeede041abbf979c376a24aba0e42ff40
289	GCF_009822305.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	692da4faea25eed7fe9055385df7fb624a890afee40c2dfa6ddb52fbe400d8ae
290	GCF_020668725.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	90a4090826db03c614096126779f3054df0771672a3562114ea018f7762a66bb
291	GCF_002764815.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	e60b88bd7e905e61c3ac64505426cd6eac33de039b5309c43354ff96364a6125
292	GCF_006230075.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	f3f3fd06b765a0f9022b683e87d149a8fe79c067c8c0f30443c4f69cd8ad06b0
293	GCF_009793765.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	532bdd133b8999defc1e53fd86b5665c13f6c2d0643a31f502a6e3e1693a8106
294	GCF_003302995.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	66d76d170112219fd3d72f27544143afbb425b27e8dc614de4ee810555c83e34
295	GCF_002056065.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	3aa68bd27e92e54028c5b843147a4acdac49f4d4652136842cb587cd003a2e05
296	GCF_900195745.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	af088eef37652123e3a2ba76b986c2f430f591fc3329721fdd686e1e2ea1a056
297	GCF_001571915.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	08c391b410478851db1258f593c0d1d480979fcbbfc1d0b33e2d6ebc71dc4a1b
298	GCF_002165115.2	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	97b70d514c033f267d1a096e8f8d866036600f4e34edbd6220ea99eca9877feb
299	GCF_016905495.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	b739d124f12be800eefb8926547fce67a74abc0e366f71992860b24bb24bd177
300	GCF_002194715.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	0100ade23b5d0ca8de546d4b4bde835d3f0ab64ece963bc7cfc05914a428e96a
301	GCF_002002235.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	c5a555a665a5180311193f5ffd95b95563132dab079632f23cad77e30460ee98
302	GCF_001402805.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	ac23006fe575ee4f4420d619fb4e281594a9be2769668471db9010b35110c7f8
303	GCF_000703265.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	2ef2747ff5be13febfe1123e16baf0049cc6a0637ef5fdab5c70e111aa637188
304	GCF_009910465.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	b39e891de858c50dec2dbef93e2de943888c08b87dad0e1ad4e384ea05df7cb7
305	GCF_004661495.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	cb4923e882a4dcd8e2f8215be57a9052607cea95087085dc09f550e61aa27208
306	GCF_002233475.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	57ca015d1f6c48621572a6d5721ffc7f3004eb2d4cfee7860a00a2da0c3bf927
307	GCF_021342755.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	38ede7b02901294ad9e46f5ff619204e8883650f36ca256e89a5373217af3e70
308	GCF_003301875.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	3c31b9ef7d1ae8737735f7eb9fb57831c835105a3648a5186db28afa58db3db0
309	GCF_003318595.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	4ac4877302b89d99efd4c64fad782d01a30717378ab7bdf13a6b36a132eae884
310	GCF_008388475.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	f75e9e623c9373655b82fa97259b7c0e20ad1651401651ac5602f6db84fe8ad6
311	GCF_003302895.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	ad62ad69b0a3bc5d3a0d2d2ab987239114c188d4f171da18b5a7ace119f38920
312	GCF_001942085.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	12b57ef29ec2841bbddddc240db09d0dbb0ef42833bc92dc932ad0aa7871868e
313	GCF_014862275.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	7b84632f41bb8fcd1b25f6aed5ef4e8311de7413d44fc38465965dd5ac524ecf
314	GCF_017594325.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	4e173f8fe8aa77f34342ee49d1424b478bfead1ff86401c9ce00efc342407e15
315	GCF_014117345.2	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	40fe9315626d79da5facf21f1e80a552582d85720ef51278658c9ac51e49734c
316	GCF_003328095.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	b67ba96aeab8e3bf394804d6e46c484508881aeecd8e4759f9b59871b1596379
317	GCF_017165455.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	aac5940ea80e497c7252e60c161d353ef8e41898084f060510c56636740ef64c
318	GCF_900499255.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	d0675e281ceb55550bcb749f844a90cc0041efd2a9c09474073fbf04631b56f7
319	GCF_003469495.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	ac7e57bd4bda0fc5161beaaa82d32ece03f42ac4f9f4b1f0818d4f116ee1c925
320	GCF_017595435.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	0247e70d96ed3dc01668799e7b18c07ed4b90cdc079216585ac2cad589feeb3f
321	GCF_001911755.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	e521413440df770d964e0f60c220dc31040ba3aaee7eaec735823b9cab530689
322	GCF_009600715.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	b89bea80902216be3a7bf417c10cea89eb1dc215bb5353f4725a586e47f48be6
323	GCF_002228035.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	a29bafb6b5615ed44767b633fd04892584a4e18c1d2733ee6159dc2294a07b09
324	GCF_009899125.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	6e9e8370b9e79a8e888b683692009f408dd36b93df55e3d83894d2feaee65f48
325	GCF_002469155.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	200f828ec338ad10b80ad31de4337468d37d3d5cd2462352f3d21fc388906c5a
326	GCF_006352105.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	ee36c3f699bcf1a54c64108bbb5d8ba22363d7eef84d526e8532a9ed19ad79ca
327	GCF_009820835.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	4fde40a44d211045daa59f352441e42c747becd8007acffb52d8481dc6173eaa
328	GCF_001506145.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	9073306e35bd668328eccab380d72830cdb56aeb50b752a4c7a3d3ce41d49896
329	GCF_002546515.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	8f84a3538807ca50b695d3f89c45483236fd312cebcccaaf03dfb429ea702cf0
330	GCF_000350765.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	700cef19b7fe36505bc32cb4a1d2f7cfa012332df7c63f6e5602e91da61f567a
331	GCF_016123575.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	0a2074db61d8b9cdd387473d1f8c02e1b727d0b919c68b3882f43c9d30285efe
332	GCF_003361965.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	218ba252db495e10a0abfce280f579b71d9aa5edc277a9f4d91819bb30d866a6
333	GCF_005395245.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	0d936ea3f1ff4eac9bd344951583c0ff1cc78019068fa3ded104c03a155861a8
334	GCF_003018655.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	7712a500bc48fcf70f331403360eb4f510a74ea90e5edc697d98c0502bc95095
335	GCF_900499355.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	edad9b5cd759e12e221e1117e5494d884e76de8fe82c449142a083443bcedfec
336	GCF_003730645.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	fa9b0e771c76f996ddf80020598bf0fc7fd54c8edae05f64e2fa50dd3cb4b56e
337	GCF_000819245.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	3c3c5652910fb538008b839226abc946b085ec750c54da179997196cd26e4620
338	GCF_011603145.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	b26ab698c5e27b5da436678ba7c92c22c065d10c1ddbed3539da631564886ec4
339	GCF_003027835.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	86a5f294ebfc2558a1d14c4ee5c14fb4454523607399b0f1ed6a70b4ab0fc139
340	GCF_002485405.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	2c5f3595c0397a77d7f3d9141c69c490670ec92fb6ec7d4945e4d10905639ab3
341	GCF_003303815.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	159690ed435a7493a546e1a5531ae3e96b50737ab964635dbf4f0bf43244cefc
342	GCF_002534845.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	ab7920e6b85aabdd4fb67aecdb1b547aed2ed8e2739ccda12abe7ece2f8b05a2
343	GCF_900482185.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	87bd62128043fc2a04da19ec64703175345b193debbd98cfd71f25d4ba0191a3
344	GCF_001521415.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	e2d53a9366c601d9fef794446e9205673ef700f6a3fa278db98a2be6b4354584
345	GCF_001519485.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	b8277f1220bd7b8a0c1f14ccbccb47fd3df7d6b02271a8f94613bfcbbf72a2bd
346	GCF_000006665.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	7d5d18eeb1d61f60924df017c071061c3766625523abd788b1f41a6896f81614
347	GCF_015699425.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	7d2ac394590335eadaec03d26ed3f0f392b5a21a7a0ada84ba73c25e321706a7
348	GCF_020051575.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	865c8b7fef0003eddc33209643393fbb6f23af367b9b8e087e280951feaeacfe
349	GCF_000797675.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	21f566ef7e846e5fde335467b6b481c9d8a2345036e69ef3779a03cf2aa663b9
350	GCF_016123675.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	aef381023fe85c48aab188be8fdd53a368bd2ceeacac24be3f8690c41a43dfaa
351	GCF_001285365.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	74ec56a35f88202e5332261413f065ca4828c97dec2bb0d5c2075699e9b1ca00
352	GCF_019202505.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	84ebc40a1f0a8eb151c306b95ed1f8d037f5033b2dd910309295121b9ec9388e
353	GCF_003291305.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	bf17e19052e7b8985062f6266d290b27a164bea4a8524a78a77ade7a8cd1833c
354	GCF_002518045.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	2edec0384ec236a47d6f665e9b411e8e38b8a4d9e7d89f9046d513a5babdfad8
355	GCF_006236345.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	a09be1f77fde4fcb680d44ebd754fe28968fe94d8db95af4e4cfecaf5af008ff
356	GCF_000326745.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	8c344b4f482ff0c2654ea203a9c2b3e7046ad96292e22b82dcf6c88ffb3e286c
357	GCF_002461055.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	cea303268d37fdd57a14a6e721f547e84f512297f321e2a1e7f69cd3d14fb2dc
358	GCF_014169415.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	74f56a58acc5e68f5c2a4fc949ef213beffa94ede750a03c26d54ae9e1c1d42d
359	GCF_000356785.2	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	e615cdd6df11ae3141e780e97877141ae92432617f259ec1fcf8e9e0140a49ce
360	GCF_016457665.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	1cf626042e40904a32af5c5648a663aa454ba6a7a7739b187d1bf18699ee7353
361	GCF_011306375.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	5f9b599fb35a911d03add38d278057384413e9760787d36607c3cf142d94e717
362	GCF_002193375.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	ba1f6fce5f151b6c2c6dd9337fde97cbc188eb7d2cfd3f0be63341dd8d202d3e
363	GCF_900479985.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	3b2ceb96715076eb8b24449d8cad820ab8727c26f00ea0e9e2569f147503a12c
364	GCF_016735895.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	24337403f089406ad62c5d8938522106e1ab28bdd7f0c399f70f41a3702e621e
365	GCF_020515715.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	feb4ccd9ceaa1b4fbad4ec63e41cc5de06e459f62510e41c0f6768f2e518ea17
366	GCF_002456795.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	3e15ce48a08d805d35676f160184c8cc703c37cd7621b3642f7cf5d55ed07056
367	GCF_008033655.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	6bff272f71295310e114905ca29e832b7f48d64ca00d065b8332deefa5a110f2
368	GCF_019219385.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	639895425e95873b0cb780fcdda80fc9c1845106f342b648d60dd084bf1d1d42
369	GCF_020282125.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	ea7e173f0b9e16271ee02d2a5c8db7cd432875358d2e76f096e9adeae0f41e46
370	GCF_018884405.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	887e4b90507a0e9827f13bacaa4e0dc578cd15c702c1487aae2c0cdbf6488712
371	GCF_004793095.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	ff239ee644b24e59944ccde51696e06f815eaf26eae9aaea3eec66f24551d127
372	GCF_017570645.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	f6064d5bfeca5871b57b7df1779275f6cccf089d64ae466f0edc96ad1c8d096f
373	GCF_003362335.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	78d960fbd4ec9b3ae68df03aaa4d200cdc85b6dedee392451472b8cfc71857f5
374	GCF_005398085.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	eb353de67f044768355f31b9373cf431bef2cb1d5d56db317a6c39bd1acc3692
375	GCF_000618345.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	cd7d36e71da2aa18557abecb9fedc40f354ea995005fe28e95d2bc9cd47906f9
376	GCF_002537165.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	fb3d881da28f628b03a46ead5d5234156ba249d6e9f79c7364992507de156c8a
377	GCF_001901215.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	cfeb232c93e16f6f783737d7b6bf6929b5b913bb3d1a04326c1e516c97ddf9a4
378	GCF_013186555.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	eecf2cfa308b48eb906f4f648ba758c6409169b24d2ba14281c8b3f0ee90aaa4
379	GCF_001606755.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	98c91bc1af079b9da51ee24a434c768476e77862a8010fb0f25ccd83e560fd0e
380	GCF_006349865.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	c8e1ac23040167dbe59c84c7cc49db0f83f28dca792f12ca901fba994d9142d3
381	GCF_004522495.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	221a3fa62c9e337ad7f547e1730b059c31002f0f38bb1062b735efdc4c2c94dd
382	GCF_001558995.2	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	956110d91e99a5dbe378e2598663c644edca5f7fc79c1149cad118152a84b40f
383	GCF_003304555.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	11f759b1b812603d7a8a90c95cbf4746353e030e3fe24aa84d56178cd7057d4b
384	GCF_900166865.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	0791b07c2ef985749c9ab65e6594d9f8b8324922f6953dfc79fd1c0c6bcbb26a
385	GCF_018683135.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	918a53f417149c20b32430338edba4aaeebd783d6ba45eec98262b6ff1721f17
386	GCF_002243915.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	57699cd2370a5f2cf60e1a94d294d57f2f2194e6ba00703cd8b3eb29adb8da31
387	GCF_002849195.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	21464a63c99fa14d5f635e525c4419ed59aed9c619db90f39575eafd6aef90d5
388	GCF_021413285.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	ff453f9e6b56c198617649a777336edff7261ca9125b1016a9b83dfaee1a4bf2
389	GCF_902668645.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	59c032b5569951abe2b9feb2d6e26dfcfb7eb2eb0b16c971e032697f0fcf8935
390	GCF_002226715.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	96ca90c60e091b792ec37ca31eb1aa86a81a001e496dd960c9d6b2719eaebaf7
391	GCF_000511425.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	859927f7b10da5a1330c6830f807eb1628e0ffa14417b8facb6a3fad1c0249a3
392	GCF_016761175.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	c4a26f0a44d1099f26413eacea5452d10399c18480a4273e7f91f040904a5681
393	GCF_002324625.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	e128e99567ac65cddd6aff9bcbe30399324647ba105b842c88166a572dbcc12f
394	GCF_011603175.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	1aa1d6145f53e8428bccc0f1121775ee63c23ee62848e65edcbe50a4849a8437
395	GCF_019879625.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	ccbc8d7c0f4ec274cb3f5962b890d17492aa9138875322fe9a387d06fdd248cc
396	GCF_003297955.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	0259a5603504e7cafeade7b5396db55bf7056b1af3945e8ad9815e29aaa30b82
397	GCF_005392285.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	bb14574b6cd3918cd7491abc11466788db259a022361664ce4465e3577b545b6
398	GCF_921294225.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	29d6987dd69e4f44ed575a5dc761786fece6b5727266bd234e242006902a8241
399	GCF_015620665.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	1258634fc9926c7df3bc0a590ba99037d5681676a16202585da68b0f4bbccafd
400	GCF_016457315.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	d2122feca533c89ee75c6bbe1d2f44efd9cf016c9392fa215f8fd0baf167bd65
401	GCF_000357905.2	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	2fb3099fc71e9883d1db62df9ad5ff075974f815e3305754d2984b39defb7139
402	GCF_009394435.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	6ccda924701ba25053715001f2170c60f1cca1192cdb96f3b881892c80250487
403	GCF_014862785.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	24d0ae557eaadfaac257e7fb94aebdebab80bae535e6a3681942500efa0c59fc
404	GCF_902859485.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	7dbfb1e0a171129fbe1ce8781d6f7e18298f2cdd28839eb54e42c9651bc53340
405	GCF_005382185.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	616e9fcd600dc1a03cc80d4c263c2a57af6fb8cff62652df4a02c85b1996e560
406	GCF_900481275.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	3597a1abd37a03efa24da960a5ec34051738a48d98301d5a4a271a02ec807166
407	GCF_009393735.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	8c9ed1f0b3b3ef8082cf49c416f7c4390624d5d7c08646ef35a844e9aa07c3d8
408	GCF_904809595.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	ecad24df45982ccc905b7ca988603e681d81aeede1bef48c0e5ae73d55257dbe
409	GCF_009822935.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	842f92e4536e8faf6b8fb157cac973267559272392f009e77bd0dc46fced8337
410	GCF_015699095.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	1bd81a5e0a12151a23925fb2500fe16471ed1bcea8f494e473ea9a906c39529c
411	GCF_002207405.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	8c80565ec669c8b55ce7a86a1fe38477c2cdb2c12c838b1f3ce4f72940e484e9
412	GCF_002326895.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	69cff2cf961c3b55395255376fa679c0c972b3803def9b06c052e167fbd0adbd
413	GCF_002142675.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	ebc57359eec008f58273318803bd96671e19e28ab5ce7a60bc7ab8b665e9f831
414	GCF_000235165.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	6eb9827eccc93d4cfeffd79327d57d25ee7e3f915510b444b23ed1e2422d1547
415	GCF_009794435.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	885747cf110fd5665e5e255fe6b578e1e8d2ea56a13c9b3cbe452f8c1839928c
416	GCF_003982645.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	57fabd767a620e822e879ea24bf6dc5a100ac6cd8f64291d9c92bba6ad66f7f2
417	GCF_000013265.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	43a446e7a4f77fa08f7048cf5a9fc39e2be37263982a809e15729893829a69fb
418	GCF_900196695.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	a94c08558629f48362a58f16f3644418a0132eada3b2acd0223533a96c02ed65
419	GCF_015699215.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	148140288ab01dd4adec8d756fb557c114cd84138f2bae041e8613c46457b6b1
420	GCF_015620555.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	03001be1f1f1172546ba9cb24c5d604a8a9c84f08f1072e2000792e3947cecbe
421	GCF_003982995.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	de2b8ad4458e240716b5fb97bdaa45df6f0096d85bc313c49408a3759f94bc4d
422	GCF_002144185.1	COMPLETE	COMPLETE	VALIDATED	REUSED_PREDECESSOR_BY_DIGEST	78c4e9472c7e2af34f2c469a431b97fac5d4d725a52b04cb5d7c0d970fb5f425
