stage_b_order	assembly_id	accession	predecessor_resolution_status	terminal_state	source_object_relpath	source_package_bytes	source_package_sha256	source_fasta_member	source_fasta_bytes	source_decompressed_sha256	source_gff_member	source_gff_sha256	annotation_status	canonical_object_relpath	canonical_bgzf_relpath	canonical_bgzf_bytes	canonical_fasta_content_sha256	canonical_bgzf_sha256	fai_sha256	gzi_sha256	crosswalk_sha256	annotation_aliases_sha256	contig_count	total_bases	remote_identity_strength	remote_etag	remote_last_modified	download_attempts	range_resumes	validated_at_utc	row_sha256
47	asm-v1-f8561f5b15e76623fe00d768	GCF_002513625.1	EXACT_VERSION_RESOLVED	VALIDATED	source_objects/GCF_002513625.1	1957321	2b7038301fb33e008e6f9fba716f13bc3759e8c00d1e7475157868f7fe5551b3	ncbi_dataset/data/GCF_002513625.1/GCF_002513625.1_ASM251362v1_genomic.fna	5051992	34c993a6918536684cd6a434ea4a016da221dbbbed7e1622b447b25beec2ca74	ncbi_dataset/data/GCF_002513625.1/genomic.gff	da3878b143eb706f619fdd679c592349139c21e7e1271c7261a210f3c9fbb1f8	ALIASES_VALIDATED_NO_TRANSFORMED_GFF	canonical_objects/GCF_002513625.1	canonical_objects/GCF_002513625.1/GCF_002513625.1.pansn.fa.gz	1419021	e42359ddd3dc39b31065439eeb744563f40eba2b5116b25f317de65f57be6421	ed3fda238850c21a5812f094da8e40b1a25787911470ab791d9ba8ba77ba5d2b	540b611f5d4b7600673e5c6b270fcf42c44e6f5f35855c6319474b4bdbf3dc1a	d5c49d67e0472039484593c187c4f887201d89beac47099ce10401327343050e	f22a33121733078a27d5ed1daa29a0a7a0b4162162450e06d8d1259a6fa28b1c	4eb2b9dce42859cc58e84bfcb108b92e6ec33a185b25fe35745292bfad922db5	83	4979652	INSUFFICIENT_FOR_RANGE_RESUME	.	.	1	0	2026-07-25T00:07:45.914934Z	40e351adf23a08db893ef6e0b288dfbeccbe796d45757f022aaaa6d2b593a565
48	asm-v1-9f5f3eeb65f0f80afca90db7	GCF_002229025.1	EXACT_VERSION_RESOLVED	VALIDATED	source_objects/GCF_002229025.1	2031349	3c343303f9a10cb0ca5170eb015ee88e233e2cad609b91422a7642cccfc81d6c	ncbi_dataset/data/GCF_002229025.1/GCF_002229025.1_ASM222902v1_genomic.fna	5200166	41131d6f371886afb57b0f86fc29df3d4f04bee43e853f1144e4cd85daa45989	ncbi_dataset/data/GCF_002229025.1/genomic.gff	c5001a6c4d6539a78ab6df089f0ef174ccf936ef210bc37e57e5432b4b04e998	ALIASES_VALIDATED_NO_TRANSFORMED_GFF	canonical_objects/GCF_002229025.1	canonical_objects/GCF_002229025.1/GCF_002229025.1.pansn.fa.gz	1467938	dd5bd2fa1a7768ab6697ebc9ee9b246f1f0dc34866f96973af7486ba18a71220	734a84dfa8f08149fbf1fec0e3bd8e79b49f3d35e23529232137b80fcb784c0b	2945e250434ece7c7741fa72bb3916ded612fc9951a6748d855a632281153c06	c44526217f5172f20360d39be7677bc012c59f38af47fabac1658398d9fe4dbf	c73abe7fb3369eb6c7a4479dcb1324f1b2391c09b9bc651eb0fb92230e4eff0f	114a0d20e322c3bc095d091b422b86876071a839680954fdb6466874eac5cb7c	172	5114588	INSUFFICIENT_FOR_RANGE_RESUME	.	.	1	0	2026-07-25T00:07:48.401415Z	541ef49df86c3d314edbf1a57c26530eedd5c2af3bbcb2b915f7af9801bd9a43
49	asm-v1-143198d8a00e3d1908061cae	GCF_000778685.1	EXACT_VERSION_RESOLVED	VALIDATED	source_objects/GCF_000778685.1	2009830	4b087b1f19caa05cc8e2459addb556d3da4c4f65c8f5a4e6237d5b2dbbee4695	ncbi_dataset/data/GCF_000778685.1/GCF_000778685.1_ASM77868v1_genomic.fna	5226699	26f795272cf849902141adb132436b2dd93ddbec250eed7b8707dab80fcc8fc5	ncbi_dataset/data/GCF_000778685.1/genomic.gff	2481d777855153583a73ee7c181b055a40a32fb88da0defa93aeccd8fd28f530	ALIASES_VALIDATED_NO_TRANSFORMED_GFF	canonical_objects/GCF_000778685.1	canonical_objects/GCF_000778685.1/GCF_000778685.1.pansn.fa.gz	1467383	2fde4696aab11b4e790e46869ca3cf6d3a0c963a06b5d6b1b55a66feeb7af414	a924de97d80a6eb02c203668c57aa7bd3635a526421e06c967da40627eef5464	98586a0c77ec6c9df7acd2567f55aff8b73fa0104b9bb25fd24ff3192a4f38dc	96430608e9330f14b0d25e97aa5d5cb45f941c936306c2aa64fa4c01d48c59f8	7f55b6a2ec6c457a79e7d1cc351f2c12d0ff6e61a9f17052cb2a3cf0191012fc	7b2be4d02ba478b0f693da652f1c96278d3c87efa2390afa0bd637245aec3390	91	5153084	INSUFFICIENT_FOR_RANGE_RESUME	.	.	1	0	2026-07-25T00:07:50.547003Z	3f05fa8923a7adaadc1e37cc499d91f51d0a430bb3e659afe26da422099290b8
50	asm-v1-26091108e767413baee190a2	GCF_020037245.1	EXACT_VERSION_RESOLVED	VALIDATED	source_objects/GCF_020037245.1	2116087	abce850ea61f1b1addeade334569ba75e74d63286ad56c41ab7b7e2ec1e96189	ncbi_dataset/data/GCF_020037245.1/GCF_020037245.1_ASM2003724v1_genomic.fna	5367373	d8f00707c2d5958f7bf517b8f2e74a8e8774d2ea965a9cbd5539ee0ba4e37322	ncbi_dataset/data/GCF_020037245.1/genomic.gff	a71ee6d55ec67e63aeb3fe922487fe3617e590198b25001c34c70600e10810f8	ALIASES_VALIDATED_NO_TRANSFORMED_GFF	canonical_objects/GCF_020037245.1	canonical_objects/GCF_020037245.1/GCF_020037245.1.pansn.fa.gz	1510987	1ed62d1cf8c89a897045c37596fb9ddb77ffadda754bd23429a5c5f94f6a52a3	dc3621f9fad1f2c2675c68d65ad9d5aebbb950fa0957a62acb3117876b33baad	65dd07bfc4b891a8a00dda4aa0b8414905144d34289b8f7bcbc7ea2b0dc21979	f8ddf2fab13949f6e14a789f9a95282adbbedc25ae0fc4fbb7881df4c0747126	50b890f36948c9d0873041affa16afd890ec10baca6f2ab7903a5dfab4f755c4	c01456e718dba8f6f87afcf9637308c11e1420e0ad04dec4f77be72758d9d2f4	292	5266223	INSUFFICIENT_FOR_RANGE_RESUME	.	.	1	0	2026-07-25T00:07:53.671491Z	e8dfabb8b8cb53a795dff884d093710a5bc8191244ee1e2069c3886b74ade4cc
51	asm-v1-1009a57e9d5acb3b90d6791b	GCF_003731035.1	EXACT_VERSION_RESOLVED	VALIDATED	source_objects/GCF_003731035.1	1952242	ec35fbcc1ddcd6dd6a909d138703d8355ceda172275a969d62122c616fb4a4de	ncbi_dataset/data/GCF_003731035.1/GCF_003731035.1_ASM373103v1_genomic.fna	4970522	9c1e24b46fad5844b1da4021e3c1eccc31074917734c2c015da4a4dd2a51074c	ncbi_dataset/data/GCF_003731035.1/genomic.gff	8762889d882efb567c09137bd36b9149c62c386a2e69e8c4b77f5f4dcdd1f724	ALIASES_VALIDATED_NO_TRANSFORMED_GFF	canonical_objects/GCF_003731035.1	canonical_objects/GCF_003731035.1/GCF_003731035.1.pansn.fa.gz	1397048	81d567ebf963fa5e87207c5f374f1a59fd22bf1a35f4aeffdc5a39fae4f73ad8	011b425144a3fb8d4d360fb52cdaf282ade5ee5d32995b25372a525a5c015caf	aa0fdcd6ea6fdaaa6c0e7291f56ef29e61295cdca11c33200990f38bba5b3cfb	7be0362492dd0c14277a41f314539a0e13744fdd13feb1d7bb48db2dceed59bc	2ea21e4ff0dcad74a452ae7837afa0db9bed8631571a8beed727b5125d60b847	0096ccdaecec9607176f443078e137bb8a782d9ac36504c7583da8e133c3b27c	89	4900505	INSUFFICIENT_FOR_RANGE_RESUME	.	.	1	0	2026-07-25T00:07:56.402018Z	fb7d83a1aba6b6e84cfd19896b4c17ae67b04e0ad57102f2afaba8bad6b062ab
52	asm-v1-c5fbc3318d26f8606d4ee374	GCF_000326585.1	EXACT_VERSION_RESOLVED	VALIDATED	source_objects/GCF_000326585.1	1982498	4083c3e11d13411963d174e86a87b980bbe3b68682fbce260231a4eb57d50435	ncbi_dataset/data/GCF_000326585.1/GCF_000326585.1_Esch_coli_KTE113_V1_genomic.fna	5097193	0365bad3d9bfbe91df32ee475e1e2762fc1885246676c5c561c7be5934981288	ncbi_dataset/data/GCF_000326585.1/genomic.gff	00147a952d9e412e441ebca15121a8dc5d465a7ee74012eed42d1e2b3452f45c	ALIASES_VALIDATED_NO_TRANSFORMED_GFF	canonical_objects/GCF_000326585.1	canonical_objects/GCF_000326585.1/GCF_000326585.1.pansn.fa.gz	1429525	a2761a5bbf007a868571ff43ecb89e9c42b6e4891aef397a40e79807ceacdc98	4605219c4c84fab1441e74a66a6d8f51ccd4df1fa4b8188bedca2f73d3a669b5	4b4604ea055de270206f6e64a0ef28a8a8bfbbcfc2b12cbe7304be972c7033be	3e786ef75206242cff567262dbaf9226fd63f8b8b59952fd4d62a0179656312e	b05b4b964be941a66b84fc15ad1c1f156cd3e0979a32eb7904671b6b31ddd481	4f7d62db3073a6178b851a7eb0109f42195dd7cd491429f18cc7b99dd69a3766	87	5026156	INSUFFICIENT_FOR_RANGE_RESUME	.	.	1	0	2026-07-25T00:07:58.723160Z	13cc86001060df5df796f6cdf66586a2c79f360a59659d2fdfff3872ec921283
53	asm-v1-076733fb9cacde0985dcd995	GCF_000780535.1	EXACT_VERSION_RESOLVED	VALIDATED	source_objects/GCF_000780535.1	2076623	bd1799a188c298a467bd2d7d228a9a33344cc36d016bcd320ebdcc7530062a46	ncbi_dataset/data/GCF_000780535.1/GCF_000780535.1_ASM78053v1_genomic.fna	5358869	89ab969ecab08c3657e26f2938e26274c0b9a239b897237d3737e5ad47819dac	ncbi_dataset/data/GCF_000780535.1/genomic.gff	5ecd69132e870d7c6bc4f03e74572f230f059540a73e6c43eeb16d0b43d5767c	ALIASES_VALIDATED_NO_TRANSFORMED_GFF	canonical_objects/GCF_000780535.1	canonical_objects/GCF_000780535.1/GCF_000780535.1.pansn.fa.gz	1519323	87986dc6985e019fe5c05bc10f7384317e50e5aab4560e4859b9df3d6c5fa1a7	3f9b831d8829feeb3d6356c170ac6b74f056c7e5344f57702481236c519827a9	6036d8246b4d6e1b4ce43f13998de44d7b860d9140390a9ae45988159cbf80f0	291efced21f4fb08eb9fcb9be140d923d5ab71268ab7925e53f710d422b1132f	c4cbf78fc8b2f8ee6768e0eea09cc316cb51ce957c46f3734e869f3f6c66c813	3cee65c2a8b486dc14ea07398f5ebad3055a2c10087c200c317f6402722b16ba	131	5279574	INSUFFICIENT_FOR_RANGE_RESUME	.	.	1	0	2026-07-25T00:08:01.335658Z	993ab1493278ad11d6bf83007f9e8b2e9340c464fd4f234c8a1473a9779e6d49
54	asm-v1-9577d304b0441e1eebff2e03	GCF_003570445.1	EXACT_VERSION_RESOLVED	VALIDATED	source_objects/GCF_003570445.1	2030185	cc0669192dab7ba709e0d4ba11c35756a97b0781260e082a5409ae531654ca63	ncbi_dataset/data/GCF_003570445.1/GCF_003570445.1_ASM357044v1_genomic.fna	5028784	b70866d7d12c1b734cc5f750eb05c0a37139a85b6f7ebedd39f4e638b0cc4908	ncbi_dataset/data/GCF_003570445.1/genomic.gff	0e45f8ab9f27e96e323c94d6998ee4bc93d1fa84876c3c1d349404c5ce4f142e	ALIASES_VALIDATED_NO_TRANSFORMED_GFF	canonical_objects/GCF_003570445.1	canonical_objects/GCF_003570445.1/GCF_003570445.1.pansn.fa.gz	1431454	a4698771a33014226e977896d45dbd953c34f949c31eec80430489e67be17431	91a62585fd20dda5e77035e66dd8c6324066a361fc874936fcc73a588566fc07	a4113322accebaea8f4a373607527273bff6272372c1c4cc8aeaa386e3121075	3c9c3f65e9f25abb7adffec53e7c1c1ed86a57ea6b0772bcdbf8b21c8b74a62b	0a025881518f75c793714f26893110c8049922d64bc7b0e7d8f0002490246725	48e0885b8769947837e888e6ce646167efd7d66c199fd1a6f3f58baf25de6ee7	382	4923554	INSUFFICIENT_FOR_RANGE_RESUME	.	.	1	0	2026-07-25T00:08:04.870798Z	598b389cae3f5bcff07b9d1d204b05cb08302162c8a99a1cf5b4dac33cf88f60
55	asm-v1-0d112d76668f2ca96d2d62e5	GCF_000447005.2	EXACT_VERSION_RESOLVED	VALIDATED	source_objects/GCF_000447005.2	2012550	1a79cb82daf358497aaa73edba886768be363bbc5536e6b995a11e7fbb1e8385	ncbi_dataset/data/GCF_000447005.2/GCF_000447005.2_ASM44700v2_genomic.fna	5098084	57308f2d12e8dea08fac95e1bbf2358f3f1963e951e4724b887ce8075c2aae3c	ncbi_dataset/data/GCF_000447005.2/genomic.gff	d72cf3e58f658a0876571b3f5f9439e4be80d811a3cbfb021d51270fcbced368	ALIASES_VALIDATED_NO_TRANSFORMED_GFF	canonical_objects/GCF_000447005.2	canonical_objects/GCF_000447005.2/GCF_000447005.2.pansn.fa.gz	1438509	97cca4c362933a9a178af9d93a7907a23710c76fb68894f7e70870300ccc5e69	a404e783b71e55c0e4fb6d0923b7a952501abae146f2e4485c0e4a8584b6a182	d659aff8a0e0c321d72dc2bcbea897f2942e015b74522f42951545bec80726b3	6a8bdb6374fbbf47292c1ffdbfa439070ae9ff452058ea5901ab1cd83b5328fb	9c888ea76dab9e3398c44322424c21f9e73f06aa9a80b49667dfe487f4de01a4	d9ed543cdc7319c1f28d4a4d316e8b2b69e57bc6aea41c914c4d5a5f913ecd7f	301	5009245	INSUFFICIENT_FOR_RANGE_RESUME	.	.	1	0	2026-07-25T00:08:07.956709Z	ffd8deb0d25ee566590c649828d0595fff78e0667a0e67c489993a11b0d11b32
56	asm-v1-651bbd15909672553530f486	GCF_013073765.1	EXACT_VERSION_RESOLVED	VALIDATED	source_objects/GCF_013073765.1	1941191	c329da9a593eaee1777941073e26c28b57c3cc92d34ebcfe75ea945a071d55cf	ncbi_dataset/data/GCF_013073765.1/GCF_013073765.1_ASM1307376v1_genomic.fna	4948750	d3949c2d0ab2e586dab8fd5f59709c59b4ac7a23d3b0a005c7769616f4ea25c6	ncbi_dataset/data/GCF_013073765.1/genomic.gff	d5cd4c19527c66cdc3ef761c55b4c2187192a9dc6de99a62706fe259a3a023f3	ALIASES_VALIDATED_NO_TRANSFORMED_GFF	canonical_objects/GCF_013073765.1	canonical_objects/GCF_013073765.1/GCF_013073765.1.pansn.fa.gz	1392729	9d903ca310cecf42c29d46202027bf955ea7bee61a35d5d87da1a0802c17fb63	034fe975ec57388d3c40bf88457a47029b95535b579529bc66cd17dee4c12c19	3d111ec9a158f7fdde6a8a623f85bff07d0850a4731ccb4ad74da982a730cbbb	5a0e6ece8201a850e757242434423c6251c5f13a3b8e07d937bb87208b7cc989	3caaf448856df3d63ca7cca202436a4c9c49c59cc3e3feae81fbdf254e0b98f5	dcade2bf66e32f22d29dcbb86064d6b53bfcaa84a382f8bb2fa392cf60bf8a5d	122	4875890	INSUFFICIENT_FOR_RANGE_RESUME	.	.	1	0	2026-07-25T00:08:10.385669Z	bdb6c65da38fb3c5b8eb02f06d3b14d53c4fb08e3b257b7c56037eea0eb873cd
57	asm-v1-d23ad41de9f39edda98054bf	GCF_005041275.1	EXACT_VERSION_RESOLVED	VALIDATED	source_objects/GCF_005041275.1	2115892	0b3fbe5471e3ac61c5f4a6cf8d1ef505f14f8c1cf7654149b0cf5a8257be5130	ncbi_dataset/data/GCF_005041275.1/GCF_005041275.1_ASM504127v1_genomic.fna	5380225	3a55f2433eb70f6dc79eddbda9e43f265ed58326319a58d146e0c38931337efc	ncbi_dataset/data/GCF_005041275.1/genomic.gff	632de9b532c64c5d1dc86a1e2c0738b30ed45987102f2a47d72fcc125238e950	ALIASES_VALIDATED_NO_TRANSFORMED_GFF	canonical_objects/GCF_005041275.1	canonical_objects/GCF_005041275.1/GCF_005041275.1.pansn.fa.gz	1517627	530b7a763dc96cd441501da3ec88d76812ed5910129a58ac0e5605f383cc5b6e	56674343c89027438296ece83283f67e77591aadada178990a07949b4711b327	979e0d5ae640c0ef65a090b93ad4f5a3718e841998fdd1c33c02ca29b266a18e	5c49d8c1a9e2921728c0b0b7bce078ecead0e24a3f0e8337060704f23d0e4b42	ae6130eef94063102f51ebeb03847775eb1455df23dcb42d87c9ac00ba6c63b8	ea86c3f4448761b6ffade6d1b19fea9678ed2e1e8778a805d7c3104c68dee2bd	145	5298328	INSUFFICIENT_FOR_RANGE_RESUME	.	.	1	0	2026-07-25T00:08:12.993251Z	050702076a1c0174b53929ede9b441f6cd8a339cd8cc92608e0b719778001848
58	asm-v1-78de2c22a7d89d63d5d4271a	GCF_014862465.1	EXACT_VERSION_RESOLVED	VALIDATED	source_objects/GCF_014862465.1	2216879	5da9e9ee47f391a1be3117aa5c72826ab9168f4cef05e6aefaf1c39ca335fa0d	ncbi_dataset/data/GCF_014862465.1/GCF_014862465.1_ASM1486246v1_genomic.fna	5602791	0403b3cec7eb093186b968af87310935025c9f04e7b3a0c8c89252d036aff63d	ncbi_dataset/data/GCF_014862465.1/genomic.gff	129c853a1e09ca15b582fb0fbc61180699cffd67ee387cd6663ee8a9a13cb9a8	ALIASES_VALIDATED_NO_TRANSFORMED_GFF	canonical_objects/GCF_014862465.1	canonical_objects/GCF_014862465.1/GCF_014862465.1.pansn.fa.gz	1565467	27dce9f8fc6fc7e0d54234eb7bd53231468e4ab142647ae7139d2d475323a18f	3309a057c8b258387165045cddef9767926e9a4946deff74e4beafb8c996fc0c	d37c51e80a77a285470b13e3fa34f48494377e555b1f3f088c0621414ea4d362	57e38ef939ea29b453f9365f14c738f907c13c0fa40f169bc3e431d26cc183f3	b43bd738d32e940c7d695fafd8c9b573bb737de7ffaea4c8f284fc6f89071718	1f2aa748188ea04fd59e187e707c94b4142b5e92ac97f5b98487e9fed6458432	611	5453201	INSUFFICIENT_FOR_RANGE_RESUME	.	.	1	0	2026-07-25T00:08:18.040956Z	9e38443f04667338237ce3447d4dfa3bc359ca0387befc5cb9752729b3361dca
59	asm-v1-1ed2c2f97484422a21c26931	GCF_900195795.1	EXACT_VERSION_RESOLVED	VALIDATED	source_objects/GCF_900195795.1	2177892	7029cf30980fa62a7524b5996a28bbd12bab09dcaa06276065d9a00ebb14e49e	ncbi_dataset/data/GCF_900195795.1/GCF_900195795.1_F2_5_genomic.fna	5455956	16b8c72b4774bb0bc680ecf0fe5e130b4e42a8586b9fa14ca7374a6f72e17a97	ncbi_dataset/data/GCF_900195795.1/genomic.gff	d113acdcf9388b676ca1cbfe559c79f8890a747b9c93d560d92716cc6fe0b983	ALIASES_VALIDATED_NO_TRANSFORMED_GFF	canonical_objects/GCF_900195795.1	canonical_objects/GCF_900195795.1/GCF_900195795.1.pansn.fa.gz	1558891	cf5d79a87d0fd0052aeab5bde186aa44417379eea777238774e8d7aacc603cd7	771e10e76bd690294e37f5833ce930ea1a51c225892f31cd281d13f7baf2b079	831a272c7ec9977116a7a78bb2659c16651128fd43d1534b020c3b2cf3423039	97cb274b3e4760e3f6ec74ace04ad871ca9e077b29369836bddf1d08cb9d321a	ab9f4872688ef2c0ba8e1969e86faa7b16a4d98df5891b97bd221dae55384ef9	241c133480b17acaca368d195b0e7e99c1edbae481350f53a83fdbfc9498bf73	595	5341293	INSUFFICIENT_FOR_RANGE_RESUME	.	.	1	0	2026-07-25T00:08:22.961830Z	e5fe49df0b64ce7605bd1822fcdc20ef16f0eece54e1aa36717e555b175622da
60	asm-v1-18ed471aa5e0a0b0ce6eaac3	GCF_014878375.1	EXACT_VERSION_RESOLVED	VALIDATED	source_objects/GCF_014878375.1	2111007	a721767813bef38b694a5a04ec1eb88585b9f014875ed01af73fca2f4da2fda8	ncbi_dataset/data/GCF_014878375.1/GCF_014878375.1_ASM1487837v1_genomic.fna	5386363	2c2c56c525c325b1cf8686a4242e13764eec03ab77dc67583a3e0d964ddaf599	ncbi_dataset/data/GCF_014878375.1/genomic.gff	bb6b1f3d71d0ea8f70e89c39c114fb1ce199d773b4a8d12a5c363e3d96c9529e	ALIASES_VALIDATED_NO_TRANSFORMED_GFF	canonical_objects/GCF_014878375.1	canonical_objects/GCF_014878375.1/GCF_014878375.1.pansn.fa.gz	1518837	6f8fd11d91985707c0c5f4dba8308232d541278a2aa6a0ef52ed043939b93bce	23bdaef19ae4876d3f1120f50c491d3227b2784cf51841d2658dbb195f894a5f	05e0042ecc172241f55095c0178bfe9d17d937f892f0ef39a9269affeda11767	e54e6c4d1240b490d07b6002c8266506bbfbe890e81b9b8fdc9d6508184e63d2	5e67e95bb444a9e05c48b5f855386f51c3a8b88f65f0397b8c80b42ef6d1638d	428441a6bd95bb65c4e8cff75fd9c009989e920a1f45276e0ac7fb584405d582	181	5304155	INSUFFICIENT_FOR_RANGE_RESUME	.	.	1	0	2026-07-25T00:08:25.525690Z	7a0d7fffb378f1d49765b6f71f7905dc65566998e385f6266062b76886992f21
61	asm-v1-336f2acfbe62b7b1a4830ea5	GCF_921293415.1	EXACT_VERSION_RESOLVED	VALIDATED	source_objects/GCF_921293415.1	2011037	f0bf2536fdf4dd9001c598072d5b9ff42ab8cb1f654367b814a6f279c4b43995	ncbi_dataset/data/GCF_921293415.1/GCF_921293415.1_EF0368_genomic.fna	5145203	d939f060d994f3edbee10a97ae3e8561a2ccd22209fc42d021b25cf13b30b301	ncbi_dataset/data/GCF_921293415.1/genomic.gff	59d01597149e0669001a94e244070c05d98e45db0e7cc897eecd36a870175191	ALIASES_VALIDATED_NO_TRANSFORMED_GFF	canonical_objects/GCF_921293415.1	canonical_objects/GCF_921293415.1/GCF_921293415.1.pansn.fa.gz	1449648	10b80e7993be5553fcf8ec40e6716a45be0d0cb0df18c5bc107fc47d452294f3	f5130377211b0c56b8953f376da441cb500960c2a7e15aa87d6e3e8241dfffdc	09024687eacb5eea29dd0e1605820497044f4a07a3ae252399d2b250c41254d6	ae390f0807ad759f1741822b2dc0782e3bc1c6e4c85a6d82878f2a534b877675	28d514f92ed33a236c8f607296050d26e4859ac8f0b6034e9e08063cd9a56590	6cc9005688c6dca002db4a22afab734de89891c1f5280f0b8b71d68c1d4ad0fc	166	5065368	INSUFFICIENT_FOR_RANGE_RESUME	.	.	1	0	2026-07-25T00:08:28.199558Z	b0488bb16a0e2f728af59ec3b9152c60389c498623c68b485bd3467eb3aa5787
62	asm-v1-bddc1aaccbace0b2820ff83b	GCF_006229985.1	EXACT_VERSION_RESOLVED	VALIDATED	source_objects/GCF_006229985.1	2091276	b4db7ac1304ce6cbb7d02ac06ceac3043c922f76301d8d2c7ffbc098a6f13700	ncbi_dataset/data/GCF_006229985.1/GCF_006229985.1_ASM622998v1_genomic.fna	5373077	41cc15f9e969ba755e08cef0f2ef6dec1e40db2f616842818d45899f3bb12ba6	ncbi_dataset/data/GCF_006229985.1/genomic.gff	990ea62eb32f483277a96a048d81659cd1e5ded8f0444e95d4780a3bc1168a80	ALIASES_VALIDATED_NO_TRANSFORMED_GFF	canonical_objects/GCF_006229985.1	canonical_objects/GCF_006229985.1/GCF_006229985.1.pansn.fa.gz	1511238	1dc4481b33db7e9e101271ed1ad6c38ddd43ceb8a9288b06cb2c2d3498955930	420ff09db5af68ccecef528c219a86e4b2f94d36bff5a064393f61c4afc004ea	a466fcaced15fdd46d0150ba07f3e89ae29566bacf1fa9dbbe1428e2a684b3e2	21fa96e3fdb7e90dcdc6ba07f151831d05b25fe8ff12e557c68290222c75f4f4	5abc49235515646102ecb6f8bb1df8863d844348b8d2d5540b09fa60cc8b4845	107b7cdc191cc223b78ac202b1df56e659364f5b0d70f9be51efffd8c0a60bb3	122	5292287	INSUFFICIENT_FOR_RANGE_RESUME	.	.	1	0	2026-07-25T00:08:30.584808Z	8c19f5a71a1c61e0ca83a5d5a37f210553d7d1fd95113e59e732e7db7485f09d
63	asm-v1-933e0d1ae268d9a3995122ec	GCF_005045505.1	EXACT_VERSION_RESOLVED	VALIDATED	source_objects/GCF_005045505.1	2154794	ac7ca05a49441e177614b630db5f50bca30f23aabc439c1bbd6b740c7c839608	ncbi_dataset/data/GCF_005045505.1/GCF_005045505.1_ASM504550v1_genomic.fna	5451786	d084f11fa64faea93b464afe0358d903fb161e1e84843722dd988c02b12e8d2b	ncbi_dataset/data/GCF_005045505.1/genomic.gff	5660832653a05812ecb3f290b371f32954680f986979138a5adc1bfd72c0d617	ALIASES_VALIDATED_NO_TRANSFORMED_GFF	canonical_objects/GCF_005045505.1	canonical_objects/GCF_005045505.1/GCF_005045505.1.pansn.fa.gz	1539526	432ff79d8b53b8ec6bc79389587bc2dc1c25c0b4eca7ca1fe56395a09230cf7f	0ecbc8cdd7187f7b533056dab70c8138bb6bafda518ccc48a3f5c107f8fd7060	87e2862f653bb53b020eb8ffed406da3397d183b0e1a813eb09faa8128a1478b	f5630574c6fe4735292edbe49c8649317ffa42373028eca9660bbe55431a2fd8	57f551877cc1ce359c8dafae52c932b48ac718d4f6d144f84a5257e9acd2e85a	771d5bd616b5c8fd9b966325a810b36c6a27477fc1109ea77429eea359f6d013	205	5362334	INSUFFICIENT_FOR_RANGE_RESUME	.	.	1	0	2026-07-25T00:08:33.474566Z	8c8882b4c8e27f7cd5c96cb3d669488cc9c65a254c63d160b317bce942b65144
64	asm-v1-522935574c5d69942f6c3e15	GCF_001660345.1	EXACT_VERSION_RESOLVED	VALIDATED	source_objects/GCF_001660345.1	1942947	598a38b54802dc1c853de0b7d7fe37e8e3a0359a2cc42cf1e3b909e151ab6115	ncbi_dataset/data/GCF_001660345.1/GCF_001660345.1_ASM166034v1_genomic.fna	5013058	45807895d021bd07d8d7689c7e96fca73bac42d629ee843a9e09d79d6fdae854	ncbi_dataset/data/GCF_001660345.1/genomic.gff	4fe7cf00124239ab3aa9889dfad2bd9331ebc4f90d94e2b46a7b738c5621f7ad	ALIASES_VALIDATED_NO_TRANSFORMED_GFF	canonical_objects/GCF_001660345.1	canonical_objects/GCF_001660345.1/GCF_001660345.1.pansn.fa.gz	1416079	c3eb519a638a1db8b2a75d318b41e8e79d2d9fe63d5b2bac584296c5092dbbbd	c69f79b215c3b2d19c4581cc0113cbdef037d9f7abdbcf4b48aa49ec8fb8374a	4a156094b91e37bacbdf392db7fa63c653997949b823a157de6b53bc52d7c391	6e66f402e2176b6029b436b7b75e5978d11046db2084b3a0bb1c09ce9b3c58c4	f5eb8fc24eb464e1120957401cc75ec94f9488830459f618bfbe0fac1664a483	07e86bf076240ab0d0e8a0aea609298d488aee2441a44fb966e4ec5dcf8b841c	96	4942407	INSUFFICIENT_FOR_RANGE_RESUME	.	.	1	0	2026-07-25T00:08:35.837387Z	75cb39e57f5fe4e02dba9efcc4637843ae73091da91d1d56884b6e2688f31371
