genome_id,source,accession,species,scaffold,prophage_id,begin,end,transposable,taxonomy
1138383.42,BV-BRC,1138383.42,Mycobacterium paraintracellulare,accn|CP118870,accn|CP118870_prophage1,82291,90640,False,Unknown
ERR7253814,ASSEMBLY,ERR7253814,Mycobacteroides abscessus ATCC 19977,NODE_9_length_117978_cov_22.179439,NODE_9_length_117978_cov_22.179439_prophage2,51462,87373,False,Siphoviridae
ERR7253814,ASSEMBLY,ERR7253814,Mycobacteroides abscessus ATCC 19977,NODE_39_length_47864_cov_23.035805,NODE_39_length_47864_cov_23.035805_prophage1,2794,44531,False,Siphoviridae
ERR7253814,ASSEMBLY,ERR7253814,Mycobacteroides abscessus ATCC 19977,NODE_75_length_23368_cov_19.378086,NODE_75_length_23368_cov_19.378086_prophage1,722,18672,False,Siphoviridae
ERR7253815,ASSEMBLY,ERR7253815,Mycobacteroides abscessus ATCC 19977,NODE_9_length_117991_cov_21.172974,NODE_9_length_117991_cov_21.172974_prophage1,26839,52307,False,Siphoviridae
ERR7253815,ASSEMBLY,ERR7253815,Mycobacteroides abscessus ATCC 19977,NODE_11_length_102190_cov_22.100839,NODE_11_length_102190_cov_22.100839_prophage1,18678,46188,False,Siphoviridae
ERR7253815,ASSEMBLY,ERR7253815,Mycobacteroides abscessus ATCC 19977,NODE_17_length_93317_cov_24.615219,NODE_17_length_93317_cov_24.615219_prophage1,3900,6435,False,Siphoviridae
ERR7253815,ASSEMBLY,ERR7253815,Mycobacteroides abscessus ATCC 19977,NODE_17_length_93317_cov_24.615219,NODE_17_length_93317_cov_24.615219_prophage2,42932,81643,False,Siphoviridae
ERR7253815,ASSEMBLY,ERR7253815,Mycobacteroides abscessus ATCC 19977,NODE_20_length_81925_cov_26.437127,NODE_20_length_81925_cov_26.437127_prophage1,44944,76831,False,Siphoviridae
ERR7253815,ASSEMBLY,ERR7253815,Mycobacteroides abscessus ATCC 19977,NODE_50_length_41450_cov_22.500810,NODE_50_length_41450_cov_22.500810_prophage1,1113,16952,False,Siphoviridae
ERR7253816,ASSEMBLY,ERR7253816,Mycobacteroides abscessus ATCC 19977,NODE_39_length_52539_cov_25.790153,NODE_39_length_52539_cov_25.790153_prophage1,14688,22458,False,Siphoviridae
ERR7253818,ASSEMBLY,ERR7253818,Mycobacteroides abscessus ATCC 19977,NODE_8_length_107926_cov_21.189793,NODE_8_length_107926_cov_21.189793_prophage1,70737,100642,False,Siphoviridae
ERR7253819,ASSEMBLY,ERR7253819,Mycobacteroides abscessus ATCC 19977,NODE_9_length_124327_cov_18.473537,NODE_9_length_124327_cov_18.473537_prophage1,88915,121463,False,Siphoviridae
ERR7253819,ASSEMBLY,ERR7253819,Mycobacteroides abscessus ATCC 19977,NODE_15_length_90198_cov_23.778465,NODE_15_length_90198_cov_23.778465_prophage1,12605,45165,False,Siphoviridae
ERR7253819,ASSEMBLY,ERR7253819,Mycobacteroides abscessus ATCC 19977,NODE_15_length_90198_cov_23.778465,NODE_15_length_90198_cov_23.778465_prophage2,58796,75397,False,Siphoviridae
ERR7253819,ASSEMBLY,ERR7253819,Mycobacteroides abscessus ATCC 19977,NODE_59_length_29033_cov_15.699095,NODE_59_length_29033_cov_15.699095_prophage1,6704,12234,False,Siphoviridae
ERR7253820,ASSEMBLY,ERR7253820,Mycobacteroides abscessus ATCC 19977,NODE_36_length_44885_cov_73.952241,NODE_36_length_44885_cov_73.952241_prophage1,411,43419,False,Siphoviridae
ERR7253820,ASSEMBLY,ERR7253820,Mycobacteroides abscessus ATCC 19977,NODE_64_length_28946_cov_16.531920,NODE_64_length_28946_cov_16.531920_prophage1,975,26754,False,Siphoviridae
ERR7253820,ASSEMBLY,ERR7253820,Mycobacteroides abscessus ATCC 19977,NODE_79_length_23663_cov_77.140804,NODE_79_length_23663_cov_77.140804_prophage1,2759,23069,False,Siphoviridae
ERR7253820,ASSEMBLY,ERR7253820,Mycobacteroides abscessus ATCC 19977,NODE_87_length_20912_cov_69.748788,NODE_87_length_20912_cov_69.748788_prophage1,8325,16374,False,Siphoviridae
ERR7253822,ASSEMBLY,ERR7253822,Mycobacteroides abscessus ATCC 19977,NODE_4_length_424047_cov_51.709476,NODE_4_length_424047_cov_51.709476_prophage1,117413,124548,False,Siphoviridae
ERR7253822,ASSEMBLY,ERR7253822,Mycobacteroides abscessus ATCC 19977,NODE_18_length_60663_cov_106.689656,NODE_18_length_60663_cov_106.689656_prophage1,3638,33085,False,Siphoviridae
ERR7253822,ASSEMBLY,ERR7253822,Mycobacteroides abscessus ATCC 19977,NODE_18_length_60663_cov_106.689656,NODE_18_length_60663_cov_106.689656_prophage2,41613,46278,False,Siphoviridae
ERR7253822,ASSEMBLY,ERR7253822,Mycobacteroides abscessus ATCC 19977,NODE_18_length_60663_cov_106.689656,NODE_18_length_60663_cov_106.689656_prophage3,52039,57828,False,Siphoviridae
ERR7253822,ASSEMBLY,ERR7253822,Mycobacteroides abscessus ATCC 19977,NODE_21_length_51715_cov_100.033031,NODE_21_length_51715_cov_100.033031_prophage1,4432,49863,False,Siphoviridae
ERR7253822,ASSEMBLY,ERR7253822,Mycobacteroides abscessus ATCC 19977,NODE_24_length_37569_cov_63.767026,NODE_24_length_37569_cov_63.767026_prophage1,2885,30852,False,Siphoviridae
ERR7253823,ASSEMBLY,ERR7253823,Mycobacteroides abscessus ATCC 19977,NODE_2_length_507884_cov_93.838925,,2808.0,37730.0,,Siphoviridae
ERR7253823,ASSEMBLY,ERR7253823,Mycobacteroides abscessus ATCC 19977,NODE_7_length_329409_cov_85.770443,,100084.0,133725.0,,Siphoviridae
ERR7253823,ASSEMBLY,ERR7253823,Mycobacteroides abscessus ATCC 19977,NODE_12_length_240054_cov_96.302646,,103728.0,110138.0,,Siphoviridae
ERR7253823,ASSEMBLY,ERR7253823,Mycobacteroides abscessus ATCC 19977,NODE_5_length_393724_cov_94.180240,,245143.0,251300.0,,Unknown
ERR7253825,ASSEMBLY,ERR7253825,Mycobacteroides abscessus ATCC 19977,NODE_4_length_393719_cov_42.382028,NODE_4_length_393719_cov_42.382028_prophage1,245140,252224,False,Unknown
ERR7253825,ASSEMBLY,ERR7253825,Mycobacteroides abscessus ATCC 19977,NODE_6_length_329303_cov_38.663469,NODE_6_length_329303_cov_38.663469_prophage1,100095,133736,False,Siphoviridae
ERR7253825,ASSEMBLY,ERR7253825,Mycobacteroides abscessus ATCC 19977,NODE_14_length_148715_cov_42.623597,NODE_14_length_148715_cov_42.623597_prophage1,129906,136316,False,Siphoviridae
ERR7253825,ASSEMBLY,ERR7253825,Mycobacteroides abscessus ATCC 19977,NODE_15_length_144607_cov_44.362133,NODE_15_length_144607_cov_44.362133_prophage1,3854,48020,False,Siphoviridae
ERR7253826,ASSEMBLY,ERR7253826,Mycobacteroides abscessus ATCC 19977,NODE_15_length_174131_cov_41.348900,NODE_15_length_174131_cov_41.348900_prophage1,139462,144317,False,Siphoviridae
ERR7253826,ASSEMBLY,ERR7253826,Mycobacteroides abscessus ATCC 19977,NODE_21_length_103993_cov_38.986406,NODE_21_length_103993_cov_38.986406_prophage1,71971,84628,False,Siphoviridae
ERR7253826,ASSEMBLY,ERR7253826,Mycobacteroides abscessus ATCC 19977,NODE_27_length_54155_cov_47.962908,NODE_27_length_54155_cov_47.962908_prophage1,4803,33680,False,Siphoviridae
ERR7253826,ASSEMBLY,ERR7253826,Mycobacteroides abscessus ATCC 19977,NODE_27_length_54155_cov_47.962908,NODE_27_length_54155_cov_47.962908_prophage2,43622,49138,False,Siphoviridae
ERR7253826,ASSEMBLY,ERR7253826,Mycobacteroides abscessus ATCC 19977,NODE_30_length_49791_cov_48.922882,NODE_30_length_49791_cov_48.922882_prophage1,16492,46943,False,Siphoviridae
ERR7253826,ASSEMBLY,ERR7253826,Mycobacteroides abscessus ATCC 19977,NODE_33_length_30574_cov_48.086215,NODE_33_length_30574_cov_48.086215_prophage1,14883,28418,False,Siphoviridae
ERR7253827,ASSEMBLY,ERR7253827,Mycobacteroides abscessus ATCC 19977,NODE_2_length_559936_cov_34.088023,NODE_2_length_559936_cov_34.088023_prophage1,530672,553408,False,Siphoviridae
ERR7253827,ASSEMBLY,ERR7253827,Mycobacteroides abscessus ATCC 19977,NODE_8_length_223777_cov_26.605325,NODE_8_length_223777_cov_26.605325_prophage1,194958,217861,False,Siphoviridae
ERR7253827,ASSEMBLY,ERR7253827,Mycobacteroides abscessus ATCC 19977,NODE_26_length_45440_cov_32.184318,NODE_26_length_45440_cov_32.184318_prophage1,1840,41585,False,Siphoviridae
ERR7253827,ASSEMBLY,ERR7253827,Mycobacteroides abscessus ATCC 19977,NODE_28_length_26058_cov_31.157302,NODE_28_length_26058_cov_31.157302_prophage1,3298,24215,False,Siphoviridae
ERR7253828,ASSEMBLY,ERR7253828,Mycobacteroides abscessus ATCC 19977,NODE_1_length_327665_cov_38.648203,NODE_1_length_327665_cov_38.648203_prophage1,145159,183870,False,Siphoviridae
ERR7253828,ASSEMBLY,ERR7253828,Mycobacteroides abscessus ATCC 19977,NODE_33_length_55040_cov_46.850527,NODE_33_length_55040_cov_46.850527_prophage1,6196,50973,False,Siphoviridae
ERR7253828,ASSEMBLY,ERR7253828,Mycobacteroides abscessus ATCC 19977,NODE_40_length_39241_cov_46.018740,NODE_40_length_39241_cov_46.018740_prophage1,25001,27585,False,Siphoviridae
ERR7253828,ASSEMBLY,ERR7253828,Mycobacteroides abscessus ATCC 19977,NODE_41_length_39213_cov_515.754209,NODE_41_length_39213_cov_515.754209_prophage1,1530,37622,False,Siphoviridae
ERR7253828,ASSEMBLY,ERR7253828,Mycobacteroides abscessus ATCC 19977,NODE_42_length_37142_cov_45.626152,NODE_42_length_37142_cov_45.626152_prophage1,690,3739,False,Siphoviridae
ERR7253829,ASSEMBLY,ERR7253829,Mycobacteroides abscessus ATCC 19977,NODE_28_length_27481_cov_615.456314,,2568.0,24510.0,,Siphoviridae
ERR7253829,ASSEMBLY,ERR7253829,Mycobacteroides abscessus ATCC 19977,NODE_1_length_684369_cov_57.564575,,4309.0,8037.0,,Siphoviridae
ERR7253829,ASSEMBLY,ERR7253829,Mycobacteroides abscessus ATCC 19977,NODE_12_length_177384_cov_63.391161,,4393.0,36532.0,,Siphoviridae
ERR7253829,ASSEMBLY,ERR7253829,Mycobacteroides abscessus ATCC 19977,NODE_1_length_684369_cov_57.564575,,378494.0,418613.0,,Siphoviridae
ERR754986,ASSEMBLY,ERR754986,Mycobacteroides abscessus ATCC 19977,NODE_18_length_94505_cov_26.787447,,2049.0,30448.0,,Siphoviridae
ERR754986,ASSEMBLY,ERR754986,Mycobacteroides abscessus ATCC 19977,NODE_20_length_73988_cov_26.681685,,2603.0,15924.0,,Siphoviridae
ERR754986,ASSEMBLY,ERR754986,Mycobacteroides abscessus ATCC 19977,NODE_25_length_39805_cov_28.183171,,8509.0,37638.0,,Siphoviridae
ERR754986,ASSEMBLY,ERR754986,Mycobacteroides abscessus ATCC 19977,NODE_9_length_276670_cov_28.178714,,14545.0,46091.0,,Siphoviridae
ERR754986,ASSEMBLY,ERR754986,Mycobacteroides abscessus ATCC 19977,NODE_9_length_276670_cov_28.178714,,65586.0,78511.0,,Siphoviridae
ERR754986,ASSEMBLY,ERR754986,Mycobacteroides abscessus ATCC 19977,NODE_2_length_442759_cov_27.346989,,366144.0,411907.0,,Siphoviridae
ERR754987,ASSEMBLY,ERR754987,Mycobacteroides abscessus ATCC 19977,NODE_8_length_339668_cov_22.998251,,19233.0,31890.0,,Siphoviridae
ERR754987,ASSEMBLY,ERR754987,Mycobacteroides abscessus ATCC 19977,NODE_4_length_443229_cov_23.447413,,55091.0,58964.0,,Siphoviridae
ERR754987,ASSEMBLY,ERR754987,Mycobacteroides abscessus ATCC 19977,NODE_16_length_106312_cov_21.940453,,58446.0,70083.0,,Siphoviridae
ERR754987,ASSEMBLY,ERR754987,Mycobacteroides abscessus ATCC 19977,NODE_16_length_106312_cov_21.940453,,73981.0,102025.0,,Siphoviridae
ERR754987,ASSEMBLY,ERR754987,Mycobacteroides abscessus ATCC 19977,NODE_13_length_150888_cov_20.300542,,99000.0,99730.0,,Siphoviridae
ERR754988,ASSEMBLY,ERR754988,Mycobacteroides abscessus ATCC 19977,NODE_7_length_280656_cov_27.369393,,230271.0,268982.0,,Siphoviridae
ERR754989,ASSEMBLY,ERR754989,Mycobacteroides abscessus ATCC 19977,NODE_7_length_280656_cov_29.841859,,11673.0,50384.0,,Siphoviridae
ERR754990,ASSEMBLY,ERR754990,Mycobacteroides abscessus ATCC 19977,NODE_6_length_279284_cov_23.587306,,228899.0,267610.0,,Siphoviridae
ERR754993,ASSEMBLY,ERR754993,Mycobacteroides abscessus ATCC 19977,NODE_8_length_263140_cov_23.879238,,250711.0,252789.0,,Unknown
ERR754994,ASSEMBLY,ERR754994,Mycobacteroides abscessus ATCC 19977,NODE_20_length_94505_cov_24.635468,,2049.0,30448.0,,Siphoviridae
ERR754994,ASSEMBLY,ERR754994,Mycobacteroides abscessus ATCC 19977,NODE_27_length_39804_cov_23.816372,,2165.0,31294.0,,Siphoviridae
ERR754994,ASSEMBLY,ERR754994,Mycobacteroides abscessus ATCC 19977,NODE_23_length_73988_cov_24.858154,,58063.0,71384.0,,Siphoviridae
ERR754994,ASSEMBLY,ERR754994,Mycobacteroides abscessus ATCC 19977,NODE_8_length_276670_cov_25.095382,,198158.0,211083.0,,Siphoviridae
ERR754994,ASSEMBLY,ERR754994,Mycobacteroides abscessus ATCC 19977,NODE_8_length_276670_cov_25.095382,,230578.0,262124.0,,Siphoviridae
ERR754994,ASSEMBLY,ERR754994,Mycobacteroides abscessus ATCC 19977,NODE_1_length_442759_cov_24.785738,,366144.0,411907.0,,Siphoviridae
ERR754995,ASSEMBLY,ERR754995,Mycobacteroides abscessus ATCC 19977,NODE_30_length_39805_cov_23.889524,,2166.0,31295.0,,Siphoviridae
ERR754995,ASSEMBLY,ERR754995,Mycobacteroides abscessus ATCC 19977,NODE_25_length_73987_cov_25.815397,,2602.0,15923.0,,Siphoviridae
ERR754995,ASSEMBLY,ERR754995,Mycobacteroides abscessus ATCC 19977,NODE_21_length_93782_cov_25.999584,,14544.0,46557.0,,Siphoviridae
ERR754995,ASSEMBLY,ERR754995,Mycobacteroides abscessus ATCC 19977,NODE_20_length_94506_cov_25.661290,,64057.0,92456.0,,Siphoviridae
ERR754995,ASSEMBLY,ERR754995,Mycobacteroides abscessus ATCC 19977,NODE_21_length_93782_cov_25.999584,,65585.0,77899.0,,Siphoviridae
ERR754995,ASSEMBLY,ERR754995,Mycobacteroides abscessus ATCC 19977,NODE_1_length_442687_cov_25.677773,,366072.0,411835.0,,Siphoviridae
ERR8053706,ASSEMBLY,ERR8053706,Mycolicibacter algericus DSM 45454,NODE_18_length_95095_cov_33.510472,NODE_18_length_95095_cov_33.510472_prophage1,23225,26038,False,Unknown
ERR8053707,ASSEMBLY,ERR8053707,Mycolicibacter algericus DSM 45454,NODE_41_length_40526_cov_26.900121,NODE_41_length_40526_cov_26.900121_prophage1,14488,17301,False,Unknown
ERR8053708,ASSEMBLY,ERR8053708,Mycolicibacter algericus DSM 45454,NODE_6_length_125241_cov_27.550158,NODE_6_length_125241_cov_27.550158_prophage1,62088,72805,False,Siphoviridae
ERR8053709,ASSEMBLY,ERR8053709,Mycolicibacter algericus DSM 45454,NODE_5_length_118613_cov_21.161200,NODE_5_length_118613_cov_21.161200_prophage1,62088,72805,False,Siphoviridae
ERR8053733,ASSEMBLY,ERR8053733,Mycolicibacterium novocastrense,NODE_2_length_172773_cov_8.404514,NODE_2_length_172773_cov_8.404514_prophage1,9008,18231,False,Siphoviridae
ERR8053742,ASSEMBLY,ERR8053742,Mycobacteroides abscessus subsp. bolletii BD,NODE_8_length_210347_cov_23.450088,,2007.0,31861.0,,Siphoviridae
ERR8053742,ASSEMBLY,ERR8053742,Mycobacteroides abscessus subsp. bolletii BD,NODE_1_length_586809_cov_24.101539,,11999.0,16708.0,,Siphoviridae
ERR8053742,ASSEMBLY,ERR8053742,Mycobacteroides abscessus subsp. bolletii BD,NODE_7_length_214222_cov_23.543412,,107382.0,135155.0,,Siphoviridae
ERR8053743,ASSEMBLY,ERR8053743,Mycobacteroides abscessus subsp. bolletii BD,NODE_14_length_121196_cov_24.699279,,221.0,13786.0,,Siphoviridae
ERR8053743,ASSEMBLY,ERR8053743,Mycobacteroides abscessus subsp. bolletii BD,NODE_2_length_424718_cov_23.506918,,1996.0,31850.0,,Siphoviridae
ERR8053743,ASSEMBLY,ERR8053743,Mycobacteroides abscessus subsp. bolletii BD,NODE_1_length_456922_cov_24.219516,,114760.0,119469.0,,Siphoviridae
ERR8266567,ASSEMBLY,ERR8266567,Mycobacteroides abscessus subsp. massiliense CIP 108297,NODE_1_length_829257_cov_63.525254,,781568.0,788862.0,,Siphoviridae
ERR8266569,ASSEMBLY,ERR8266569,Mycobacteroides abscessus ATCC 19977,NODE_15_length_123135_cov_52.334444,,2862.0,7778.0,,Siphoviridae
ERR8266569,ASSEMBLY,ERR8266569,Mycobacteroides abscessus ATCC 19977,NODE_15_length_123135_cov_52.334444,,14023.0,48665.0,,Siphoviridae
ERR8266572,ASSEMBLY,ERR8266572,Mycobacteroides abscessus subsp. massiliense CIP 108297,NODE_14_length_166467_cov_83.175804,,113.0,27600.0,,Siphoviridae
ERR8266572,ASSEMBLY,ERR8266572,Mycobacteroides abscessus subsp. massiliense CIP 108297,NODE_9_length_212929_cov_83.659181,,181102.0,187668.0,,Siphoviridae
ERR8266572,ASSEMBLY,ERR8266572,Mycobacteroides abscessus subsp. massiliense CIP 108297,NODE_9_length_212929_cov_83.659181,,193258.0,209163.0,,Siphoviridae
ERR8266573,ASSEMBLY,ERR8266573,Mycobacteroides abscessus subsp. massiliense CIP 108297,NODE_18_length_63451_cov_168.523795,,3821.0,19726.0,,Siphoviridae
ERR8266575,ASSEMBLY,ERR8266575,Mycobacteroides abscessus ATCC 19977,NODE_22_length_91521_cov_43.050556,,182.0,26782.0,,Siphoviridae
ERR8266575,ASSEMBLY,ERR8266575,Mycobacteroides abscessus ATCC 19977,NODE_6_length_145555_cov_43.833528,,73737.0,104079.0,,Siphoviridae
ERR8266575,ASSEMBLY,ERR8266575,Mycobacteroides abscessus ATCC 19977,NODE_10_length_121628_cov_46.119563,,111894.0,120850.0,,Siphoviridae
ERR8266576,ASSEMBLY,ERR8266576,Mycobacteroides abscessus ATCC 19977,NODE_31_length_59327_cov_94.557097,,115.0,35393.0,,Siphoviridae
ERR8266576,ASSEMBLY,ERR8266576,Mycobacteroides abscessus ATCC 19977,NODE_62_length_21238_cov_36.561457,,1970.0,21055.0,,Siphoviridae
ERR8266576,ASSEMBLY,ERR8266576,Mycobacteroides abscessus ATCC 19977,NODE_55_length_28398_cov_39.140496,,18664.0,27620.0,,Siphoviridae
ERR8266576,ASSEMBLY,ERR8266576,Mycobacteroides abscessus ATCC 19977,NODE_31_length_59327_cov_94.557097,,46231.0,54707.0,,Siphoviridae
ERR8266577,ASSEMBLY,ERR8266577,Mycobacteroides abscessus subsp. massiliense CIP 108297,NODE_5_length_425393_cov_54.606643,,159099.0,168721.0,,Siphoviridae
ERR8266577,ASSEMBLY,ERR8266577,Mycobacteroides abscessus subsp. massiliense CIP 108297,NODE_4_length_449195_cov_54.054082,,189920.0,237197.0,,Siphoviridae
ERR8266577,ASSEMBLY,ERR8266577,Mycobacteroides abscessus subsp. massiliense CIP 108297,NODE_4_length_449195_cov_54.054082,NODE_4_length_449195_cov_54.054082_prophage1,189920,237197,False,Siphoviridae
ERR8266577,ASSEMBLY,ERR8266577,Mycobacteroides abscessus subsp. massiliense CIP 108297,NODE_5_length_425393_cov_54.606643,NODE_5_length_425393_cov_54.606643_prophage1,159099,168721,False,Siphoviridae
ERR8266578,ASSEMBLY,ERR8266578,Mycobacteroides abscessus subsp. massiliense CIP 108297,NODE_5_length_300043_cov_70.503417,,189920.0,237197.0,,Siphoviridae
ERR8266578,ASSEMBLY,ERR8266578,Mycobacteroides abscessus subsp. massiliense CIP 108297,NODE_3_length_451586_cov_70.180074,,219868.0,229490.0,,Siphoviridae
ERR8266579,ASSEMBLY,ERR8266579,Mycobacteroides abscessus subsp. massiliense CIP 108297,NODE_2_length_653836_cov_135.213640,,113781.0,161058.0,,Siphoviridae
ERR8266579,ASSEMBLY,ERR8266579,Mycobacteroides abscessus subsp. massiliense CIP 108297,NODE_7_length_270210_cov_134.109453,,220209.0,229831.0,,Siphoviridae
ERR8266580,ASSEMBLY,ERR8266580,Mycobacteroides abscessus subsp. massiliense CIP 108297,NODE_1_length_1043402_cov_51.289471,,159098.0,168720.0,,Siphoviridae
ERR8266580,ASSEMBLY,ERR8266580,Mycobacteroides abscessus subsp. massiliense CIP 108297,NODE_1_length_1043402_cov_51.289471,,882346.0,929623.0,,Siphoviridae
ERR8266581,ASSEMBLY,ERR8266581,Mycobacteroides abscessus ATCC 19977,NODE_26_length_53060_cov_84.905026,,182.0,26271.0,,Siphoviridae
ERR8266581,ASSEMBLY,ERR8266581,Mycobacteroides abscessus ATCC 19977,NODE_21_length_66493_cov_81.618887,,3958.0,17554.0,,Siphoviridae
ERR8266581,ASSEMBLY,ERR8266581,Mycobacteroides abscessus ATCC 19977,NODE_29_length_37189_cov_100.359318,,5735.0,33724.0,,Siphoviridae
ERR8266581,ASSEMBLY,ERR8266581,Mycobacteroides abscessus ATCC 19977,NODE_21_length_66493_cov_81.618887,,36036.0,51532.0,,Siphoviridae
ERR8266581,ASSEMBLY,ERR8266581,Mycobacteroides abscessus ATCC 19977,NODE_27_length_51842_cov_84.583947,,37151.0,48083.0,,Siphoviridae
ERR8266581,ASSEMBLY,ERR8266581,Mycobacteroides abscessus ATCC 19977,NODE_11_length_161680_cov_88.681763,,60242.0,103232.0,,Siphoviridae
ERR8266581,ASSEMBLY,ERR8266581,Mycobacteroides abscessus ATCC 19977,NODE_1_length_738686_cov_89.023644,,293374.0,305132.0,,Unknown
ERR8266582,ASSEMBLY,ERR8266582,Mycobacteroides abscessus subsp. massiliense CIP 108297,NODE_1_length_924942_cov_43.394549,,113782.0,161059.0,,Siphoviridae
ERR8266582,ASSEMBLY,ERR8266582,Mycobacteroides abscessus subsp. massiliense CIP 108297,NODE_1_length_924942_cov_43.394549,,874916.0,884538.0,,Siphoviridae
ERR8266583,ASSEMBLY,ERR8266583,Mycobacteroides abscessus subsp. massiliense CIP 108297,NODE_1_length_992691_cov_53.473907,,159092.0,168714.0,,Siphoviridae
ERR8266583,ASSEMBLY,ERR8266583,Mycobacteroides abscessus subsp. massiliense CIP 108297,NODE_1_length_992691_cov_53.473907,,882571.0,929848.0,,Siphoviridae
ERR8266584,ASSEMBLY,ERR8266584,Mycobacteroides abscessus subsp. massiliense CIP 108297,NODE_7_length_233092_cov_60.607407,,40403.0,50025.0,,Siphoviridae
ERR8266584,ASSEMBLY,ERR8266584,Mycobacteroides abscessus subsp. massiliense CIP 108297,NODE_2_length_640918_cov_59.384829,,62845.0,110122.0,,Siphoviridae
ERR8266585,ASSEMBLY,ERR8266585,Mycobacteroides abscessus subsp. massiliense CIP 108297,NODE_5_length_475083_cov_63.943630,,247351.0,256973.0,,Siphoviridae
ERR8266585,ASSEMBLY,ERR8266585,Mycobacteroides abscessus subsp. massiliense CIP 108297,NODE_3_length_627843_cov_63.026190,,466342.0,513619.0,,Siphoviridae
ERR8266586,ASSEMBLY,ERR8266586,Mycobacteroides abscessus ATCC 19977,NODE_18_length_104607_cov_59.452884,,74994.0,101427.0,,Siphoviridae
ERR8266588,ASSEMBLY,ERR8266588,Mycobacteroides abscessus ATCC 19977,NODE_20_length_104607_cov_115.372094,,74994.0,101427.0,,Siphoviridae
ERR8266590,ASSEMBLY,ERR8266590,Mycobacteroides abscessus ATCC 19977,NODE_4_length_313039_cov_105.337559,,80346.0,87721.0,,Unknown
ERR8266590,ASSEMBLY,ERR8266590,Mycobacteroides abscessus ATCC 19977,NODE_4_length_313039_cov_105.337559,,104986.0,149508.0,,Siphoviridae
ERR8266591,ASSEMBLY,ERR8266591,Mycobacteroides abscessus ATCC 19977,NODE_23_length_83872_cov_51.621843,,12118.0,49916.0,,Siphoviridae
ERR8266591,ASSEMBLY,ERR8266591,Mycobacteroides abscessus ATCC 19977,NODE_28_length_30892_cov_45.141583,,15852.0,28344.0,,Siphoviridae
ERR8266591,ASSEMBLY,ERR8266591,Mycobacteroides abscessus ATCC 19977,NODE_15_length_159557_cov_44.674844,,111049.0,142670.0,,Siphoviridae
ERR8266591,ASSEMBLY,ERR8266591,Mycobacteroides abscessus ATCC 19977,NODE_11_length_202782_cov_45.159979,,183951.0,188314.0,,Siphoviridae
ERR8266592,ASSEMBLY,ERR8266592,Mycobacteroides abscessus ATCC 19977,NODE_31_length_30922_cov_42.214954,,2577.0,15069.0,,Siphoviridae
ERR8266592,ASSEMBLY,ERR8266592,Mycobacteroides abscessus ATCC 19977,NODE_4_length_306402_cov_42.049767,,3664.0,13861.0,,Siphoviridae
ERR8266592,ASSEMBLY,ERR8266592,Mycobacteroides abscessus ATCC 19977,NODE_23_length_83992_cov_52.496432,,12119.0,49917.0,,Siphoviridae
ERR8266592,ASSEMBLY,ERR8266592,Mycobacteroides abscessus ATCC 19977,NODE_30_length_34578_cov_40.502650,,16769.0,30644.0,,Siphoviridae
ERR8266592,ASSEMBLY,ERR8266592,Mycobacteroides abscessus ATCC 19977,NODE_12_length_202788_cov_43.171339,,183958.0,188321.0,,Siphoviridae
ERR8266593,ASSEMBLY,ERR8266593,Mycobacteroides abscessus subsp. massiliense CIP 108297,NODE_19_length_42830_cov_3140.933057,,7710.0,35897.0,,Siphoviridae
ERR8266593,ASSEMBLY,ERR8266593,Mycobacteroides abscessus subsp. massiliense CIP 108297,NODE_16_length_83259_cov_102.305343,,38161.0,77406.0,,Siphoviridae
ERR8266593,ASSEMBLY,ERR8266593,Mycobacteroides abscessus subsp. massiliense CIP 108297,NODE_14_length_102930_cov_95.674390,,73283.0,99892.0,,Siphoviridae
ERR8266593,ASSEMBLY,ERR8266593,Mycobacteroides abscessus subsp. massiliense CIP 108297,NODE_3_length_381233_cov_90.307137,,364318.0,377599.0,,Siphoviridae
ERR8266594,ASSEMBLY,ERR8266594,Mycobacteroides abscessus ATCC 19977,NODE_34_length_48255_cov_55.257158,,6693.0,46467.0,,Siphoviridae
ERR8266594,ASSEMBLY,ERR8266594,Mycobacteroides abscessus ATCC 19977,NODE_26_length_75684_cov_56.359373,,34313.0,35981.0,,Siphoviridae
ERR8266594,ASSEMBLY,ERR8266594,Mycobacteroides abscessus ATCC 19977,NODE_26_length_75684_cov_56.359373,,43609.0,74587.0,,Siphoviridae
ERR8266594,ASSEMBLY,ERR8266594,Mycobacteroides abscessus ATCC 19977,NODE_5_length_271101_cov_59.085432,,49621.0,85840.0,,Siphoviridae
ERR8266595,ASSEMBLY,ERR8266595,Mycobacteroides abscessus ATCC 19977,NODE_25_length_80868_cov_70.569636,,6693.0,47699.0,,Siphoviridae
ERR8266595,ASSEMBLY,ERR8266595,Mycobacteroides abscessus ATCC 19977,NODE_26_length_75684_cov_73.251742,,34313.0,35981.0,,Siphoviridae
ERR8266595,ASSEMBLY,ERR8266595,Mycobacteroides abscessus ATCC 19977,NODE_26_length_75684_cov_73.251742,,43609.0,74587.0,,Siphoviridae
ERR8266595,ASSEMBLY,ERR8266595,Mycobacteroides abscessus ATCC 19977,NODE_6_length_271099_cov_76.611384,,49621.0,85840.0,,Siphoviridae
ERR8266596,ASSEMBLY,ERR8266596,Mycobacteroides abscessus ATCC 19977,NODE_7_length_223129_cov_71.890019,,193465.0,219898.0,,Siphoviridae
