genome_id,source,accession,species,has_phigaro_result,prophage_count
GCA_053576075.1_ASM5357607v1_genomic,NCBI,GCA_053576075.1,Mycobacterium kansasii ATCC 12478,True,0
GCA_053576095.1_ASM5357609v1_genomic,NCBI,GCA_053576095.1,Mycobacterium kansasii ATCC 12478,True,1
GCA_053576115.1_ASM5357611v1_genomic,NCBI,GCA_053576115.1,Mycobacterium kansasii ATCC 12478,True,1
GCA_053576135.1_ASM5357613v1_genomic,NCBI,GCA_053576135.1,Mycobacterium kansasii ATCC 12478,True,1
GCA_053576155.1_ASM5357615v1_genomic,NCBI,GCA_053576155.1,Mycobacterium kansasii ATCC 12478,True,0
GCA_053576175.1_ASM5357617v1_genomic,NCBI,GCA_053576175.1,Mycobacterium kansasii ATCC 12478,True,3
GCA_053576195.1_ASM5357619v1_genomic,NCBI,GCA_053576195.1,Mycobacterium kansasii ATCC 12478,True,0
GCA_053576215.1_ASM5357621v1_genomic,NCBI,GCA_053576215.1,Mycobacterium kansasii ATCC 12478,True,1
GCA_053576235.1_ASM5357623v1_genomic,NCBI,GCA_053576235.1,Mycobacterium kansasii ATCC 12478,True,3
GCA_053576255.1_ASM5357625v1_genomic,NCBI,GCA_053576255.1,Mycobacterium kansasii ATCC 12478,True,0
GCA_053576275.1_ASM5357627v1_genomic,NCBI,GCA_053576275.1,Mycobacterium kansasii ATCC 12478,True,1
GCA_053576295.1_ASM5357629v1_genomic,NCBI,GCA_053576295.1,Mycobacterium kansasii ATCC 12478,True,1
GCA_053576315.1_ASM5357631v1_genomic,NCBI,GCA_053576315.1,Mycobacterium kansasii ATCC 12478,True,0
GCA_053576335.1_ASM5357633v1_genomic,NCBI,GCA_053576335.1,Mycobacterium kansasii ATCC 12478,True,1
GCA_053576355.1_ASM5357635v1_genomic,NCBI,GCA_053576355.1,Mycobacterium kansasii ATCC 12478,True,1
GCA_053576375.1_ASM5357637v1_genomic,NCBI,GCA_053576375.1,Mycobacterium kansasii ATCC 12478,True,1
GCA_053576395.1_ASM5357639v1_genomic,NCBI,GCA_053576395.1,Mycobacterium kansasii ATCC 12478,True,0
GCA_053576415.1_ASM5357641v1_genomic,NCBI,GCA_053576415.1,Mycobacterium kansasii ATCC 12478,True,0
GCA_053576435.1_ASM5357643v1_genomic,NCBI,GCA_053576435.1,Mycobacterium kansasii ATCC 12478,True,1
GCA_053576455.1_ASM5357645v1_genomic,NCBI,GCA_053576455.1,Mycobacterium kansasii ATCC 12478,True,0
GCA_053576475.1_ASM5357647v1_genomic,NCBI,GCA_053576475.1,Mycobacterium kansasii ATCC 12478,True,1
GCA_053576495.1_ASM5357649v1_genomic,NCBI,GCA_053576495.1,Mycobacterium kansasii ATCC 12478,True,3
GCA_053576515.1_ASM5357651v1_genomic,NCBI,GCA_053576515.1,Mycobacterium kansasii ATCC 12478,True,0
GCA_053578535.1_ASM5357853v1_genomic,NCBI,GCA_053578535.1,Mycobacterium kansasii ATCC 12478,True,1
GCA_053578555.1_ASM5357855v1_genomic,NCBI,GCA_053578555.1,Mycobacterium kansasii ATCC 12478,True,0
GCA_053578575.1_ASM5357857v1_genomic,NCBI,GCA_053578575.1,Mycobacterium kansasii ATCC 12478,True,0
GCA_053578595.1_ASM5357859v1_genomic,NCBI,GCA_053578595.1,Mycobacterium kansasii ATCC 12478,True,3
GCA_053578615.1_ASM5357861v1_genomic,NCBI,GCA_053578615.1,Mycobacterium kansasii ATCC 12478,True,1
GCA_053578635.1_ASM5357863v1_genomic,NCBI,GCA_053578635.1,Mycobacterium kansasii ATCC 12478,True,1
GCA_053578655.1_ASM5357865v1_genomic,NCBI,GCA_053578655.1,Mycobacterium kansasii ATCC 12478,True,0
GCA_053578675.1_ASM5357867v1_genomic,NCBI,GCA_053578675.1,Mycobacterium kansasii ATCC 12478,True,1
GCA_053578695.1_ASM5357869v1_genomic,NCBI,GCA_053578695.1,Mycobacterium kansasii ATCC 12478,True,1
GCA_053578715.1_ASM5357871v1_genomic,NCBI,GCA_053578715.1,Mycobacterium kansasii ATCC 12478,True,1
GCA_053578735.1_ASM5357873v1_genomic,NCBI,GCA_053578735.1,Mycobacterium kansasii ATCC 12478,True,1
GCA_053578755.1_ASM5357875v1_genomic,NCBI,GCA_053578755.1,Mycobacterium kansasii ATCC 12478,True,0
GCA_053578775.1_ASM5357877v1_genomic,NCBI,GCA_053578775.1,Mycobacterium kansasii ATCC 12478,True,1
GCA_053578795.1_ASM5357879v1_genomic,NCBI,GCA_053578795.1,Mycobacterium kansasii ATCC 12478,True,2
GCA_053578815.1_ASM5357881v1_genomic,NCBI,GCA_053578815.1,Mycobacterium kansasii ATCC 12478,True,2
GCA_053578835.1_ASM5357883v1_genomic,NCBI,GCA_053578835.1,Mycobacterium kansasii ATCC 12478,True,3
GCA_053578855.1_ASM5357885v1_genomic,NCBI,GCA_053578855.1,Mycobacterium kansasii ATCC 12478,True,0
GCA_053578875.1_ASM5357887v1_genomic,NCBI,GCA_053578875.1,Mycobacterium kansasii ATCC 12478,True,3
GCA_053578895.1_ASM5357889v1_genomic,NCBI,GCA_053578895.1,Mycobacterium kansasii ATCC 12478,True,1
GCA_053578915.1_ASM5357891v1_genomic,NCBI,GCA_053578915.1,Mycobacterium kansasii ATCC 12478,True,1
GCA_053578935.1_ASM5357893v1_genomic,NCBI,GCA_053578935.1,Mycobacterium kansasii ATCC 12478,True,3
GCA_053578955.1_ASM5357895v1_genomic,NCBI,GCA_053578955.1,Mycobacterium kansasii ATCC 12478,True,3
GCA_053578975.1_ASM5357897v1_genomic,NCBI,GCA_053578975.1,Mycobacterium kansasii ATCC 12478,True,0
GCA_053578995.1_ASM5357899v1_genomic,NCBI,GCA_053578995.1,Mycobacterium kansasii ATCC 12478,True,1
GCA_053579015.1_ASM5357901v1_genomic,NCBI,GCA_053579015.1,Mycobacterium kansasii ATCC 12478,True,1
GCA_053579035.1_ASM5357903v1_genomic,NCBI,GCA_053579035.1,Mycobacterium kansasii ATCC 12478,True,0
GCA_053579055.1_ASM5357905v1_genomic,NCBI,GCA_053579055.1,Mycobacterium kansasii ATCC 12478,True,1
GCA_053579075.1_ASM5357907v1_genomic,NCBI,GCA_053579075.1,Mycobacterium kansasii ATCC 12478,True,1
GCA_053579095.1_ASM5357909v1_genomic,NCBI,GCA_053579095.1,Mycobacterium kansasii ATCC 12478,True,1
GCA_053579115.1_ASM5357911v1_genomic,NCBI,GCA_053579115.1,Mycobacterium kansasii ATCC 12478,True,1
GCA_053579135.1_ASM5357913v1_genomic,NCBI,GCA_053579135.1,Mycobacterium kansasii ATCC 12478,True,0
GCA_053579155.1_ASM5357915v1_genomic,NCBI,GCA_053579155.1,Mycobacterium kansasii ATCC 12478,True,1
GCA_053579175.1_ASM5357917v1_genomic,NCBI,GCA_053579175.1,Mycobacterium kansasii ATCC 12478,True,1
GCA_053579195.1_ASM5357919v1_genomic,NCBI,GCA_053579195.1,Mycobacterium kansasii ATCC 12478,True,1
GCA_053579215.1_ASM5357921v1_genomic,NCBI,GCA_053579215.1,Mycobacterium kansasii ATCC 12478,True,1
GCA_053579235.1_ASM5357923v1_genomic,NCBI,GCA_053579235.1,Mycobacterium kansasii ATCC 12478,True,1
GCA_053579255.1_ASM5357925v1_genomic,NCBI,GCA_053579255.1,Mycobacterium kansasii ATCC 12478,True,1
GCA_053579275.1_ASM5357927v1_genomic,NCBI,GCA_053579275.1,Mycobacterium kansasii ATCC 12478,True,1
GCA_053579295.1_ASM5357929v1_genomic,NCBI,GCA_053579295.1,Mycobacterium kansasii ATCC 12478,True,1
GCA_053579315.1_ASM5357931v1_genomic,NCBI,GCA_053579315.1,Mycobacterium kansasii ATCC 12478,True,3
GCA_053579335.1_ASM5357933v1_genomic,NCBI,GCA_053579335.1,Mycobacterium kansasii ATCC 12478,True,1
GCA_053579355.1_ASM5357935v1_genomic,NCBI,GCA_053579355.1,Mycobacterium kansasii ATCC 12478,True,1
GCA_053579375.1_ASM5357937v1_genomic,NCBI,GCA_053579375.1,Mycobacterium kansasii ATCC 12478,True,3
GCA_053579395.1_ASM5357939v1_genomic,NCBI,GCA_053579395.1,Mycobacterium kansasii ATCC 12478,True,1
GCA_053579415.1_ASM5357941v1_genomic,NCBI,GCA_053579415.1,Mycobacterium kansasii ATCC 12478,True,0
GCA_053579435.1_ASM5357943v1_genomic,NCBI,GCA_053579435.1,Mycobacterium kansasii ATCC 12478,True,0
GCA_053579455.1_ASM5357945v1_genomic,NCBI,GCA_053579455.1,Mycobacterium kansasii ATCC 12478,True,1
GCA_053579475.1_ASM5357947v1_genomic,NCBI,GCA_053579475.1,Mycobacterium kansasii ATCC 12478,True,0
GCA_054048445.1,NCBI,GCA_054048445.1,Mycolicibacterium fortuitum subsp. fortuitum,True,0
GCA_054073745.1,NCBI,GCA_054073745.1,Mycobacteroides abscessus subsp. massiliense CIP 108297,True,1
GCA_054073765.1,NCBI,GCA_054073765.1,Mycobacteroides abscessus ATCC 19977,True,2
GCA_054073785.1,NCBI,GCA_054073785.1,Mycobacteroides abscessus ATCC 19977,True,3
GCA_054073825.1,NCBI,GCA_054073825.1,Mycobacteroides abscessus subsp. massiliense CIP 108297,True,1
GCA_054073845.1,NCBI,GCA_054073845.1,Mycobacteroides abscessus ATCC 19977,True,1
GCA_054073865.1,NCBI,GCA_054073865.1,Mycobacteroides abscessus subsp. massiliense CIP 108297,True,3
GCA_054073885.1,NCBI,GCA_054073885.1,Mycobacteroides abscessus ATCC 19977,True,1
GCA_054073905.1,NCBI,GCA_054073905.1,Mycobacteroides abscessus subsp. massiliense CIP 108297,True,2
GCA_054073925.1,NCBI,GCA_054073925.1,Mycobacteroides abscessus ATCC 19977,True,2
GCA_054073945.1,NCBI,GCA_054073945.1,Mycobacteroides abscessus ATCC 19977,True,0
GCA_054073965.1,NCBI,GCA_054073965.1,Mycobacteroides abscessus ATCC 19977,True,3
GCA_054073985.1,NCBI,GCA_054073985.1,Mycobacteroides abscessus ATCC 19977,True,1
GCA_054074025.1,NCBI,GCA_054074025.1,Mycobacteroides abscessus ATCC 19977,True,2
GCA_054074045.1,NCBI,GCA_054074045.1,Mycobacteroides abscessus ATCC 19977,True,1
GCA_054074065.1,NCBI,GCA_054074065.1,Mycobacteroides abscessus ATCC 19977,True,0
GCA_054074105.1,NCBI,GCA_054074105.1,Mycobacteroides abscessus ATCC 19977,True,3
GCA_054074125.1,NCBI,GCA_054074125.1,Mycobacteroides abscessus ATCC 19977,True,0
GCA_054074145.1,NCBI,GCA_054074145.1,Mycobacteroides abscessus ATCC 19977,True,0
GCA_054074165.1,NCBI,GCA_054074165.1,Mycobacteroides abscessus ATCC 19977,True,1
GCA_054074185.1,NCBI,GCA_054074185.1,Mycobacteroides abscessus ATCC 19977,True,2
GCA_054074195.1,NCBI,GCA_054074195.1,Mycobacteroides abscessus ATCC 19977,True,7
GCA_054074225.1,NCBI,GCA_054074225.1,Mycobacteroides abscessus ATCC 19977,True,3
GCA_054074245.1,NCBI,GCA_054074245.1,Mycobacteroides abscessus ATCC 19977,True,0
GCA_054074265.1,NCBI,GCA_054074265.1,Mycobacteroides abscessus ATCC 19977,True,0
GCA_054074285.1,NCBI,GCA_054074285.1,Mycobacteroides abscessus ATCC 19977,True,2
GCA_054074305.1_ASM5407430v1_genomic,NCBI,GCA_054074305.1,Mycobacteroides abscessus ATCC 19977,True,3
GCA_054074325.1,NCBI,GCA_054074325.1,Mycobacteroides abscessus ATCC 19977,True,2
GCA_054074345.1,NCBI,GCA_054074345.1,Mycobacteroides abscessus ATCC 19977,True,1
GCA_054074365.1,NCBI,GCA_054074365.1,Mycobacteroides abscessus ATCC 19977,True,3
GCA_054074385.1,NCBI,GCA_054074385.1,Mycobacteroides abscessus ATCC 19977,True,3
GCA_054074405.1,NCBI,GCA_054074405.1,Mycobacteroides abscessus ATCC 19977,True,2
GCA_054074425.1,NCBI,GCA_054074425.1,Mycobacteroides abscessus ATCC 19977,True,2
GCA_054074445.1,NCBI,GCA_054074445.1,Mycobacteroides abscessus ATCC 19977,True,1
GCA_054074465.1,NCBI,GCA_054074465.1,Mycobacteroides abscessus ATCC 19977,True,3
GCA_054074485.1,NCBI,GCA_054074485.1,Mycobacteroides abscessus ATCC 19977,True,1
GCA_054074505.1_ASM5407450v1_genomic,NCBI,GCA_054074505.1,Mycobacteroides abscessus ATCC 19977,True,1
GCA_054074525.1,NCBI,GCA_054074525.1,Mycobacteroides abscessus ATCC 19977,True,3
GCA_054074545.1,NCBI,GCA_054074545.1,Mycobacteroides abscessus ATCC 19977,True,0
GCA_054074565.1,NCBI,GCA_054074565.1,Mycobacteroides abscessus ATCC 19977,True,2
GCA_054074585.1,NCBI,GCA_054074585.1,Mycobacteroides abscessus ATCC 19977,True,0
GCA_054074605.1,NCBI,GCA_054074605.1,Mycobacteroides abscessus ATCC 19977,True,4
GCA_054074625.1,NCBI,GCA_054074625.1,Mycobacteroides abscessus ATCC 19977,True,1
GCA_054074645.1,NCBI,GCA_054074645.1,Mycobacteroides abscessus ATCC 19977,True,2
GCA_054074665.1,NCBI,GCA_054074665.1,Mycobacteroides abscessus ATCC 19977,True,2
GCA_054074685.1,NCBI,GCA_054074685.1,Mycobacteroides abscessus ATCC 19977,True,2
GCA_054074705.1,NCBI,GCA_054074705.1,Mycobacteroides abscessus ATCC 19977,True,2
GCA_054074725.1,NCBI,GCA_054074725.1,Mycobacteroides abscessus ATCC 19977,True,2
GCA_054074745.1,NCBI,GCA_054074745.1,Mycobacteroides abscessus ATCC 19977,True,1
GCA_054074765.1,NCBI,GCA_054074765.1,Mycobacteroides abscessus ATCC 19977,True,0
GCA_054074785.1,NCBI,GCA_054074785.1,Mycobacteroides abscessus ATCC 19977,True,0
GCA_054074805.1,NCBI,GCA_054074805.1,Mycobacteroides abscessus subsp. massiliense CIP 108297,True,3
GCA_054074825.1,NCBI,GCA_054074825.1,Mycobacteroides abscessus ATCC 19977,True,4
GCA_054074845.1,NCBI,GCA_054074845.1,Mycobacteroides abscessus ATCC 19977,True,0
GCA_054074885.1,NCBI,GCA_054074885.1,Mycobacteroides abscessus ATCC 19977,True,2
GCA_054075365.1,NCBI,GCA_054075365.1,Mycolicibacterium elephantis,True,1
GCA_054075445.1,NCBI,GCA_054075445.1,Mycobacteroides abscessus subsp. massiliense CIP 108297,True,2
GCA_054075465.1,NCBI,GCA_054075465.1,Mycobacteroides abscessus ATCC 19977,True,0
GCA_054075485.1,NCBI,GCA_054075485.1,Mycobacteroides abscessus subsp. massiliense CIP 108297,True,1
GCA_054075505.1,NCBI,GCA_054075505.1,Mycobacteroides abscessus ATCC 19977,True,2
GCA_054075525.1,NCBI,GCA_054075525.1,Mycobacteroides abscessus ATCC 19977,True,6
GCA_054075545.1,NCBI,GCA_054075545.1,Mycobacteroides abscessus ATCC 19977,True,1
GCA_054075565.1,NCBI,GCA_054075565.1,Mycobacteroides abscessus ATCC 19977,True,1
GCA_054075585.1,NCBI,GCA_054075585.1,Mycobacteroides abscessus ATCC 19977,True,1
GCA_054075605.1,NCBI,GCA_054075605.1,Mycobacteroides abscessus ATCC 19977,True,3
GCA_054094945.1,NCBI,GCA_054094945.1,Mycobacteroides chelonae subsp. bovistauri QIA-37,True,0
GCA_054225785.1,NCBI,GCA_054225785.1,Mycolicibacterium brisbanense,True,2
GCA_054515875.1,NCBI,GCA_054515875.1,Mycolicibacterium sp.,True,2
GCA_054653135.1,NCBI,GCA_054653135.1,Mycolicibacterium hodleri,True,3
GCA_054779235.1,NCBI,GCA_054779235.1,Mycolicibacterium hippocampi,True,0
GCA_054919535.1,NCBI,GCA_054919535.1,Mycobacterium venezuelense,True,4
GCA_054926045.1_ASM5492604v1_genomic,NCBI,GCA_054926045.1,Mycobacteroides abscessus ATCC 19977,True,3
GCA_054926105.1,NCBI,GCA_054926105.1,Mycobacteroides abscessus ATCC 19977,True,1
GCA_054958165.1,NCBI,GCA_054958165.1,Mycolicibacterium iranicum,True,5
GCA_055380785.1,NCBI,GCA_055380785.1,Mycolicibacterium pallens,True,4
GCA_055381195.1,NCBI,GCA_055381195.1,Mycolicibacterium crocinum,True,2
GCA_055383335.1,NCBI,GCA_055383335.1,Mycolicibacterium pyrenivorans,True,6
GCA_055397215.1,NCBI,GCA_055397215.1,Mycolicibacterium tokaiense,True,0
GCA_055397425.1,NCBI,GCA_055397425.1,Mycolicibacterium obuense,True,0
GCA_055397605.1,NCBI,GCA_055397605.1,Mycolicibacterium obuense,True,2
GCA_055397815.1,NCBI,GCA_055397815.1,Mycolicibacterium obuense,True,2
GCA_055398075.1,NCBI,GCA_055398075.1,Mycobacteroides chelonae subsp. bovistauri QIA-37,True,1
GCA_055419265.1,NCBI,GCA_055419265.1,Mycolicibacterium fortuitum subsp. acetamidolyticum ATCC 35931,True,2
GCA_055419305.1,NCBI,GCA_055419305.1,Mycobacterium shunyiense,True,2
GCA_055419345.1,NCBI,GCA_055419345.1,Mycobacterium shunyiense,True,1
GCA_055419405.1,NCBI,GCA_055419405.1,Mycolicibacterium iranicum,True,1
GCA_055419485.1,NCBI,GCA_055419485.1,Mycolicibacterium fortuitum subsp. acetamidolyticum ATCC 35931,True,2
GCA_055419545.1,NCBI,GCA_055419545.1,Mycolicibacterium fortuitum subsp. acetamidolyticum ATCC 35931,True,2
GCA_055419605.1,NCBI,GCA_055419605.1,Mycolicibacterium lutetiense,True,0
GCA_055502495.1,NCBI,GCA_055502495.1,Mycolicibacterium iranicum,True,0
GCA_055502515.1,NCBI,GCA_055502515.1,Mycolicibacterium sp.,True,2
GCA_055502535.1,NCBI,GCA_055502535.1,Mycolicibacterium iranicum,True,4
GCA_055668725.1,NCBI,GCA_055668725.1,Mycobacteroides abscessus ATCC 19977,True,0
GCA_055670005.2_ASM5567000v2_genomic,NCBI,GCA_055670005.2,Mycobacterium toneyamaense,True,1
GCA_055670025.2_ASM5567002v2_genomic,NCBI,GCA_055670025.2,Mycobacterium toneyamaense,True,1
GCA_055670045.2_ASM5567004v2_genomic,NCBI,GCA_055670045.2,Mycobacterium toneyamaense,True,1
GCA_055670065.2_ASM5567006v2_genomic,NCBI,GCA_055670065.2,Mycobacterium toneyamaense,True,1
GCA_055692685.1,NCBI,GCA_055692685.1,Mycobacteroides abscessus ATCC 19977,True,2
GCA_055692705.1,NCBI,GCA_055692705.1,Mycobacteroides abscessus ATCC 19977,True,1
GCA_055692725.1,NCBI,GCA_055692725.1,Mycobacteroides abscessus ATCC 19977,True,3
GCA_055692745.1,NCBI,GCA_055692745.1,Mycobacteroides abscessus ATCC 19977,True,1
GCA_055692765.1,NCBI,GCA_055692765.1,Mycobacteroides abscessus ATCC 19977,True,5
GCA_055692785.1,NCBI,GCA_055692785.1,Mycobacteroides abscessus ATCC 19977,True,3
GCA_055692805.1,NCBI,GCA_055692805.1,Mycobacteroides abscessus ATCC 19977,True,3
GCA_055692825.1,NCBI,GCA_055692825.1,Mycobacteroides abscessus ATCC 19977,True,2
GCA_055692845.1,NCBI,GCA_055692845.1,Mycobacteroides abscessus ATCC 19977,True,2
GCA_055692865.1,NCBI,GCA_055692865.1,Mycobacteroides abscessus ATCC 19977,True,3
GCA_055692885.1,NCBI,GCA_055692885.1,Mycobacteroides abscessus ATCC 19977,True,7
GCA_055692905.1,NCBI,GCA_055692905.1,Mycobacteroides abscessus ATCC 19977,True,1
GCA_055692925.1,NCBI,GCA_055692925.1,Mycobacteroides abscessus ATCC 19977,True,2
GCA_055692965.1,NCBI,GCA_055692965.1,Mycobacteroides abscessus ATCC 19977,True,3
GCA_055692985.1,NCBI,GCA_055692985.1,Mycobacteroides abscessus ATCC 19977,True,1
GCA_055693005.1,NCBI,GCA_055693005.1,Mycobacteroides abscessus ATCC 19977,True,2
GCA_055700795.1,NCBI,GCA_055700795.1,Mycobacteroides abscessus ATCC 19977,True,5
GCA_055769485.1,NCBI,GCA_055769485.1,Mycobacteroides abscessus ATCC 19977,True,3
GCA_055794425.1,NCBI,GCA_055794425.1,Mycobacteroides abscessus subsp. massiliense CIP 108297,True,1
GCA_055794445.1,NCBI,GCA_055794445.1,Mycobacteroides abscessus subsp. massiliense CIP 108297,True,1
GCA_055794465.1,NCBI,GCA_055794465.1,Mycobacteroides abscessus subsp. massiliense CIP 108297,True,0
GCA_055794485.1,NCBI,GCA_055794485.1,Mycobacteroides abscessus subsp. massiliense CIP 108297,True,2
GCA_055794505.1,NCBI,GCA_055794505.1,Mycobacteroides abscessus subsp. massiliense CIP 108297,True,2
GCA_055794525.1,NCBI,GCA_055794525.1,Mycobacteroides abscessus ATCC 19977,True,4
GCA_055794545.1,NCBI,GCA_055794545.1,Mycobacteroides abscessus ATCC 19977,True,0
GCA_055794565.1,NCBI,GCA_055794565.1,Mycobacteroides abscessus ATCC 19977,True,2
GCA_055794585.1,NCBI,GCA_055794585.1,Mycobacteroides abscessus ATCC 19977,True,4
GCA_055794605.1,NCBI,GCA_055794605.1,Mycobacteroides chelonae subsp. bovistauri QIA-37,True,2
GCA_055794625.1,NCBI,GCA_055794625.1,Mycobacteroides chelonae subsp. bovistauri QIA-37,True,0
GCA_055794645.1,NCBI,GCA_055794645.1,Mycobacteroides chelonae subsp. bovistauri QIA-37,True,1
GCA_055794665.1,NCBI,GCA_055794665.1,Mycobacteroides chelonae subsp. bovistauri QIA-37,True,1
GCA_056432425.1,NCBI,GCA_056432425.1,Mycolicibacterium smegmatis,True,0
GCA_056555145.1,NCBI,GCA_056555145.1,Mycolicibacterium llatzerense,True,1
GCA_056781635.1,NCBI,GCA_056781635.1,Mycolicibacterium wolinskyi,True,4
GCA_056783475.1,NCBI,GCA_056783475.1,Mycolicibacterium tokaiense,True,3
GCA_056858715.1,NCBI,GCA_056858715.1,Mycolicibacterium sp.,True,0
GCA_056945695.1,NCBI,GCA_056945695.1,Mycolicibacterium chlorophenolicum,True,1
GCA_057319015.1,NCBI,GCA_057319015.1,Mycobacteroides abscessus ATCC 19977,True,5
GCA_057321125.1,NCBI,GCA_057321125.1,Mycobacteroides abscessus subsp. massiliense CIP 108297,True,1
GCA_057321165.1,NCBI,GCA_057321165.1,Mycobacteroides abscessus ATCC 19977,True,1
GCA_057397405.1,NCBI,GCA_057397405.1,Mycobacteroides abscessus subsp. massiliense CIP 108297,True,4
GCA_057397425.1,NCBI,GCA_057397425.1,Mycobacteroides abscessus ATCC 19977,True,3
GCA_057397465.1,NCBI,GCA_057397465.1,Mycobacteroides abscessus ATCC 19977,True,3
GCA_057397485.1,NCBI,GCA_057397485.1,Mycobacteroides abscessus subsp. bolletii BD,True,0
GCA_057397505.1,NCBI,GCA_057397505.1,Mycobacteroides abscessus subsp. massiliense CIP 108297,True,4
GCA_057397525.1,NCBI,GCA_057397525.1,Mycobacteroides abscessus ATCC 19977,True,0
GCA_057397545.1,NCBI,GCA_057397545.1,Mycobacteroides abscessus ATCC 19977,True,1
GCA_057397565.1,NCBI,GCA_057397565.1,Mycobacteroides abscessus ATCC 19977,True,1
GCA_057397585.1,NCBI,GCA_057397585.1,Mycobacteroides abscessus ATCC 19977,True,1
GCA_057397605.1,NCBI,GCA_057397605.1,Mycobacteroides abscessus ATCC 19977,True,1
GCA_057397625.1,NCBI,GCA_057397625.1,Mycobacteroides abscessus ATCC 19977,True,1
GCA_057397645.1,NCBI,GCA_057397645.1,Mycobacteroides abscessus ATCC 19977,True,1
GCA_057397665.1,NCBI,GCA_057397665.1,Mycobacteroides abscessus ATCC 19977,True,0
GCA_057397685.1,NCBI,GCA_057397685.1,Mycobacteroides abscessus ATCC 19977,True,0
GCA_057397705.1,NCBI,GCA_057397705.1,Mycobacteroides abscessus ATCC 19977,True,1
GCA_057397725.1,NCBI,GCA_057397725.1,Mycobacteroides abscessus ATCC 19977,True,1
GCA_057397745.1,NCBI,GCA_057397745.1,Mycobacteroides abscessus ATCC 19977,True,1
GCA_057397765.1,NCBI,GCA_057397765.1,Mycobacteroides abscessus ATCC 19977,True,1
GCA_057397785.1,NCBI,GCA_057397785.1,Mycobacteroides abscessus ATCC 19977,True,1
GCA_057397805.1,NCBI,GCA_057397805.1,Mycobacteroides abscessus ATCC 19977,True,1
GCA_057397825.1,NCBI,GCA_057397825.1,Mycobacteroides abscessus ATCC 19977,True,1
GCA_057397845.1,NCBI,GCA_057397845.1,Mycobacteroides abscessus ATCC 19977,True,1
GCA_057397865.1,NCBI,GCA_057397865.1,Mycobacteroides abscessus ATCC 19977,True,1
GCA_057397885.1,NCBI,GCA_057397885.1,Mycobacteroides abscessus ATCC 19977,True,1
GCA_057397905.1,NCBI,GCA_057397905.1,Mycobacteroides abscessus ATCC 19977,True,1
GCA_057397925.1,NCBI,GCA_057397925.1,Mycobacteroides abscessus ATCC 19977,True,1
GCA_057397945.1,NCBI,GCA_057397945.1,Mycobacteroides abscessus ATCC 19977,True,1
GCA_057397965.1,NCBI,GCA_057397965.1,Mycobacteroides abscessus ATCC 19977,True,2
GCA_057658305.1,NCBI,GCA_057658305.1,Mycobacteroides abscessus ATCC 19977,True,4
GCA_057802055.1,NCBI,GCA_057802055.1,Mycolicibacterium senegalense,True,3
GCA_057809955.1,NCBI,GCA_057809955.1,Mycobacteroides chelonae subsp. bovistauri QIA-37,True,1
GCA_058135515.1,NCBI,GCA_058135515.1,Mycobacteroides abscessus ATCC 19977,True,5
GCA_058136295.1,NCBI,GCA_058136295.1,Mycolicibacterium wolinskyi,True,4
GCA_058137425.1,NCBI,GCA_058137425.1,Mycolicibacterium canariasense,True,3
GCA_058270035.1_ASM5827003v1_genomic,NCBI,GCA_058270035.1,Mycobacterium shunyiense,True,0
GCA_058270075.1_ASM5827007v1_genomic,NCBI,GCA_058270075.1,Mycobacterium shunyiense,True,1
GCA_058376455.1,NCBI,GCA_058376455.1,Mycolicibacterium fortuitum subsp. fortuitum,True,0
GCA_058536225.1,NCBI,GCA_058536225.1,Mycolicibacterium arcueilense,True,2
GCA_058790275.1,NCBI,GCA_058790275.1,Mycolicibacterium sp.,True,1
GCA_059031425.1,NCBI,GCA_059031425.1,Mycobacteroides abscessus ATCC 19977,True,3
GCA_059031465.1,NCBI,GCA_059031465.1,Mycobacteroides abscessus ATCC 19977,True,0
GCA_059031545.1,NCBI,GCA_059031545.1,Mycobacteroides abscessus subsp. massiliense CIP 108297,True,2
GCA_059031585.1,NCBI,GCA_059031585.1,Mycobacteroides abscessus ATCC 19977,True,0
GCA_059031645.1,NCBI,GCA_059031645.1,Mycobacteroides abscessus subsp. massiliense CIP 108297,True,1
GCA_059031665.1,NCBI,GCA_059031665.1,Mycobacteroides abscessus ATCC 19977,True,2
GCA_059031725.1,NCBI,GCA_059031725.1,Mycobacteroides abscessus ATCC 19977,True,1
GCA_059031745.1,NCBI,GCA_059031745.1,Mycobacteroides abscessus ATCC 19977,True,1
GCA_059031805.1,NCBI,GCA_059031805.1,Mycobacteroides abscessus ATCC 19977,True,3
GCA_059031875.1,NCBI,GCA_059031875.1,Mycobacteroides abscessus subsp. massiliense CIP 108297,True,0
GCA_059429685.1,NCBI,GCA_059429685.1,Mycobacterium saskatchewanense,True,2
GCA_059429715.1,NCBI,GCA_059429715.1,Mycobacterium saskatchewanense,True,1
GCA_059429735.1,NCBI,GCA_059429735.1,Mycobacterium saskatchewanense,True,1
GCA_059429755.1,NCBI,GCA_059429755.1,Mycobacterium saskatchewanense,True,1
GCA_059429775.1,NCBI,GCA_059429775.1,Mycobacterium saskatchewanense,True,1
GCA_059429795.1,NCBI,GCA_059429795.1,Mycobacterium saskatchewanense,True,2
GCA_059429815.1,NCBI,GCA_059429815.1,Mycobacterium saskatchewanense,True,2
GCA_059429835.1,NCBI,GCA_059429835.1,Mycobacterium saskatchewanense,True,2
GCA_059429855.1,NCBI,GCA_059429855.1,Mycobacterium saskatchewanense,True,2
