sequence,MDS1,MDS2,genome
GCF_005393365.1_prophage_1,0.3584885383286681,-0.6041937073149972,GCF_005393365.1
GCF_005393365.1_prophage_6,0.27462910055131357,-0.046988984248239,GCF_005393365.1
GCF_005393845.1_prophage_3,-0.4831884334578299,-0.09561143129892867,GCF_005393845.1
GCF_005393945.1_prophage_7,-0.10874175640034833,-0.3164843569620548,GCF_005393945.1
GCF_005393965.1_prophage_1,-0.3066224691986971,-0.4783210198514623,GCF_005393965.1
GCF_005394465.1_prophage_2,-0.594721459391437,-0.3153849713881693,GCF_005394465.1
GCF_005394585.1_prophage_1,-0.1666740681924956,0.11748747073398043,GCF_005394585.1
GCF_005394705.1_prophage_4,0.2842037455595193,-0.4961296893403008,GCF_005394705.1
GCF_005394725.1_prophage_3,0.5960994891812429,-0.3919568430183832,GCF_005394725.1
GCF_005394845.1_prophage_3,-0.2818707304262746,-0.2844859943690212,GCF_005394845.1
GCF_005394945.1_prophage_2,-0.621567385464803,0.05792937180402858,GCF_005394945.1
GCF_005394985.1_prophage_9,0.03549935253388442,0.7537102010490492,GCF_005394985.1
GCF_005395105.1_prophage_6,0.3682153110472146,0.10807812988531872,GCF_005395105.1
GCF_005395265.1_prophage_1,-0.028294811358763605,0.42767217469703767,GCF_005395265.1
GCF_005395385.1_prophage_9,0.36475131810129846,0.17063372530246454,GCF_005395385.1
GCF_005395545.1_prophage_2,-0.08923920308939971,-0.019297519523236623,GCF_005395545.1
GCF_005395585.1_prophage_4,-0.21073326125893355,0.7405107766241601,GCF_005395585.1
GCF_005395585.1_prophage_5,-0.6590700906865972,0.09852986043045728,GCF_005395585.1
GCF_005395745.1_prophage_3,-0.38846509804364254,0.1590643163278151,GCF_005395745.1
GCF_005395785.1_prophage_3,-0.24439787277267924,0.19437468807663283,GCF_005395785.1
GCF_005395945.1_prophage_3,-0.2895489151254945,-0.4988471180458464,GCF_005395945.1
GCF_005395945.1_prophage_4,0.12915004047875797,0.19787948600253938,GCF_005395945.1
GCF_005396025.1_prophage_4,0.40049054851143906,0.6873452479092194,GCF_005396025.1
GCF_005396165.1_prophage_5,-0.6085911832571741,0.027536901998857645,GCF_005396165.1
GCF_005396205.1_prophage_3,0.33695168859023317,0.18117492046341985,GCF_005396205.1
GCF_005396245.1_prophage_3,0.18862597724714475,-0.584055402543,GCF_005396245.1
GCF_005396405.1_prophage_2,-0.3079076641162785,0.1220313192669642,GCF_005396405.1
GCF_005396545.1_prophage_3,-0.12876107692584776,-0.3529451429541137,GCF_005396545.1
GCF_005396565.1_prophage_3,-0.5701931230463827,-0.015715017949321335,GCF_005396565.1
GCF_005396845.1_prophage_3,0.8180993625806586,0.25781896022252543,GCF_005396845.1
GCF_005396925.1_prophage_5,-0.6932139636911617,0.4904117971267557,GCF_005396925.1
GCF_005396985.1_prophage_7,0.4817713188421987,0.19208685374582068,GCF_005396985.1
GCF_005397085.1_prophage_4,-0.3975091708519436,0.6755159698723706,GCF_005397085.1
GCF_005397105.1_prophage_1,-0.6057564448211529,-0.12631039246871903,GCF_005397105.1
GCF_005397125.1_prophage_8,-0.5005206583869626,0.005524279329107027,GCF_005397125.1
GCF_005397145.1_prophage_8,-0.10590348195290251,-0.04606651166140885,GCF_005397145.1
GCF_005397165.1_prophage_6,0.46023075228375576,0.173185894319539,GCF_005397165.1
GCF_005397185.1_prophage_4,0.018110492746171738,-0.2094536474337855,GCF_005397185.1
GCF_005397225.1_prophage_1,-0.12915126849559305,-0.35267541233346383,GCF_005397225.1
GCF_005397245.1_prophage_2,-0.22056753060602682,0.22335885956373047,GCF_005397245.1
GCF_005397265.1_prophage_3,0.469293491005667,0.17088814283111914,GCF_005397265.1
GCF_005397325.1_prophage_4,-0.25544017277987396,-0.45306758433170274,GCF_005397325.1
GCF_005397405.1_prophage_7,0.2676743536937359,0.06433672074905054,GCF_005397405.1
GCF_005397465.1_prophage_4,0.36083467614786413,-0.6211485137306704,GCF_005397465.1
GCF_005397585.1_prophage_2,0.08775006160917338,0.2211928281720234,GCF_005397585.1
GCF_005397605.1_prophage_1,0.05981330835339351,-0.79487724377257,GCF_005397605.1
GCF_005397805.1_prophage_6,0.38495594537352684,0.14791947538475766,GCF_005397805.1
GCF_005397825.1_prophage_3,-0.4717524968634339,-0.11328971740393844,GCF_005397825.1
GCF_005397945.1_prophage_2,-0.58957631766963,-0.5425847737023813,GCF_005397945.1
GCF_005397985.1_prophage_1,0.2932066563389826,0.10281372704294676,GCF_005397985.1
GCF_005398085.1_prophage_2,0.1348587982619205,0.18662210086677467,GCF_005398085.1
GCF_005398165.1_prophage_5,0.3849559509241892,0.14791957166209588,GCF_005398165.1
GCF_005398245.1_prophage_1,0.27031832428030794,-0.6379833548886887,GCF_005398245.1
GCF_005398265.1_prophage_4,-0.5012545825255804,-0.05162585388086877,GCF_005398265.1
GCF_005398285.1_prophage_5,-0.11414658787635924,-0.6997837397416512,GCF_005398285.1
GCF_005398705.1_prophage_4,0.3386366671771577,-0.6210068905236598,GCF_005398705.1
GCF_005398725.1_prophage_7,0.34827908308990485,0.1901554358756965,GCF_005398725.1
GCF_005398745.1_prophage_4,0.3692428818445249,0.7368097918424752,GCF_005398745.1
GCF_005398785.1_prophage_8,0.3416324938727971,-0.6216975889755545,GCF_005398785.1
GCF_005398845.1_prophage_1,0.2932050635287545,0.10280977156276579,GCF_005398845.1
GCF_005398885.1_prophage_6,0.5316424939228975,-0.38093077053936353,GCF_005398885.1
GCF_005398945.1_prophage_2,-0.2928272314245962,0.19767768599422078,GCF_005398945.1
GCF_005399165.1_prophage_6,0.4206583357048384,-0.3791311281761071,GCF_005399165.1
GCF_005399165.1_prophage_8,0.5562577539700307,0.2354745237501266,GCF_005399165.1
GCF_005399205.1_prophage_3,0.12778645297458827,0.2886396422624214,GCF_005399205.1
GCF_005399245.1_prophage_1,0.3405339911479073,-0.6170009864785789,GCF_005399245.1
GCF_005399265.1_prophage_1,-0.0954084808031361,0.296920938820688,GCF_005399265.1
GCF_005399405.1_prophage_2,0.4399360630472632,-0.6333128790338828,GCF_005399405.1
GCF_005399645.1_prophage_6,-0.06001361147843714,-0.6972485927051799,GCF_005399645.1
GCF_005399885.1_prophage_3,-0.5334441373921147,0.06636365124259413,GCF_005399885.1
GCF_005399985.1_prophage_5,0.17337477778658958,-0.6346505311194917,GCF_005399985.1
GCF_005400085.1_prophage_4,-0.09456270417449299,0.11594768968609168,GCF_005400085.1
GCF_005400465.1_prophage_12,-0.7596722494476463,0.026501632345609056,GCF_005400465.1
GCF_005400765.1_prophage_1,-0.6176120271467876,0.017535958749927544,GCF_005400765.1
GCF_005401165.1_prophage_5,0.0029717901119143356,0.769715110915471,GCF_005401165.1
GCF_005401425.1_prophage_3,-0.6578941604929045,0.18931630699101643,GCF_005401425.1
GCF_005401425.1_prophage_4,0.4700416426058171,0.6172786783647255,GCF_005401425.1
GCF_005401685.1_prophage_4,-0.3198792016652665,-0.7459552828188121,GCF_005401685.1
GCF_005401785.1_prophage_8,0.4885893103970927,0.20331685624611673,GCF_005401785.1
GCF_005401925.1_prophage_5,0.4499013197963339,-0.6164557128720043,GCF_005401925.1
GCF_005402005.1_prophage_2,0.07829350005237201,0.7826170087776946,GCF_005402005.1
GCF_005402105.1_prophage_1,-0.6898015299139917,0.22408453004978887,GCF_005402105.1
GCF_005402385.1_prophage_1,-0.10493464349332127,0.2605808497587368,GCF_005402385.1
GCF_005502265.1_prophage_6,0.5143114866076323,0.3811061500981679,GCF_005502265.1
GCF_005508815.1_prophage_4,-0.21981662527528698,-0.008173473760232617,GCF_005508815.1
GCF_005670845.1_prophage_7,-0.0018522243383178654,0.7385222841473862,GCF_005670845.1
GCF_005670875.1_prophage_9,0.180427773188948,-0.594021039168927,GCF_005670875.1
GCF_005671055.1_prophage_1,0.22272321053879124,0.2496615140835651,GCF_005671055.1
GCF_005671115.1_prophage_5,-0.061440892293139225,0.10837629129329278,GCF_005671115.1
GCF_005671135.1_prophage_1,-0.42347079412713556,-0.6445694893697859,GCF_005671135.1
GCF_005671145.1_prophage_1,-0.2771208114372247,0.1713040803348658,GCF_005671145.1
GCF_005671145.1_prophage_6,0.0323390050897737,0.002853617129119029,GCF_005671145.1
GCF_005671315.1_prophage_3,-0.25609469771668975,-0.7522681194235931,GCF_005671315.1
GCF_005671315.1_prophage_6,-0.10516939539882215,0.8017328860037312,GCF_005671315.1
GCF_005673435.1_prophage_7,0.037039652047792374,0.47290679860235235,GCF_005673435.1
GCF_005844555.1_prophage_1,-0.4627623604812885,0.025592799215503715,GCF_005844555.1
GCF_005869145.1_prophage_5,-0.10733798871440665,0.16524409200298718,GCF_005869145.1
GCF_005885955.1_prophage_11,0.2355483226760441,0.24680841700329134,GCF_005885955.1
GCF_005885955.1_prophage_9,-0.1803924144048981,0.2029141404730713,GCF_005885955.1
GCF_005889615.1_prophage_1,-0.5980787186960974,-0.5702158444792722,GCF_005889615.1
GCF_005889655.1_prophage_6,-0.18044703292301315,-0.7662610457482183,GCF_005889655.1
GCF_006229365.1_prophage_2,-0.6622752541546174,0.38567558348801945,GCF_006229365.1
GCF_006229485.1_prophage_5,-0.6584611366931585,0.1561175981279757,GCF_006229485.1
GCF_006229525.1_prophage_2,-0.22275942973344232,-0.7729430839424901,GCF_006229525.1
GCF_006229635.1_prophage_5,-0.6563859422766593,0.22522913932022154,GCF_006229635.1
GCF_006229655.1_prophage_5,0.11853455020224976,0.09515605648672885,GCF_006229655.1
GCF_006229705.1_prophage_4,-0.5950960058219399,-0.2847626131729499,GCF_006229705.1
GCF_006229755.1_prophage_7,0.4359606213284521,0.18880586701609406,GCF_006229755.1
GCF_006229755.1_prophage_8,0.7978265043764068,-0.17912814444687594,GCF_006229755.1
GCF_006229795.1_prophage_7,0.43595276230127306,0.18876882697853894,GCF_006229795.1
GCF_006229965.1_prophage_4,-0.5029159560200741,-0.3931614332625441,GCF_006229965.1
GCF_006229965.1_prophage_6,0.05375410782542573,0.1727074761561179,GCF_006229965.1
GCF_006230035.1_prophage_1,0.10422687675214339,0.1981862277545789,GCF_006230035.1
GCF_006230075.1_prophage_2,-0.16007631869583563,-0.6756724793963865,GCF_006230075.1
GCF_006230195.1_prophage_4,-0.15970194068001473,-0.4664056942245539,GCF_006230195.1
GCF_006230245.1_prophage_1,-0.0666796539227086,0.06309887665957753,GCF_006230245.1
GCF_006230315.1_prophage_4,-0.353302775515747,0.6555077241805908,GCF_006230315.1
GCF_006230475.1_prophage_4,-0.19277457927891167,0.7124031351844173,GCF_006230475.1
GCF_006230715.1_prophage_5,-0.32389331386079734,-0.7340176743648551,GCF_006230715.1
GCF_006230715.1_prophage_8,-0.4199283229450141,-0.3091990551879305,GCF_006230715.1
GCF_006230745.1_prophage_8,-0.5507290605184779,-0.1966863960678405,GCF_006230745.1
GCF_006230825.1_prophage_3,-0.1374885448734017,-0.7784020382954221,GCF_006230825.1
GCF_006230855.1_prophage_6,0.6388663384534669,-0.44482639829897336,GCF_006230855.1
GCF_006230925.1_prophage_6,-0.6208976588773699,-0.34016908382812855,GCF_006230925.1
GCF_006230935.1_prophage_1,0.01633679314625774,0.35463342748109583,GCF_006230935.1
GCF_006231115.1_prophage_1,-0.046791991674449945,0.43565917170852547,GCF_006231115.1
GCF_006231155.1_prophage_2,-0.05340372596019055,0.5197912226911726,GCF_006231155.1
GCF_006231205.1_prophage_1,0.5355048674363235,0.4540080199253117,GCF_006231205.1
GCF_006231425.1_prophage_3,-0.3732903336654991,0.6912785633349258,GCF_006231425.1
GCF_006231525.1_prophage_3,-0.04133617343130754,-0.18995803724896435,GCF_006231525.1
GCF_006231735.1_prophage_3,0.6601127064587081,-0.2905644365882305,GCF_006231735.1
GCF_006231875.1_prophage_5,-0.44148265304533163,-0.7151257245441868,GCF_006231875.1
GCF_006232095.1_prophage_3,-0.5058037758731859,-0.4912542818131641,GCF_006232095.1
GCF_006232615.1_prophage_1,-0.7812023025016541,-0.3328393557735256,GCF_006232615.1
GCF_006232615.1_prophage_9,0.034604044850707366,0.4002748645241281,GCF_006232615.1
GCF_006232635.1_prophage_5,-0.2792554636725807,0.15241613615655322,GCF_006232635.1
GCF_006232745.1_prophage_2,0.018690369456873763,-0.6198255438632441,GCF_006232745.1
GCF_006232895.1_prophage_2,-0.45813191287368393,-0.0773887880751919,GCF_006232895.1
GCF_006232955.1_prophage_3,-0.3736983807003506,0.26318092602636284,GCF_006232955.1
GCF_006233125.1_prophage_3,-0.0832828251458078,0.1615820260373711,GCF_006233125.1
GCF_006233435.1_prophage_5,0.5963548577069926,0.6039728623555563,GCF_006233435.1
GCF_006233475.1_prophage_4,-0.5898706951734967,-0.3327014649739697,GCF_006233475.1
GCF_006233715.1_prophage_1,0.42596059207823,0.17373660870453086,GCF_006233715.1
GCF_006233995.1_prophage_5,0.7503570278479039,-0.2927242992834417,GCF_006233995.1
GCF_006233995.1_prophage_7,0.4776049249769512,0.5837233942965171,GCF_006233995.1
GCF_006234165.1_prophage_3,-0.40550487575544913,0.12137257094454929,GCF_006234165.1
GCF_006234175.1_prophage_5,-0.019256561831774856,0.33451006192325733,GCF_006234175.1
GCF_006234245.1_prophage_2,0.008419199072868776,0.13903207681935462,GCF_006234245.1
GCF_006234245.1_prophage_3,-0.5787502848191868,0.6216169386028353,GCF_006234245.1
GCF_006234255.1_prophage_7,-0.12264114066984272,0.015723897040026955,GCF_006234255.1
GCF_006234265.1_prophage_7,0.6766512951835163,-0.4021048194390507,GCF_006234265.1
GCF_006234355.1_prophage_7,-0.04981351506005604,0.468593974611678,GCF_006234355.1
GCF_006234575.1_prophage_6,-0.23782422516318638,0.20115899199446502,GCF_006234575.1
GCF_006234795.1_prophage_2,0.3955477581971055,0.7482976340646889,GCF_006234795.1
GCF_006234815.1_prophage_2,0.7803200740389428,-0.22718572962185118,GCF_006234815.1
GCF_006234855.1_prophage_4,-0.6584616620628199,0.1560910660659983,GCF_006234855.1
GCF_006234855.1_prophage_7,-0.1931115189306283,0.22707524115693942,GCF_006234855.1
GCF_006234905.1_prophage_6,-0.3531465004850853,0.6940252086387293,GCF_006234905.1
GCF_006234945.1_prophage_5,0.017183502549109633,0.45279730952419806,GCF_006234945.1
GCF_006234955.1_prophage_1,-0.23599896201753495,0.15486710151213287,GCF_006234955.1
GCF_006234975.1_prophage_2,-0.2662892610861753,-0.462588174084145,GCF_006234975.1
GCF_006235025.1_prophage_2,0.5462404860109047,0.2527252170432272,GCF_006235025.1
GCF_006235115.1_prophage_1,0.4359606275047484,0.18880578483386054,GCF_006235115.1
GCF_006235155.1_prophage_3,0.7197807698928119,-0.40219831250009336,GCF_006235155.1
GCF_006235245.1_prophage_2,0.6682766903876163,-0.00632004824830161,GCF_006235245.1
GCF_006235245.1_prophage_3,-0.6044069531071061,0.5895334955622913,GCF_006235245.1
GCF_006235255.1_prophage_6,-0.6584625464603817,0.15608846103896717,GCF_006235255.1
GCF_006235315.1_prophage_4,0.7940225547750625,-0.17634012677101493,GCF_006235315.1
GCF_006235575.1_prophage_4,0.22923931982330437,0.2650900646275929,GCF_006235575.1
GCF_006235655.1_prophage_3,0.7633906484836178,0.3322406326240437,GCF_006235655.1
GCF_006235735.1_prophage_2,-0.09259391135858695,0.10217511173227513,GCF_006235735.1
GCF_006235985.1_prophage_6,0.2637490245716871,0.7204973552174293,GCF_006235985.1
GCF_006236005.1_prophage_3,0.625629413836189,-0.41867066829479166,GCF_006236005.1
GCF_006236185.1_prophage_1,0.1492911272651367,0.10162009379089405,GCF_006236185.1
GCF_006236345.1_prophage_2,-0.10458239413821792,0.10484095261658345,GCF_006236345.1
GCF_006236395.1_prophage_1,-0.15987871756061864,0.21174974544112904,GCF_006236395.1
GCF_006236465.1_prophage_2,0.43728298014849293,0.5879917487758659,GCF_006236465.1
GCF_006236465.1_prophage_6,-0.2579617827949392,0.18990778203496972,GCF_006236465.1
GCF_006236605.1_prophage_2,0.41022603432141197,0.18929081313460333,GCF_006236605.1
GCF_006237055.1_prophage_3,0.6737664129780214,-0.14236813715921215,GCF_006237055.1
GCF_006237245.1_prophage_2,-0.22302695093889408,-0.13911524999933117,GCF_006237245.1
GCF_006237485.1_prophage_3,-0.18915410356795292,0.225497986133291,GCF_006237485.1
GCF_006237525.1_prophage_1,-0.6585074067650578,0.1559567927998928,GCF_006237525.1
GCF_006237735.1_prophage_1,-0.009277062812923672,-0.6976306522729251,GCF_006237735.1
GCF_006237795.1_prophage_6,-0.17253108212990428,0.2124682224829045,GCF_006237795.1
GCF_006237835.1_prophage_3,-0.60770439240515,-0.5572894293746273,GCF_006237835.1
GCF_006238305.1_prophage_7,0.06293159214841587,-0.7958378063623532,GCF_006238305.1
GCF_006238365.1_prophage_3,0.1826977793015818,0.14670117724051485,GCF_006238365.1
GCF_006238395.1_prophage_5,0.4384398030587873,0.1877211200901129,GCF_006238395.1
GCF_006238415.1_prophage_3,0.5051867822411068,-0.08776654545783312,GCF_006238415.1
GCF_006238415.1_prophage_6,-0.2477531706723854,0.17613348926854713,GCF_006238415.1
GCF_006238465.1_prophage_1,0.4540209483700789,0.18810836885183047,GCF_006238465.1
GCF_006239175.1_prophage_8,0.5478082695174294,0.5191559556412026,GCF_006239175.1
GCF_006240975.1_prophage_3,-0.1568117178699741,-0.8145741574976907,GCF_006240975.1
GCF_006240985.1_prophage_2,0.21579977502420233,0.19909152537712635,GCF_006240985.1
GCF_006241175.1_prophage_2,-0.142349595951507,0.11133266102966889,GCF_006241175.1
GCF_006297245.1_prophage_2,0.3722265375748829,0.18999691826556864,GCF_006297245.1
GCF_006297285.1_prophage_3,-0.7116122236878453,-0.45197857812546355,GCF_006297285.1
GCF_006297285.1_prophage_5,-0.18280258958937282,0.22449159949923028,GCF_006297285.1
GCF_006297295.1_prophage_2,-0.6581784246022224,0.15630796650319742,GCF_006297295.1
GCF_006297355.1_prophage_4,-0.019611664515500053,0.7818956208244404,GCF_006297355.1
GCF_006335105.1_prophage_1,-0.26367293042082907,-0.7308604429279816,GCF_006335105.1
GCF_006337025.1_prophage_6,-0.5295285703356396,-0.04662130159033756,GCF_006337025.1
GCF_006348985.1_prophage_2,-0.04611047808423394,-0.15577843834030514,GCF_006348985.1
GCF_006349805.1_prophage_5,-0.5746113607304926,0.0841617480694072,GCF_006349805.1
GCF_006349835.1_prophage_1,-0.6596491143543219,0.153744757732028,GCF_006349835.1
GCF_006350225.1_prophage_1,-0.585102190761199,0.08564841181407826,GCF_006350225.1
GCF_006350295.1_prophage_2,0.7454291380092793,0.1052928086449733,GCF_006350295.1
GCF_006350535.1_prophage_1,-0.16293791645175384,-0.3778501812722017,GCF_006350535.1
GCF_006351415.1_prophage_1,0.5329317759600397,0.21229106585546376,GCF_006351415.1
GCF_006351445.1_prophage_4,-0.1998728956141254,-0.7647272869125377,GCF_006351445.1
GCF_006352165.1_prophage_7,-0.4051842007593762,-0.13347194384290015,GCF_006352165.1
GCF_006370475.1_prophage_1,0.4610411683338241,-0.6371772392738333,GCF_006370475.1
GCF_006376625.1_prophage_2,0.4654252134033025,0.18804840483220747,GCF_006376625.1
GCF_006376625.1_prophage_5,-0.6086031267794444,0.16591872802252988,GCF_006376625.1
GCF_006382995.1_prophage_5,-0.04132133135231132,-0.8018943368130687,GCF_006382995.1
GCF_006384095.1_prophage_1,-0.04939646541675768,0.8573239888132359,GCF_006384095.1
GCF_006537505.2_prophage_5,0.6625215706708714,0.15329365903181755,GCF_006537505.2
GCF_006540675.2_prophage_1,0.38539239438808487,-0.6298652601448452,GCF_006540675.2
GCF_006542785.1_prophage_8,0.11866057288846078,-0.7095393778122245,GCF_006542785.1
GCF_006542795.1_prophage_3,-0.3379460097794896,0.18167943567601957,GCF_006542795.1
GCF_006542815.1_prophage_3,-0.3379460097794895,0.18167943567601946,GCF_006542815.1
GCF_006542815.1_prophage_8,0.7996712237271241,-0.21085141055104145,GCF_006542815.1
GCF_006542945.1_prophage_2,0.37927563877117415,-0.6218465837658372,GCF_006542945.1
GCF_006542965.1_prophage_1,-0.3796251356393229,-0.7007168474518053,GCF_006542965.1
GCF_006546495.1_prophage_4,-0.08133477942361439,-0.51052017674784,GCF_006546495.1
GCF_006777045.1_prophage_5,0.33845630158116297,0.6533907535986931,GCF_006777045.1
GCF_007012305.1_prophage_1,0.1042860999682549,0.24126137388359575,GCF_007012305.1
GCF_007107705.1_prophage_2,-0.1994228753698922,-0.31636286324881446,GCF_007107705.1
GCF_007109165.1_prophage_6,0.2249864172204817,0.2517294294058473,GCF_007109165.1
GCF_007109165.1_prophage_7,0.1075394818922528,-0.8026895434765611,GCF_007109165.1
GCF_007109305.1_prophage_5,0.17303461564538056,0.24300966719822256,GCF_007109305.1
GCF_007109345.1_prophage_8,0.4553408090345999,0.5137463869365367,GCF_007109345.1
GCF_007109385.1_prophage_5,0.17692712348619202,-0.09580298167166305,GCF_007109385.1
GCF_007109445.1_prophage_4,-0.029571712508477885,-0.5710912532501901,GCF_007109445.1
GCF_007109465.1_prophage_3,-0.07914796660964514,0.10454991075909971,GCF_007109465.1
GCF_007109465.1_prophage_4,0.22484086441371542,0.25252065514755945,GCF_007109465.1
GCF_007352595.1_prophage_1,0.36063892879744713,0.6536808603184378,GCF_007352595.1
GCF_007352605.1_prophage_4,-0.49357976157161915,-0.2196009265427843,GCF_007352605.1
GCF_007558405.1_prophage_4,-0.14957597697188593,0.7930713123721016,GCF_007558405.1
GCF_007558435.1_prophage_3,-0.5475325205063688,-0.33767395756360646,GCF_007558435.1
GCF_007558515.1_prophage_2,-0.0856788113454678,0.3024352657360194,GCF_007558515.1
GCF_007558555.1_prophage_4,-0.24055036362545065,-0.7270481548040298,GCF_007558555.1
GCF_007558705.1_prophage_4,-0.019115929165498292,-0.7786723873137271,GCF_007558705.1
GCF_007558735.1_prophage_5,-0.575068240079438,0.552920560794429,GCF_007558735.1
GCF_007558785.1_prophage_5,0.1547720891982736,0.2519228688220856,GCF_007558785.1
GCF_007623825.1_prophage_1,-0.5014462577604678,-0.4619610850778635,GCF_007623825.1
GCF_007625195.1_prophage_2,0.5269327560149264,0.538240659833644,GCF_007625195.1
GCF_007625195.1_prophage_3,-0.0547192933195793,-0.3839174948576138,GCF_007625195.1
GCF_007826925.1_prophage_3,-0.030594655394897825,0.10908632616051507,GCF_007826925.1
GCF_007833295.1_prophage_6,-0.1557132177951658,-0.5460181213850561,GCF_007833295.1
GCF_007833875.1_prophage_4,0.47501112555405417,-0.3218289076919648,GCF_007833875.1
GCF_007844405.1_prophage_3,0.34585918121002335,-0.621496396314224,GCF_007844405.1
GCF_007844465.1_prophage_4,-0.13168984813574375,0.25871165846855065,GCF_007844465.1
GCF_007844495.1_prophage_3,-0.5933524564897072,0.020469661574452888,GCF_007844495.1
GCF_007844575.1_prophage_2,0.1397234301035801,0.16169906440074744,GCF_007844575.1
GCF_007844615.1_prophage_1,0.4564387856179837,-0.6285822746585591,GCF_007844615.1
GCF_007844755.1_prophage_1,-0.6036224237761805,-0.013821223772051397,GCF_007844755.1
GCF_007954215.2_prophage_3,-0.45630248581466426,-0.07184246653159398,GCF_007954215.2
GCF_008033495.1_prophage_4,0.3518574855491968,-0.6215205885352616,GCF_008033495.1
GCF_008033575.1_prophage_2,0.19849419591327533,0.13290946625152117,GCF_008033575.1
GCF_008033585.1_prophage_3,0.22762515520678123,0.11632907849468005,GCF_008033585.1
GCF_008033655.1_prophage_1,-0.27101202311397465,0.22853358578848085,GCF_008033655.1
GCF_008040595.1_prophage_4,0.19666378380405822,-0.6601008872579316,GCF_008040595.1
GCF_008040885.1_prophage_3,0.635769010147073,-0.4705275647190921,GCF_008040885.1
GCF_008040945.1_prophage_3,-0.2999578629423137,-0.030590621792779275,GCF_008040945.1
GCF_008041295.1_prophage_3,-0.6521526974184192,0.36757187203937347,GCF_008041295.1
GCF_008041545.1_prophage_1,0.40731824237918446,0.5436080148245839,GCF_008041545.1
GCF_008041715.1_prophage_4,-0.6449003436117203,-0.21617095383454618,GCF_008041715.1
GCF_008041755.1_prophage_4,-0.6474628897350853,0.49418094281320873,GCF_008041755.1
GCF_008041775.1_prophage_5,-0.37128453683009816,0.30049275039513745,GCF_008041775.1
GCF_008080655.1_prophage_4,-0.12214155827952064,-0.46768164439484755,GCF_008080655.1
GCF_008080655.1_prophage_6,0.6078903614899674,-0.06247095038840148,GCF_008080655.1
GCF_008081955.1_prophage_1,-0.0594820268998468,-0.6002608487108052,GCF_008081955.1
GCF_008082755.1_prophage_7,-0.47880383810304494,-0.07196136850242935,GCF_008082755.1
GCF_008082825.1_prophage_6,-0.026719449819398132,0.34577477647051214,GCF_008082825.1
GCF_008120135.1_prophage_7,-0.4204816681018166,-0.6773655945600903,GCF_008120135.1
GCF_008120335.1_prophage_5,0.6663582859678978,-0.32282592662223547,GCF_008120335.1
GCF_008120475.1_prophage_2,0.6788551802907672,0.5320267055032765,GCF_008120475.1
GCF_008120475.1_prophage_9,0.11945911054365041,-0.5105070805835069,GCF_008120475.1
GCF_008122325.1_prophage_11,-0.016776726913183233,0.46495748751102167,GCF_008122325.1
GCF_008124105.1_prophage_3,-0.10767167066280148,-0.5133715378054976,GCF_008124105.1
GCF_008124245.1_prophage_6,0.021117725662651674,0.3026998819212881,GCF_008124245.1
GCF_008124285.1_prophage_2,-0.2981214632283654,0.12865335490516425,GCF_008124285.1
GCF_008124285.1_prophage_6,-0.1076703315845244,-0.5133714309559482,GCF_008124285.1
GCF_008326445.1_prophage_2,-0.5070349076622814,0.014800764933228334,GCF_008326445.1
GCF_008326485.1_prophage_7,0.6587400403961687,-0.39197559779520125,GCF_008326485.1
GCF_008329685.1_prophage_2,-0.4693863668039826,0.04674450392506895,GCF_008329685.1
GCF_008364875.1_prophage_4,0.6920492882840017,0.20609675001048194,GCF_008364875.1
GCF_008365155.1_prophage_2,-0.3736066214650909,-0.34912987587389077,GCF_008365155.1
GCF_008365175.1_prophage_3,0.7104177672774797,0.16576395786407688,GCF_008365175.1
GCF_008373455.1_prophage_2,-0.6688289816343955,-0.17227072608813068,GCF_008373455.1
GCF_008373595.1_prophage_8,0.6009113153365374,0.21979432300347673,GCF_008373595.1
GCF_008385365.1_prophage_3,-0.6238021324520155,-0.105811224555692,GCF_008385365.1
GCF_008385675.1_prophage_1,-0.6563437384609578,0.2205860169377942,GCF_008385675.1
GCF_008388375.1_prophage_3,0.24685536527805657,0.026889109239032264,GCF_008388375.1
GCF_008388495.1_prophage_3,-0.7230173417030423,-0.4313939822046485,GCF_008388495.1
GCF_008388605.1_prophage_1,0.1910981349290569,0.20082772019231832,GCF_008388605.1
GCF_008388675.1_prophage_2,0.4359707562769798,0.18879231109394445,GCF_008388675.1
GCF_008388895.1_prophage_5,0.007591124761225374,0.4633667457087352,GCF_008388895.1
GCF_008388975.1_prophage_1,0.11051023047033202,0.197144316629431,GCF_008388975.1
GCF_008388975.1_prophage_4,-0.025431775711174505,-0.7428939597222326,GCF_008388975.1
GCF_008389135.1_prophage_1,0.7037930207246882,0.4812829588410421,GCF_008389135.1
GCF_008389215.1_prophage_3,0.16664613946876983,-0.6443518209155971,GCF_008389215.1
GCF_008389335.1_prophage_7,-0.7525846056709345,-0.21583901280620169,GCF_008389335.1
GCF_008462425.1_prophage_12,-0.2523248036852675,0.1843794641969119,GCF_008462425.1
GCF_008462425.1_prophage_2,0.17319696950876462,0.2544769306271473,GCF_008462425.1
GCF_008502215.1_prophage_1,-0.5264795036760621,-0.5568160883310548,GCF_008502215.1
GCF_008632195.1_prophage_2,-0.4694006374756072,0.046621881406288625,GCF_008632195.1
GCF_008632275.1_prophage_4,-0.2461613024094973,-0.5484256243647,GCF_008632275.1
GCF_008632275.1_prophage_5,-0.13048353365786952,-0.7946122863205017,GCF_008632275.1
